,text
476,Will there be immigration checkpoints at #Harvey shelters? WH: People shouldn’t be fearful of going to a shelter https://t.co/J9TPJWgsxc C…
477,If I hear even a wisp that Harvey being exploited by ICE to detain immigrants seeking shelter..will lose my mind.… https://t.co/IbAe6vIoz0
478,"Nim Kidd of Texas Div. Emergency Mgmt says TX's 41,000 shelter beds ""is a low number"" but ""I’m comfortable where it is right now"" #Harvey"
479,Will there be immigration checkpoints at #Harvey shelters? WH: People shouldn’t be fearful of going to a shelter https://t.co/hy0JFnt1kJ
480,CNN reports Will there be immigration checkpoints at #Harvey shelters? WH: People shouldn’t be fearful of going to… https://t.co/PdcnKox09W
481,CNN : Will there be immigration checkpoints at #Harvey shelters? WH: People shouldn’t be fearful of going to a she…… https://t.co/dSQu56Q5lP
482,If I hear even a wisp that Harvey being exploited by ICE to detain immigrants seeking shelter..will lose my mind. #StaySafe #harvey
483,Will there be immigration checkpoints at #Harvey shelters? WH: People shouldn’t be fearful of going to a shelter https://t.co/hOZLSb5PDW
484,Will there be immigration checkpoints at #Harvey shelters? WH: People shouldn’t be fearful of going to a shelter https://t.co/ImrtXwMh7w
485,Will there be immigration checkpoints at #Harvey shelters? WH: People shouldn’t be fearful of going to a shelter https://t.co/GlyVDhTPk2
486,.@GovAbbott says he will be going to #SanAntonio this evening to visit shelter/officials there. #Harvey
487,Will there be immigration checkpoints at #Harvey shelters? WH: People shouldn’t be fearful of going to a shelter https://t.co/JlOC08WgkT
488,Will there be immigration checkpoints at #Harvey shelters? WH: People shouldn’t be fearful of going to a shelter https://t.co/qlIexyMAkT
489,"Dallas prepared to shelter as many as 1,000 #Harvey evacuees this weekend. Could house 5K more at Kay Bailey... https://t.co/gFVXpkfVlj"
490,Homeland Adviser Bossert: Undocumented immigrants should not be fearful of going to a shelter. #Harvey
491,.@GovAbbott says he's heading to San Antonio to visit shelters and other places there. #Harvey
492,"#BREAKING: Undocumented evacuees will not be asked for identification at the shelters.

#HurricaneHarvey #Harvey"
493,Per @GregAbbott_TX - undocumented immigrants will not be asked for ID at shelters. Evacuate now for #Harvey if you are in those evac zones
494,"#BREAKING: Texas has the ability to shelter more then 41,000 people if needed.

#HurricaneHarvey #Harvey"
495,Dozens of #shelters are opening along the path of Hurricane #Harvey. To find a... https://t.co/Ya9UuSF1b6 by… https://t.co/XxhWhVS4EG
496,#Texas governor says #undocumented# immigrants won't need to show ID to access #shelters https://t.co/5guFeDDNY2 #Harvey
497,JUST IN: Belton Church of Christ is preparing to be a shelter for Hurricane #Harvey evacuees. 4 other churches in Belton will be shelters.
498,"#Harvey
Find #shelter. https://t.co/UWaDWr5DUI"
499,"Press conference on #Harvey preparations, sheltering and response is underway. Watch live on https://t.co/Wm5vN56gxE."
500,"As #Harvey approaches; shelter those with no home, aid those who are lost, and care for all. Now is the time when we show our humanity."
501,#NOW Voltunteers are also preparing the Salvation Army gym into a disaster shelter for hurricane evacuees.… https://t.co/a5jAUaexdr
502,@gktrocks  @GrifFANArmyOFC  must  you take shelter for the #Harvey  Horricane 😶🤔
503,"""Routine non-criminal immigration enforcement operations will not be conducted at evacuation sites... shelters or f… https://t.co/kWFAcY9ybR"
504,Share @RedCross Hurricane #Harvey info all weekend PLEASE retweet/share for people to find shelter &amp; help #AVTweeps… https://t.co/XCBLghR83g
505,Find open shelters in your area with the FEMA App or text SHELTER and your zip code to 4FEMA (43362). Msg &amp; data rates apply. #Harvey
506,Those who evacuated #Harvey in personal vehicles that have no place to stay are being directed to San Antonio shelter
507,@realDonaldTrump @GovAbbott @LouisianaGov Open your Trump Properties up as storm shelters for #harvey refugees... i… https://t.co/rPstzt2Q3C
508,Just arrived at emergency shelter in New Braunfels as #Harvey evacuees from the Crossroads are getting checked in.… https://t.co/qLxSvdkvCW
509,#AVTweeps the @RedCross has Dozens of #shelters are opening along the path of Hurricane #Harvey follow the link bel… https://t.co/b84sWusNHZ
510,"@TeaPainUSA And keeping wall through TeXas closed.
And deporting any non documented who show up for shelter.
#Harvey #SteeleDossier"
511,"Texas friends:  As #Harvey approaches please refer youth without shelter today to Covenant House Texas, 111 Lovett Blvd in Houston"
512,"Adding to a statement from last night on #Harvey, TDCJ says TX prisoners will ""shelter in place."" https://t.co/D6QHIXSa56 #HurricaneHarvey"
513,"Praying for all in #Harvey 's path, esp Texas- from first responders to shelter animals- you are in our thoughts &amp; on our hearts."
514,Including women and elderly and children. This is disgusting. Will you be building shelters like this for #Harvey v… https://t.co/7RuyhLPyf5
515,UPDATE: I'm told ALL the dogs able to legally leave the shelter (72+ hr visitors) have somewhere to go tonight. Non… https://t.co/gpilGfrgRA
516,"Dozens of #shelters are opening along the path of Hurricane #Harvey. To find a location, visit:… https://t.co/CRAJLELWtW"
517,"#RedCross Says if you shelter in place, Wait for official word &amp; danger is over. https://t.co/PqOGUrFT5K #DAFN… https://t.co/tbjjJ0Whtv"
518,"#RedCross Says if you shelter in place, Wait for official word &amp; danger is over. https://t.co/q2Fuj9epzA #DAFN… https://t.co/52yQk5KwBW"
519,"Democrat Rahm Emanuel urges Chicago residents to seek shelter this weekend: in Corpus Christi, TX. Fewer shootings. #Harvey"
520,Galveston does have plans to activate shelter plans if needed today. #harvey
521,Coalition for the Homeless partners are offering emergency shelter to homeless individuals/families during #Harvey:… https://t.co/PbHFm38Wya
522,I applaud @HomelessHOU &amp; others for their work to provide shelter to Houston's homeless. #Harvey https://t.co/B31aRbcIWD
523,Dozens of #shelters are opening along the path of Hurricane #Harvey. To find a... https://t.co/GIomEBZIMB by… https://t.co/NCt7BE4Pb7
524,Real lives are at stake here. If undocumented die because they are afraid to go to shelters @POTUS is #Complicit!… https://t.co/QV3q4qQj4Q
525,".FYI #Galveston county residents who need transportation to a shelter, here's the latest #HurricaneHarvey #Harvey… https://t.co/AVvzv3NaGG"
526,FYI: @Waze_USA add #harvey shelters/closures live. Send us your info! @TDEM @ReadyCC @Brazoriacounty @readyharris @AustinHSEM @DallasOEM
527,The city's activating its Emergency Ops Center and turning my NW Dallas neighborhood rec center into a shelter for… https://t.co/4yHQojl0ud
528,Gov. Abbot says undoc immigrants will not need to show ID to enter shelters. #Harvey is entering new phase of rapid… https://t.co/4HogyiwP84
529,"First shelters are open in Austin for folks from the Texas Coast: https://t.co/KFDBb1XjNK
#ATXShelters #Harvey"
530,If anyone is looking for shelter please let me know #harvey #dtf #ILikeEmThickAndBlack #ImReallyRich… https://t.co/NiFNYkS0ez
531,👍 Good to hear @RedCross shelter in #CorpusChristi taking evacuees with pets. Some people won’t evacuate without their pets. #txwx #Harvey
532,Be safe and seek shelter from #Harvey. @KHOUweather has steady updates. via @viaripl @ The Pink… https://t.co/BBMZkcp0cz
533,List of #HurricaneHarvey shelters around the Houston area: https://t.co/vGFx4Ukh90 #Harvey
534,"#SATX evacuees will now either go to medical shelter, or to Kazen Middle School. #Harvey #HurricaneHarvey"
535,LIST: #HurricaneHarvey shelters now open in Austin: https://t.co/HTIBQprjwn #Harvey @austintexasgov
536,Many #Harvey evacuees riding out storm at San Antonio shelters.They have to check in first at 200 Gembler Rd. https://t.co/N1jBZXCiCA
537,"To those who are evacuating, a shelter is open in Austin, TX #TXwx #Harvey https://t.co/rrrCm0h6jg"
538,"#Harvey 2017: @ChristusSpohn, Driscoll (@dchstx) hospitals system sheltering in place, have supplies https://t.co/ZOcpAaZB3J #stxwx"
539,"RedCross: Dozens of #shelters are opening along the path of Hurricane #Harvey. To find a location, visit:… https://t.co/74iGzYbIPO"
540,"RedCross:Dozens of #shelters are opening along the path of Hurricane #Harvey. To find a location, visit:… … https://t.co/2Y0Lcy7ORH)"
541,"🙏""@RedCross: Dozens of #shelters r opening along the path of Hurricane #Harvey. To find a location, visit:… https://t.co/jlxfXdwWdd"
542,"Dozens of #shelters are opening along the path of Hurricane #Harvey. To find a location, visit:… https://t.co/oTlVx5OKLq"
543,"Be safe and seek shelter from #Harvey. @KHOUweather has steady updates. 
via https://t.co/ExJfbhnkfO https://t.co/1MvilhQlFd"
544,Texas Gov. Abbott says it is his understanding that undocumented immigrants will not need to show ID to enter shelter for Hurricane #Harvey.
545,"Download the @fema app to get alerts for your area, safety reminders and tips, shelter locations &amp; more for #Harvey https://t.co/t8tvLRyPCv"
546,American Red Cross updating media now at the Delco Center in Austin. This shelter is specifically for evacuees.… https://t.co/yYUprsAtRt
547,"Download the @fema app to get alerts for your area, safety reminders and tips, shelter locations &amp; more for #Harvey https://t.co/HmG6Re9y6n"
548,Stay informed sign up for Warn Central Texas #texas #Austin #Harvey #ATXshelter #floods  https://t.co/xJw3xJtV59
549,"If you need to shelter in place during #Harvey, make sure you know how to do so safely: https://t.co/KaaZbxNNNQ"
550,Gov of Texas explains that a ID's will not be checked at shelters for Hurricane #Harvey. Saving lives supersedes... https://t.co/vc7g6dsvTM
551,"Hey, #txst! Do you have family affected by #Harvey? @Airbnb is offering free shelter. Nice to see a company with 💙 https://t.co/agZ3QK0uxt"
552,"No one will be checking citizenship at shelters, Pets welcome in most cases according to #MSNBC #Harvey"
553,"Air b&amp;b offering #Harvey shelter free https://t.co/70y7qztr0T
#StormTips  #Harvey2017"
554,Central Red Cross has issued an urgent request for volunteer shelter workers &amp; managers. #Harvey
555,I see offers of pet sheltering in #Denton for #Harvey. Haven't seen human sheltering available in #Denton. https://t.co/YrjBHPW9SI #DentonTX
556,Our disaster partner @RedCross is ready to open shelters &amp; help ppl as #Harvey threatens. Learn more: https://t.co/bdeZ1XaiQZ
557,For those in path of Hurricane Harvey: A prayer for sheltering from storms https://t.co/WAWV4x6xGm #Harvey #HurricaneHarvey @KathrynLopez
558,RIGHT NOW: Bay City evacuees are loading up to be sheltered in New Braunfels. #HurricaneHarvey #txwx #Harvey https://t.co/auMLy0dKkh
559,Please see information regarding first #ATXshelter locations. #Harvey https://t.co/fRCwbluQYt
560,First #ATXshelter locations at Delco Center &amp; LBJ/LASA H.S. are now open for #Harvey evacuees. Follow this account and 3-1-1 for more info.
561,.@austintexasgov is opening a shelter for #Harvey evacuees https://t.co/agizZVtSGx
562,"#Austin #TX For #Harvey shelter updates in Austin, Texas #FF @AustinHSEM #hmrd https://t.co/MsCP9rMKCn"
563,"#Austin #TX For #Harvey shelter updates in Austin, Texas #FF @AustinHSEM #hmrd https://t.co/T9utvBO2oD"
564,#Harvey is bringing catastrophic flooding.  Please take shelter and be safe over the next few days #Texas. https://t.co/RBbc3STlpS
565,#Austin #TX #Harvey @austinpetsalive  is helping shelters in the direct line of #HurricaneHarvey.… https://t.co/jOi9KU8mRF
566,#Austin #TX #Harvey @austinpetsalive  is helping shelters in the direct line of #HurricaneHarvey.… https://t.co/O2s8kQD6YP
567,#Austin #TX #Harvey @austinpetsalive  is helping shelters in the direct line of #HurricaneHarvey.… https://t.co/M7gvTdAEOa
568,#Austin #TX #Harvey @austinpetsalive  is helping shelters in the direct line of #HurricaneHarvey.… https://t.co/iH3eXIFdyp
569,American Red Cross might open up shelters in this area near League City. Nothing firm yet.#Harvey
570,.@austinpetsalive is helping shelters in the direct line of #Harvey. Here's how you can help them save animals: https://t.co/Ts7Fl0Mh3y
571,"We need shelter volunteers! Come get trained today at 10, noon, 2 or 4pm. #harvey  https://t.co/mRytM9Zk7S"
572,"""@NBCDFW: #Dallas is preparing #shelters 4 possible storm evacuees coming north from #Hurricane #Harvey: https://t.co/cFlA4wTBfU"
573,"Hardin County does not have designated ""evacuation shelters."" More information will be provided if an evacuation is called #setxnews #harvey"
574,"In the path of #Harvey and needing to evacuate or shelter in place, see children’s activities at https://t.co/tYwJhvl2EN"
575,#TX tweeps! How to help shelter pets &amp; others affected by #Harvey evacuation. https://t.co/pRaPcFkTV9
576,"If you shelter in place, Be a good friend. Offer shelter to those around you who are vulnerable.… https://t.co/qsV3vQaHLB"
577,"If you shelter in place, Be a good friend. Offer shelter to those around you who are vulnerable.… https://t.co/t8YaShrXid"
578,My thoughts are with the undocumented in the path of the storm. Fear of  Trump's deportation policies may keep them out of shelters. #Harvey
579,Be safe- take shelter in path of #Harvey
580,"My God, #undocumented immigrants in path of #Harvey fear shelters &amp; risk of arrest!!! More ways we are risking thei… https://t.co/vBye7aXG9m"
581,Kudos to @OmniHotels - exec chef of Corpus Christi Omni making eggs so other employees can seek shelter from #Harvey https://t.co/FoBTWX1LbX
582,"The American Red Cross will open a shelter for evacuees in La Marque today at 1:30 p.m.
#Harvey https://t.co/Qli1FVRQqh"
583,Central Texas Red Cross has issued an urgent request for volunteer shelter workers &amp; managers. #Harvey... https://t.co/ECGlaDNggD
584,"The @CenTexRedCross needs volunteer shelter workers, training is this morning- prepping for #Harvey. #ATX #Volunteer https://t.co/ZpWWyojVqz"
585,New: @RedCross is opening a shelter in La Marque for evacuees today at 1:30 p.m. #GalvNews #Harvey https://t.co/FJCUNfYby7
586,"San Antonio mayor says the city ""welcoming"" to all in need of shelter from #Harvey. Proud of you! Please seek shelter now!! @DispatchDemon"
587,"Protect your life, family, pets, and animals. Act when your county and local officials instruct you to evacuate or shelter in place #Harvey"
588,There are lots of animal shelters in the path of #Harvey - please help out if you can. https://t.co/c5cRFh94NQ https://t.co/6Bda36Swao
589,🚨DL FREE EMERGENCY APP: Find a #RedCross shelter &amp; everything u need to know before during &amp; after. Be safe!… https://t.co/et4wVgGPzS
590,"From @NWSHouston on #Harvey: ""Failure to adequately shelter may result in serious injury or loss of life."" More:
https://t.co/JBncn8vY1X"
591,Dog Update: At least 10 of the dogs have been removed from the shelter into foster/forever homes. Waiting to learn more... #Harvey #RGV
592,"For those needing shelter from the storm, keep an eye out for locations. #Harvey https://t.co/F3FSTN1ILD"
593,.@ChitaKHOU says people in #Houston need to be prepared to shelter-in-place from tonight through Wednesday. #Harvey
594,#Harvey I'm unaware of an official shelter in place site. Please help everyone leave? #CorpusChristi… https://t.co/c4PbXmw2ts
595,#Harvey is no punk. Seek shelter. https://t.co/DIlMgCCTsC
596,"DFW area shelters evacuate dogs and cats from Corpus Christi Animal Shelter ahead of #Harvey.
#FOX26NEWS… https://t.co/nM5Nm5lMFo"
597,"DFW area shelters evacuate dogs and cats from Corpus Christi Animal Shelter ahead of #Harvey.
#FOX26NEWS… https://t.co/QVO4x5Bbpa"
598,"@funder Freeman Coliseum is designated shelter in SATX for evacuees

Call 311 to volunteer

Download Ready Set Texa… https://t.co/T93IYp5Svd"
599,"The people we encountered on Long Island had gone through a storm that was a fraction as bad as #Harvey, but had no food, water, or shelter."
600,"On the one hand you have a destructive force that destroys all in its path and we need shelter.. and then there is #Harvey 

#HurricaneTrump"
601,"Yikes, didn't realize this was quite so bad. Be safe and be smart Texas - seek shelter or evacuate. #Harvey https://t.co/940jmRS9k9"
602,Victoria officials open 2 shelters https://t.co/nIKWBsvoSu via @Vicadvocate #harvey
603,Dallas is preparing shelters for possible storm evacuees coming north from Hurricane #Harvey: https://t.co/Fx3jOtx5ax
604,"Freeman Coliseum is designated shelter in SATX for evacuees

Call 311 to volunteer

Download Ready Set Texas app for info on routes

#Harvey"
605,#Harvey evacuees who are seeking shelter in #SanAntonio need to check in at 200 Gembler Rd. #txwx   https://t.co/kwlbY7wtAe
606,Talking with Gina Gaston on @abc13houston about preparations for #Harvey. We have quite a few shelters available if… https://t.co/RiijzGgFsS
607,Corpus Christi has no shelter set ups with a major hurricane barreling towards the city.  Way to go Texass!  #Harvey https://t.co/TkpqnEqTBK
608,Thx Mary - to be clear @hcphtx #animal #shelter will be closed for public/counter services &amp;wellness clinic will be… https://t.co/qUeS9y9o69
609,Wishing safety &amp; shelter to my #Houston friends...@LindseyFOX26 @kaitlinmonte @JohnDawsonFox26 @Fox26Houston!… https://t.co/O3KHj60RPt
610,God bless everyone in the path of #Harvey. Please evacuate or take shelter in a super-safe location. https://t.co/vQhvNQGyjb
611,Just got an email from Louisiana office of Red Cross about shelter training this weekend 😔 #harvey
612,@JohnCornyn lol uh yeah thanks.  i bet you filled a lot of sand bags and arranged to provide shelter/ transportatio… https://t.co/mW9jDgdMFj
613,Central Texas Red Cross has issued an urgent request for volunteer shelter workers &amp; managers. #Harvey https://t.co/YNfxdhXxLD…
614,Hoping everyone remain safe and find shelter. #HurricaneHarvey #Harvey #hurricane
615,.@COSAGOV &amp; @BexarCounty prepared to offer shelter to locals and receive evacuees from areas outside of SA https://t.co/tXpy7ImVE9 #Harvey
616,"Just kissed my kids bye as they left town to seek shelter during this storm. CAT 4 is very likely at this point...
#PrayForCorpus #Harvey"
617,"Austin Pets Alive!, our local no-kill shelter, is taking in animal evacuees from the coast. Please consider donatin… https://t.co/lJagPZEgfl"
618,"If you're evacuating for #Harvey and aren't feeling the whole shelter scene, message me and I'll try to find you a room in new braunfels/atx"
619,Central Texas Red Cross has issued an urgent request for volunteer shelter workers &amp; managers. #Harvey https://t.co/0YyXVhTRx0
620,Central Texas Red Cross has issued an urgent request for volunteer shelter workers &amp; managers. #Harvey https://t.co/dV6LlL13IC
621,"#Bastrop County prepares shelters, emergency response ahead of Hurricane #Harvey, expected to make landfall Friday.… https://t.co/FdE50bwiY9"
622,TEXAS TWEEPS: @austinpetsalive is helping shelters in #Harvey zone evacuate their animals. Urgent needs now. Info:… https://t.co/1ZuWwMjajX
623,We are looking for volunteers to help shelter #Harvey evacuees! Get trained tomorrow: https://t.co/mRytM9Zk7S https://t.co/hXx1QrubPt
624,TAMIU to serve as shelter in Hurricane Harvey evacuation plan #hurricane #HurricaneHarvey #TAMIU #evacuation… https://t.co/NODp2lItmt
625,Well. Looks like #Harvey is strengthening as it moves inland. Many shelters have been set up for coast evacuees as… https://t.co/MZTd6ztV7n
626,"#HurricanePrep for #Harvey: if sheltering &amp; power loss 2 days+, fridgefood spoils. Start cooking frozen meats now, eat later. #hurricane"
627,"My mom just moved away from the Gulf, but wishing everyone else there safe shelter at this time. #Harvey #Texas… https://t.co/OMZdesX7PS"
628,The latest on @DallasFireRes_q support for #Harvey ground zero and @CityOfDallas EOC plan for evacuee shelters. 6p!… https://t.co/yeHO7A2PgR
629,.@CenTexRedCross is looking for shelter volunteers ahead of #Harvey https://t.co/GUOYkUQEue
630,@twc_hurricane San Antonio news just reported Evacuation Shelters in New Braunfels #Harvey #Evacuations #shelter https://t.co/BO1Skz3p4r
631,#Texas #Harvey #Evacuation #Travel #News/ Need #shelter in #DFW (#DallasFortWorth)? https://t.co/wkKAax4xJT
632,@susiesseniors @darth Poor senior pupper. And CC is in the cross hairs of #Harvey so shelters may get a bit more crowded.
633,"#Harvey 2017: Live coverage- McComb: Strongly consider leaving, Kleberg opens shelter https://t.co/RKVN1NQBp8 via @callerdotcom"
634,I can foster up to 3 shelter dogs in the Corpus Christi area. #CorpusChristi  #harvey if anyone has any info pls lmk #hurricaneharvey
635,Driving from the Southern coast of TX to shelter in the D/FW area? Dallas Emergency Management says to dial 2-1-1 for shelter info. #Harvey
636,#Harvey Anyone in #HoustonTexas Westheimer Mall is a shelter. Be safe!
637,Evacuees from #Harvey from #Galveston will be told to go to #Atx @CenTexRedCross is looking for volunteers to help at shelters. @fox7austin
638,#Shelters #RedCross #Texas #GulfCoast #Hurricane #Harvey Find an open #RedCross shelter https://t.co/m6qWa9KUaS
639,The volunteers are prepared to staff shelters and assist with the movement of resources and supplies to support the operation. #Harvey
640,#Harvey coming North #Texans are preparing s providing aid for those who will be hit by the storm.  #shelter up to… https://t.co/y7XC7tJday
641,Can anyone recommend a good storm shelter in Corpus Christi? #Harvey
642,#TX - Evacuees from the coast headed for DFW can call 211 for shelter info. #Harvey #HurricaneHarvey #txwx #hmrd https://t.co/uSTf83fQDf
643,"Anyone traveling to DFW from the Southern Texas Coast looking for shelter information, please call 211. #Harvey"
644,"#HurricanePrep Tip - Share info on local shelters &amp; evacuation routes with neighbors, friends &amp; family. Be… https://t.co/ONE5oEVwUQ"
645,People of Texas don't fear #Harvey you can take shelter in your transgender bathrooms you will be safe!
646,As of right now the State of Texas has not requested host sheltering in the City of Dallas. #Harvey
647,"Thoughts are with Gulf Coast dwellers as #Harvey comes ashore. Seek shelter &amp; stay healthy; Take fresh water, apple… https://t.co/CUA0dYsn6y"
648,#harvey is about to be the Texas version of Katrina..will Louisiana will make the superdome available for shelter? oh saints play texans sat
649,So cool! @wazeUSA editors are now activating to respond to closures and shelter reports from #hurricane #Harvey. #WazeCommunity @Waze
650,@weatherchannel  No one runs shelters on coast.  All are inland. People in each city know what their host city is. #Harvey
651,TWC rep in Galveston sez not finding #Harvey shelters yet. TX &amp; LA have signed emergency declarations. Life threatening Flood danger. #EVAC
652,"TX shelters mass euthanizing for space, affected shelters pls email for help:  harveyhelp@austinpetsalive.org. #harvey #austinpetsalive"
653,"#Harvey
Isaiah 4:6 There will be a shelter to give shade from the heat by day &amp; refuge &amp; protection from the storm and the rain #GodGotThis"
654,"If need be, we have shelter plans in place to take in those affected by the hurricane #Harvey"
655,#Houston...if you must evacuate these kind folks are offering you shelter.......#Harvey https://t.co/l6W544klWs
656,#hurricane #Harvey intensifies! Friends on the #gulfcoast - please seek proper shelter. https://t.co/iCxIUstIiH
657,"In the path of #Harvey and needing to evacuate or shelter in place, see children’s activities at https://t.co/tYwJhvl2EN"
658,#Harvey can't believe there aren't no shelters in place in corpus...
659,This is not a substitute for shelters.  What do they do in San Antonio?  It's CC's responsibility to care for resid… https://t.co/j3pMaNLUIH
660,"Praying for Texans to find safety and shelter, and for the first responders on the ground #Harvey https://t.co/fYgwN5ED7u"
661,If @cityofcc does not have emergency shelters it has the potential to cost lives in a big way.  Simply unacceptable in 2017.  #Harvey
662,Chief Rocha says there are no specific shelter setups. Evacuation is highly encouraged in Area A and B. (Map to follow soon) #Harvey
663,"DO NOT UNDERESTIMATE #Harvey. Get supplies, find shelter, stay #wxaware. This is a massive storm event."
664,Texas kill shelters are putting down animals in advance of #Harvey
665,"**Reminder** 
Please make sure to bring ALL animals inside or into proper shelter before the storm hits your area. #Harvey"
666,"Officials say if you don't decide to leave today, you should shelter in place for #Harvey @Vicadvocate https://t.co/Zp3o9Zl5yK"
667,To everyone who is going to be hit by  #Harvey Our thoughts are with you. Please be safe and seek shelter.
668,"@TexasTribune I sheltered friends from Houston evacuating from Rita in 2005. She was 7 1/2 mths pregnant, 11 hrs on… https://t.co/IGVtP2ErA7"
669,"Heed warnings, take shelter, stay safe #Harvey https://t.co/W1DS3vtaLb"
670,#texas #Dallas #Harvey #shelter https://t.co/6tUfPYgsHU
671,Inside the George R Brown which is now a shelter #Harvey #houstonflood #fox26 https://t.co/xlAovZZsHH
672,#Texas school districts are integral members of their communities. God bless all serving as shelters &amp; support due… https://t.co/4gvn7XsdzT
673,.@JoelOsteen where are you?  No shelter for your flock?  #Harvey:Good Samaritans rush to save strangers https://t.co/AQGP0yRSvC @nbcnews
674,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey... https://t.co/5nt1Ld7mGo by… https://t.co/mBOX7AO2zw"
675,ICYMI: Pets are allowed in #Harvey shelters! Pls bring food and what pet supplies you can. https://t.co/0xe6B3w3RK
676,#Harvey Plz donate 2 LOCAL charities who'll help TX! Animal rescue orgs need $$ &amp; volunteers. HOU did great w/Katrina; ppl need food/shelter
677,".@RedCross says in Victoria, TX, this concerned family evacuated to shelter. Naomi, 6, brought Barbies. Mom Luisa i… https://t.co/DmMN7AWHLh"
678,PHOTOS: Austin animal shelters seek foster families after evacuated pets arrive https://t.co/ElsSRJHwbG #atxweather… https://t.co/bUOOgDUOCm
679,The Coalition for the Homeless is an umbrella organization coordinating shelters and orgs across the city: https://t.co/Zj1x5H2wXq #Harvey
680,Debunked: Undocumented immigrants at shelters will not be reported to ICE. #Harvey https://t.co/Z2LcTlxvBt https://t.co/u9odcDR76m
681,Two shelters are open in the DFW area. #harvey #Houston #HoustonFloods #TexasFlood https://t.co/f3bhTd7pEA
682,"I'm sure pet crates, collars and leashes would be appreciated for rescued animals until they reach a shelter. #Harvey #Houston #Rockport"
683,Texting with @MattressMack.  He's sheltering a lot of people at Gallery Furniture. 45N between Tidwell &amp; Parkers. Needs groceries. #harvey
684,"@spg @MarriottRewards Just curious, is it possible to donate my reward nights to Houston flood victims looking for shelter tonight? #Harvey"
685,can we donate clothes at shelters?? #Harvey
686,Here's info on shelters &amp; where to find help from @RedCross #KHOU11 #Harvey #HouNews https://t.co/EZFbvpmiFi
687,"Hey, y'all: how about instead sending prayers, you go donate some blood @ a blood bank or take food &amp; supplies to a shelter? Thanks! #harvey"
688,"🙏""@_Papi_Tay_: A list of multiple #shelters in #Houston! Along with a list of phone numbers for rescue in the area!… https://t.co/pwSRt2L9up"
689,".@CityOfDallas @RedCrossDFW &amp; more prep for 5,000 #Harvey evacuees in mega-shelter at #Dallas Convention Ctr… https://t.co/hfNoCPTCAA"
690,The rain is coming back tonight #Houston! Get back to shelter soon! Don't get caught in flash floods at night #Harvey
691,Thank u #HarrisCounty Judge @EdEmmett &amp; Mayor @SylvesterTurner 4 understanding people won't go 2 shelters without t… https://t.co/3WNalaHb6p
692,Evacuees pouring into @RedCross shelter at George R. Brown Convention Center. #HoustonFlood #Harvey https://t.co/NB5XahTm5l
693,@qn980v @LivingOnChi @Herringbonez @RogueEPAstaff Anyone know where #pet shelters are staged at? #Harvey #Cats #Dogs
694,Dallas-area #Harvey shelters for evacuees who made it that far North. https://t.co/zKXgejn42m
695,A list of multiple shelters in #Houston! Along with a list of phone numbers for rescue in the area! #Pray4Houston… https://t.co/yWt5CU4TDt
696,"8 @RedCross approved shelter locations in #Houston #harvey

1-800-REDCROS
1-800-733-2767

#prayforhouston 🙏… https://t.co/0d1fn1Krxq"
697,".@RedCross providing shelter and meals to people impacted by #Harvey 
Find a location at https://t.co/l6Vf5zix2g OR… https://t.co/EVCZW8sMOS"
698,"8 @RedCross approved shelter locations in #Houston #harvey

1-800-REDCROS
1-800-733-2767

#prayforhouston 🙏… https://t.co/NWDtfkehPr"
699,"Are you opening a shelter at your church, or complaining about evacuees the way you did during Allison? #Harvey… https://t.co/ZLD6CQ0r29"
700,I want to go out and help my city but so many roads are closed I can't even get to the shelters to volunteer #Harvey #StandForHouston 2/2
701,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find a location: https://t.co/oxkA85Jpek or 1-800-REDCROSS"
702,Downtown convention center becomes shelter #houstonflood #harvey https://t.co/sI3UwIh309
703,#Harvey I think that goodwill needs to take truckloads of goods to the shelters.     Donated for such a time as this
704,Mattress Mack opens two stores as shelters and they are accepting pets. #Houston #Harvey #galleryfurniture https://t.co/SExUuwnJYk
705,Thank you volunteers at Samuell Grand Recreation Center now sheltering evacuees. Our boys wanted to help. More need… https://t.co/LCyTH8L4zA
706,More #Houston area #shelters #open #evacuation #Harvey #flooding #FEMA https://t.co/Y4zieGosMy
707,.@JJWatt .@iamwaters will do our part to provide bottled water to sheltered #Harvey #HurricaneHarvey… https://t.co/JFwwoZFYOU
708,@MattressMack has opened up both Gallery Furniture locations for shelter. Pets are welcome!  #houstonflood #Harvey
709,This is @WedgewoodElem in @CCISD serving as a shelter. #wedgewood #harvey #weareccisd https://t.co/SxNyjbr3zF
710,@NBCNightlyNews Thoughts and prayers @RedCross giving shelter/meals to ppl impacted by #Harvey. To find a location:… https://t.co/GGc0Vild9v
711,"#Dallas will open convention center for additional 5,000 #Harvey evacuees. #Dallas already has 3 @RedCross shelters open. #HurricaneHarvey"
712,This little guy swam right in during the flooding looking for shelter on higher ground. I'm happy to oblige.… https://t.co/cY218dGtfg
713,An unlikely hurricane hero takes over chaotic Texas storm shelter! 👍🏽 #Hero #ZacharyDearing #Harvey @warriors_mom  https://t.co/YOBBwNV2zW
714,"#Texas doesn't need a visit from #Trump They need money, help, resources, shelter.Stay home #ConManInChief #Harvey… https://t.co/Eh28BuilF7"
