,text
955,Prayers for all the ppl waiting to be rescued sitting on top of buildings no food/shelter no way to charge their phones to get help #Harvey
956,ETX food bank is asking for monetary donations to help #Harvey victims. Extended volunteer hours start tomorrow (8a-8p). @kytxcbs19
957,"@CNN @POTUS @cnnbrk There are hundreds maybe over a thousand families still trapped &amp; everyone is running out of food and water, WTF #Harvey"
958,.@StMarysFoodBank on call to help @FeedingTexas @HoustonFoodBank @SETXFoodBank @SPFB @foodbankofGC @FoodBankofCC @GalvCtyFoodBank w/ #Harvey
959,"@CNN @cnnbrk Why aren't they using the @USAirForce and @USArmy Helicopters for rescue and 130's for supplies, food, water? Why #Harvey"
960,"Blankets, pillows, food, hygiene products needed at George R Brown Convention center shelter, downtown. #Harvey https://t.co/EilLC3Wpl0"
961,Dog spotted carrying large bag of food in wake of Hurricane #Harvey https://t.co/I18jhd1LXs
962,Please consider a donation to one of the food banks in the Gulf Coast Area. I sent a donation to the Houston Food B… https://t.co/628Wc578c0
963,"Donate whatever you can: Food, blankets, diapers, clothes, pet food, leashes, bowls.. you name it, Texas needs it! #Harvey #AmericaFirst"
964,"Just came back from @GRBCC. They are in need of blankets, pillows, food, &amp; hygiene products #Harvey"
965,"""Hey there sir. Is that all you have left of your home? Just some cat food and wet photos? How does that make you feel?""
-#harvey reporters"
966,My dad and bro just went to HEB to get whatever food they have left. Not sure what to expect after tonight. #Harvey
967,"#Houstonconventioncenter gives refuge to #Harvey survivors - ABC News - https://t.co/BiUxNDGi0p via @ABC #donate food, clothes, &amp; diapers"
968,SNAP can be used to purchase hot foods in the wake of #Harvey https://t.co/FezTBcwGBY via @ABC13Houston
969,https://t.co/MUCeZPQjY2 For all my Houston people in search of food... here is a list to help #houston #harvey #food #help #hurricaneharvey
970,"Here’s a great list of ways to help the people back home in need of food, shelter, and medical care: https://t.co/Sx7PgDMQgB #Harvey"
971,"If you lose power in Hurricane #Harvey, these food safety tips from @US_FDA can help make sure your food is safe https://t.co/bgWGrxByGv"
972,good thing not #blm or theyd be calling him a looter #fact2017 #Dog carrying bag of food #Harvey #viral #hero? #WTF https://t.co/4LfkSFlTdu
973,"Info on #Houston-area food banks you can help: https://t.co/txL5TnjZ5x
#safety #health #Harvey"
974,"USAgov: If you lose power in Hurricane #Harvey, these food safety tips from US_FDA can help make sure your food is safe:… …"
975,"If you lose power in Hurricane #Harvey, these food safety tips from @US_FDA can help make sure your food is safe:… https://t.co/TWNrm1r0T6"
976,Thoughts &amp; prayers go out to those affected by #Harvey. Consider donating to a Houston food pantry to help. #KyAg365 https://t.co/bJz4uBG4yC
977,#houston #Harvey  our next worry is food. With stores closes and day 4...
978,"If u r near Eldridge and Louetta &amp; can get out, DM me. Dozens of evacuees en route to St. Mary's. Need food/blankets/towels. #houwx #HARVEY"
979,"@LarsLarsonShow WA &amp; OR need to look and learn from #Harvey - when the Cascadia fault goes, there's no time to prepare, get food from stores"
980,"There are families who need clothes, baby food, and money. TYPE THAT.  instead of  BS about Monday morning BQ of hurricanes #Harvey"
981,"*Our partner @RedCross is providing shelter, food &amp; comfort for ppl impacted by #harvey. Learn how you can help:https://t.co/KFCvTLzdMl"
982,"#Harvey victim Cody White tells me looters have ""cleared out"" a store near his home, taking cash registers, ATM, food &amp; cigarettes."
983,"@dewsweb @Rytexas2 @FishBlanc Anyone in Dallas, Tx area wanting to help #Harvey victims with food, clothing or toil… https://t.co/4n1Iy9bDkq"
984,Photo of dog carrying bag of food after Hurricane #Harvey goes viral https://t.co/k2rII48nOt https://t.co/0j2mmSQgMS
985,"This NYT column includes donation links to food banks in Houston, Galveston, &amp; Corpus Christi getting hit hard this week. #Harvey is awful."
986,@MikeMeltser Nurses needing some serious food and coffee. @Starbucks #Harvey #Houstonflood #Harveyflood https://t.co/NP9hTiRXkU
987,"#harvey how to help in many ways, from diapers to dogfood to housing... courtesy of Texas Monthly https://t.co/OIqJ1pTJR4"
988,#Harvey Hurricane after-shopping...not happening #sendfood https://t.co/PwajR1PA4Y
989,@CityofTampa any list of food or items collection areas in support of those affected by #Harvey
990,Great news for those who might need food in #aransaspass #freefood #harvey https://t.co/dwCVON4rwI
991,"#Harvey Things the GRB needs you may not think of: Tampons, pet food, blankets/pillows, diapers, baby formula, lots of socks."
992,They say Food town and HEB on west/jones are open if you need more food #Harvey
993,"Mattress Mac @GFToday opens Gallery Furn locations for evacuees. Beds&amp;food avlbl, pets welcome.
#Houston #Harvey 

https://t.co/LDQsDa1zgA"
994,Donate food to Houston &amp; Corpus Christi food banks. #Harvey #Houston #PrayersforTexas
995,"@RedCross @abc13houston not enough food and resources at First Baptist Church.4422 Lauder St Houston TX 77039, plea… https://t.co/74OsJUMhgC"
996,"BUT THEY PERSISTED
Katrina
Mex sent 184 tons food/military support
#Harvey
DT unleashed vile bigotry against them… https://t.co/KHJzws1gR8"
997,"Victims of #Harvey will need food, money, housing and clothing -- others may need blood. What you can do to help -… https://t.co/GO4hMVnWU2"
998,"Ways to help #Houston after #Harvey. Donate money. Provide food, shelter. Give blood. More: https://t.co/az2uoUK6mQ"
999,"@TheWoodlandsTex @TheTownshipTX Any info on food in the area? Please help.
#Harvey #HarveyStrong https://t.co/9PEWijM3B1"
