,text
491,Is there a donation hotline set up that is earmarked for displaced pets? #hurricaneharvey #HoustonFloods #houstonflood #Harvey
492,Please consider donating to Houston SPCA. Thousands of displaced pets and families due to #harvey. #houston #dogs… https://t.co/RtEOGmHJMa
493,"With every $1 you give, @HoustonFoodBank can offer 3 meals to folks who are displaced by #Harvey in #Texas, FYI. https://t.co/NEZY2w2gQ7"
494,Wow you could fit a lot of displaced people in there @JoelOsteen #helphouston #harvey https://t.co/hy4tCRdOfU
495,#harvey #displacedpets #texas https://t.co/OTKeSPRptW
496,Dozens of #Houston #Jewish community families displaced in #Harvey's ‘catastrophic’ flooding https://t.co/hgYEKQVywY… (@JTAnews)
497,"""We want to get to them today,"" Houston Mayor Sylvester Turner says as newser, referring to residents displaced by #harvey"
498,Dozens of #Houston #Jewish community families displaced in #Harvey's ‘catastrophic’ flooding https://t.co/fqkceS7zZD (@JTAnews)
499,An est 30k displaced by #Harvey will need shelter. These @NJRedCross vans bring relief supplies into neighborhoods https://t.co/WhinUcxco2
500,Wondering if #Harvey displaced people are in BCS? Can we make local donations? @jaysocol @theeagle
501,Words in tweet were chosen carefully. How many were displaced because of the storm? Hope you're not using #Harvey t… https://t.co/uuxq9L0b97
502,1000's are displaced and at least 31 ISDs have ann'd closings bc of #Harvey. Here are some ideas to help:… https://t.co/MJMnJnSVvp
503,✔☡☡🐶🐾🐾How to help #displacedpets &amp; #animalrescue from #houstonflood #Harvey #Houston #HarveyRelief… https://t.co/Qefl9JMCSW
504,Oh look! @realDonaldTrump is being all Presidential by ignoring the thousands who have been displaced by #Harvey an… https://t.co/gZRpd0AUmD
505,@THEJeepMafia Displaced dog jumped into my jeep. Please share to help find owner! #harvey #hurricane #displacedpets https://t.co/c4JCdxsQIK
506,"❤️Another reason why I love @HEB! A convoy of trucks delivering food, water and other essentials to those displaced by #Hurricane #Harvey."
507,"If you'd like to help those displaced by #Harvey, here's @YourDailyAction's suggestion: https://t.co/5VpfXQw9nK"
508,Looking to help folks displaced by #Harvey? https://t.co/O5RJaxknpO
509,Wish I had a shelter for the displaced animals affected by #harvey
510,"1000s of people displaced from homes cuz of #Harvey #Houston
we got a brain surgeon and a cancer kid charity thief in HUD @LynnePatton"
511,"I urge you to take today's @YourDailyAction if you can: Donate to a local group helping people displaced by #Harvey 
https://t.co/Ubd8dW56yO"
512,"Anyone in #houston know how/where to make a donation for those displaced by #Harvey - lucky that we've escaped more damage, want 2 help."
513,Katrina displaced ~400k ppl. #Harvey threatens ~6M. Expect this trend to continue #climatechange
514,@JoelOsteen Thank you for providing a safe place for those displaced by #Harvey.#PrayersforHouston #PrayersforTexas 🙏🙏🙏
515,@mishacollins #gshwshes don't forget the furry friends displaced by #Harvey https://t.co/tPjLrnjqHn
516,Five days &amp; @POTUS has not sent a single tweet praying for those displaced/injured/killed by #Harvey Have you no shame @realDonaldTrump ?
517,"Such incredible foresight by Melania Trump, using her stilettos to catch little fish displaced by #Harvey to help t… https://t.co/Xpq9ZgUmE9"
518,I will come get any displaced family in Port Arthur and bring them to Midland far away from the water. Let me know! #harvey #PortArthur
519,#Harvey  The American Red Cross is here for the families displaced by the flooding in Texas - YouTube  https://t.co/T2USEwjWdB
520,@LeahRemini We are displaced due to #Harvey but we are still watching you at our friend's home.
521,"Many @HoustonISD students &amp; families have been displaced by #Harvey at start of new school year. Please consider 👇🏽
https://t.co/V8Sht52tbI"
522,The @ASPCA is on the ground ready to assist displaced animals affected by #Harvey. Help fund their life-saving work: https://t.co/M6ZxSUS7CJ
523,The @ASPCA is on the ground ready to assist displaced animals affected by #Harvey. Help fund their life-saving work: https://t.co/6LhPVoB07f
524,The Latest: A shelter near Houston for at least 100 displaced people overrun by #Harvey... https://t.co/cE3Cj96tpH by #AP via @c0nvey
525,The Latest: A shelter near Houston for at least 100 displaced people overrun by #Harvey floodwaters. https://t.co/8elm3MkUem
526,AP: The Latest: A shelter near Houston for at least 100 displaced people overrun by #Harvey floodwaters. … https://t.co/khGpTkNLJx
527,The Latest: A shelter near Houston for at least 100 displaced people overrun by #Harvey floodwaters. https://t.co/u2uLlCGdCq
528,The Latest: A shelter near Houston for at least 100 displaced people overrun by #Harvey floodwaters. https://t.co/ysAuEleZSJ
529,Here's how you can help displaced or stray pets from #Hurricane #Harvey @TexasVMF  https://t.co/sxBnKsli7g… https://t.co/UUWekVxegF
530,"As #Trump fails to handle #Harvey , 41 million people are displaced in #AsianMonsoon @nobby15 @randlight @RBJRON  https://t.co/1xCYnnVoeK"
531,#Hurricane #Harvey: Saving displaced #pets https://t.co/fu38B2KLbj
532,BBC News - #Hurricane #Harvey: #Saving displaced #pets https://t.co/KjrEHCsY5n
533,"@IISuperwomanII This organizations helps the pets who were displaced by #Harvey 
https://t.co/sfHkLdL9jN"
534,"the correct term is not 'refugee' but IDP, internally displaced person. #harvey #houston #hou #htx"
535,Did the president visit and talk with any of the displaced victims? #Harvey #HarveyRelief
536,A #Houston furniture store has transformed into a shelter to support those displaced by #Harvey #n4tm… https://t.co/BlgANaLus5
537,"Please help us support incoming, displaced students affected by #Harvey. Donations listed can be dropped off at Kra… https://t.co/n6n1OG3wjF"
538,"The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

https://t.co/mFgreEU1jp https://t.co/ikzugou90f"
539,@BBCNewsbeat @MuslimIQ floods in Bangladesh 16 million people displaced 🙏 #Harvey
540,Compare &amp; contrast this with attitude of well-known pastor shamed into opening his doors to the needy &amp; displaced .… https://t.co/fYj6mZC3BL
541,"It's #Wednesday. Today On @MorningExp: President Trump in TX, #JoelOsteen interview, #Harvey displaced dogs &amp; more… https://t.co/kaTvB88Aes"
542,"Please remember, these animals are displaced just like you. Leave them alone and notify authorities with sightings.… https://t.co/qEGisTUEEk"
543,"@BBCWorld: ""The numbers behind Storm #Harvey, which has left thousands displaced in…"" #1 in United Kingdom https://t.co/ZwpN5XsnfW"
544,"@BBCWorld: ""The numbers behind Storm #Harvey, which has left thousands displaced in…"" #1 in #Ireland https://t.co/a3B0WD0VZj"
545,"As an Atheist, I would like to thank all the churches, mosques, &amp; Synagogues that help the displaced w/o being shamed into it. #Harvey"
546,"The numbers behind Storm #Harvey, which has left thousands displaced in Texas. https://t.co/xGiGAvIrmQ https://t.co/KHrzJItVWt"
547,My heart is hurting tonight as so many friends from home are being displaced by rising flood waters and burning homes. #Harvey #SETX
548,Of course he hasn't donated to those displaced by #Harvey - the only charity he cares about is the Trump Family Cha… https://t.co/6sRi1mBqNQ
549,Rescue Express is sending a bus to #Texas to assist pets displaced by #Harvey in partnership with @sapetsalive… https://t.co/4J37N3g1HV
550,He and many others inspired me to donate to @HoustonFoodBank - where every $1 provides 3 meals to people displaced by Hurricane #Harvey. 2/2
551,"Retweeted BBC News (World) (@BBCWorld):

The numbers behind Storm #Harvey, which has left thousands displaced in... https://t.co/foDAlONEXi"
552,"Looking for video of @realDonaldTrump visiting displaced, shocked victims of #Harvey - where is it? #TrumpFail"
553,"The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

https://t.co/KMVvGOOH2s"
554,"https://t.co/zi8eAkKxoF The numbers behind Storm #Harvey, which has left thousands displaced in Texas. @newnewspage"
555,For anyone with friends and family displaced in Baytown... this church is offering shelter and collecting donations… https://t.co/tImiPCaDPP
556,Want to help pets displaced by #harvey? You can donate to @RedRoverOrg. RR volunteers to arrive in TX on THU #fox10phoenix
557,Want to help pets displaced by #harvey? You can donate to @RedRoverOrg. RR volunteers to arrive in TX on THU #fox10phoenix
558,"@amazon has a @redcross registry of items you can purchase for people displaced by #Harvey. 
#HelpforHouston 
https://t.co/g22L5HaL7o"
559,"Our Houstonians &amp; Texans are displaced evacuees, not refugees. Thank you. ❤️
#harvey #respect #americancitizens https://t.co/9lQhbythQU"
560,18 fatalities so far. That toll will rise as bodies begin to be recovered from flooding + vulnerable evacuees die while displaced. 😢 #Harvey
561,"Retweeted BBC News (World) (@BBCWorld):

The numbers behind Storm #Harvey, which has left thousands displaced in... https://t.co/XtiHQ0fmjy"
562,"The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

https://t.co/V0BkxteSw5 https://t.co/C697JOx0Ss BBCWorld"
563,"BBCWorld: The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

https://t.co/5hojon7fch https://t.co/pBG1Uq3Ird"
564,"BBCWORLD reports The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

… https://t.co/RitYAjDZtz"
565,"BBCWorld : The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

…… https://t.co/hnbiGo32Xu"
566,"BBCWorld: The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

https://t.co/ibq1Hwi8MD https://t.co/CENSI42SwD"
567,"The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

https://t.co/ZGm0baTXlL https://t.co/Ct5vyghEsw"
568,"BBCWorld : The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

…… https://t.co/b6DW5EkezQ"
569,"The numbers behind Storm #Harvey, which has left thousands displaced in Texas.

https://t.co/mpJtYlwoUf https://t.co/EiC8U1J2Xm"
570,"Donate to help #autism families displaced by #Harvey. 
Displaced autism families call Unlocking Autism for help.… https://t.co/9nqyzqcRnX"
571,"Donate to help #autism families displaced by #Harvey. 
Displaced autism families call Unlocking Autism for help.… https://t.co/OIiwPFMHGf"
572,"Donate to help #autism families displaced by #Harvey. 
Displaced autism families call Unlocking Autism for help.… https://t.co/QZEb0i7eDD"
573,"Donate to help #autism families displaced by #Harvey. 
Displaced autism families call Unlocking Autism for help.… https://t.co/X6nVI79NsO"
574,"Ppl in #Texas dead, homeless, &amp; displaced by #Harvey while @GregAbbott_TX MAKES IT HARDER for them to get help?! https://t.co/lL1FmTXYKE"
575,I was displaced b/c of #HurricaneSandy so I know how awful it is in TX. It's going 2 be a long road ahead for them down there. #Harvey
576,"Believe me I know, pets are family. 
I'd like the opportunity to help the animals that've been displaced due to… https://t.co/de8lgukaJh"
577,"Lord, please cover the people, rescuers and displaced families impacted with #Harvey"
578,In addition to all the folks displaced in #Houston thinking bout everyone from NOLA who survived #Katrina who may be triggered by #Harvey
579,"From this gal displaced by #Harvey, I hope our arms remain open to all amid both calamity and peace. #sweetdreams https://t.co/L8mUAcwKfz"
580,millions of human beings hurt &amp; displaced by #Harvey and the First Lady wearing heals in TX is the conversation. We have 2 do better
581,"Shelters &amp; rescue groups are taking in displaced #Harvey pets here:
@spcaoftexas
@austinpetsalive
@DallasShelter
@sahumane"
582,Breaks my heart seeing kids displaced by #Harvey
583,"Donate to help #autism families displaced by #Harvey. 
Displaced autism families call Unlocking Autism for help.... https://t.co/HujV4dCoYP"
584,"Donate to help #autism families displaced by #Harvey. 
Displaced autism families call Unlocking Autism for help. https://t.co/B6csibvSJb"
585,"Donate to help #autism families displaced by #Harvey. 
Displaced autism families call Unlocking Autism for help. https://t.co/1MtFGPjMQ8"
586,"Donate to help #autism families displaced by #Harvey. 
Displaced autism families call Unlocking Autism for help. https://t.co/lYHPltRhsH"
587,"Donate to help #autism families displaced by #Harvey. 
Displaced autism families call Unlocking Autism for help. https://t.co/zP0Ct2zFpo"
588,@cmclymer I have a dog that survived #Katrina thanks to the #SPCA so we donated to help displaced or injured pets… https://t.co/N7XGmQNljv
589,"You gotta meet @MattressMack.
Opening his heart and his stores to folks displaced by #Harvey 

 https://t.co/52jSf6ub17"
590,"A glimpse of the George R. Brown Convention Center, where thousands of folks displaced by #Harvey are holed up in d… https://t.co/3150ZJFYta"
591,A place to give to those displaced by hurricane #Harvey in Houston: https://t.co/hvmXAic6FC ❤️❤️❤️
592,"If u want to help displaced family pets you can donate to Houston SPCA. They are family too! #Harvey #HoustonStrong
https://t.co/kUz9iRZzwS"
593,Hurricane #Harvey has displaced hundreds of pets. Here's how YOU can help https://t.co/wca0oqFLir
594,Heard on the radio that a lot of wildlife had been displaced because of #Harvey but I think… https://t.co/yUBGSFLGkx
595,Harris County opens shelter at NRG in #Houston for those displaced by #Harvey .  Everyone will be treated like neighbors or guests
596,Accommodations for #evacuees displaced by #harvey who need a place to put an RV or camper. #flood #help #texas… https://t.co/nsVwpazaNC
597,"Katrina hit 12 years ago today. Thinking of those who were displaced to Houston 12 years ago, now dealing w/ #Harvey https://t.co/lPCtxHfDGO"
598,"She's had losses, anger is a step in grieving. She may have #ptsd  Many were displaced before #Katrina It's just bad timing. #Harvey"
599,"@Whataburger along with assisting your displaced team members, what involvement do you have in #harvey relief?"
600,Played lightsaber battles with flood-displaced kids at the GRB. If anyone volunteers in cosplay the kids would LOVE you. #Harvey @starwars
601,@NBCNightlyNews @maggieNYT @joefryer Shelters &amp; rescue groups are taking in displaced #Harvey pets here:… https://t.co/N2aPYsV2oe
602,"The @ASPCA is working hard to rescue displaced animals affected by #Harvey. Please help fund their life-saving work
https://t.co/fFOCAsg7vS"
603,"In letter to parents, #Mizzou says it will offer temp housing in Columbia to students' families displaced by #Harvey https://t.co/ml3fiYIRCl"
604,Thank you @ClearBrookHS for opening your school and heart to help those displaced by #harvey. #corevalues… https://t.co/8f50txcYrD
605,What you need to know if you're displaced by #Harvey https://t.co/vVqLnz509b
606,"@NYCdisinterest @Cernovich It's going well?  People dying, policeman died, pets drowning, homes ruined, people displaced.  #Harvey"
607,Help displaced animals as a result of #Harvey #houston @Newsweek thanks for the article @spcaoftexas https://t.co/RGGCIoK2kY
608,"Cuz 50""rain, floating fire ant colonies, displaced gators n overflowing dams isn't enough, now a plastics plant is close 2 exploding #harvey"
609,The @ASPCA is on the ground w/water rescue teams ready to assist displaced animals affected by #Harvey. Help here: https://t.co/hOw9npSbNl
610,"Getting ready to accept more dogs here in Morristown, NJ from Texas displaced by #Harvey @sthubertsanimal https://t.co/MarmzGbpbd"
611,#Harvey-displaced dogs headed for #Queens animal rescue  @fourpawssakenyc @amNewYork @lisalcolangelo… https://t.co/opi6e0GKt8
612,#Harvey-displaced dogs headed for #Queens animal rescue  @fourpawssakenyc @amNewYork @lisalcolangelo… https://t.co/Blsz9LvIE2
613,"60 displaced dogs coming in per hour. 

#Harvey #Houston... https://t.co/ZUK5zUxZVJ"
614,"""What a great turnout.."" @realDonaldTrump they are actually displaced victims of #Harvey #HelpforHouston #TexasNeedsRescuersNotTrump"
615,"⚠️displaced Houston 🐶 owners: 
Happy to provide a safe and loving home for your dog-friendly pup until you get resettled! #Houston #Harvey"
616,The @ASPCA is on the ground with water rescue teams ready to assist displaced animals affected by #Harvey. Help! https://t.co/YwvDoAjbsH
617,I just gave in honor of the TX chapter of @momsdemand. Donate here to get diapers to kids displaced by #harvey https://t.co/YjWgi05l8G
618,Back to a little normal for us and our flood displaced family after #Harvey We love the blue sky! https://t.co/dzX0NSy8lM
619,"You can help the animals who need rescue in #Texas, and those displaced by #Harvey!
#HelpforHouston #HoustonPets 
 https://t.co/UvejUecrkC"
620,"@thehill Yes, there are way more important things to worry about people traumatised displaced by #Harvey animals lost dying #Harvey etc"
621,@JoelOsteen and his #LakewoodChurch are a fraud. Waited 96 hours before opening up the gigantic church as a shelter 4 the displaced #Harvey
622,"For those who have been displaced by #Harvey and need a productive space, we are offering free offices: https://t.co/2ZevsSUFn0"
623,#Airbnb stepping up to the plate. They set up a 'free housing' program for those displaced by Hurricane #Harvey. https://t.co/FaRzlYigWU
624,So proud of the houston mosques opening up for those displaced. #Harvey https://t.co/e2I6bixJC2
625,The @ToyotaCenter is opening as a shelter to help our neighbors who have been displaced as a result of #Harvey. #HoustonStrong
626,'Where are we going to go?': Families displaced by #Harvey chart their options https://t.co/dLW1um1ocY via @GalvNews
627,"But hey, I welcome into my home, anyone displaced by #HarveyFlood. Pets welcome! Bottle water served up daily.
#Harvey2017 #Harvey"
628,"Clean &amp; dry has two meanings for young families displaced by Harvey. God is love and love is a verb. Help! #harvey
https://t.co/f4XV90bREe"
629,"#Oklahoma is sending a team to #Louisiana to help with those displaced by #Harvey, &amp; more teams have gone to #Texas https://t.co/YlNEvBJmLS"
630,Fosters needed for pets displaced by #Harvey.  NYC area https://t.co/GqpCPSwVIX
631,"Trump did not acknowledge the dead of #Houston, and expressed no empathy for 10,000s of #Harvey displaced. ""You're… https://t.co/tZ6DRzbmVV"
632,❤️@ASPCA's rescue teams R on the ground ready to aid displaced animals affected by #Harvey. Help fund their work »» https://t.co/GVRPtHzSle
633,"I don't know what makes me tear up more, watching the elderly folks, the kids or the animals that are displaced by #Harvey"
634,Here's how you can help #pets that have been displaced by #Harvey: https://t.co/K06Vg7bTt6 via @NOLANews #HappyPet… https://t.co/k2LQYq1xbZ
635,"Full impact hit today. With it comes MAJOR guilt bcs I wasn't displaced, etc. Survivor's guilt is real. #Harvey… https://t.co/gLssE6b89S"
636,Every $1 donated to @HoustonFoodBank gives 3 meals  to displaced Texans affected by #Harvey DONATE NOW:… https://t.co/UoykLveG13
637,12 years since Katrina. And what's even crazier- a lot of those displaced people uprooted to Houston. Devastating. #harvey
638,'Where are we going to go?'; displaced families chart their options #Harvey https://t.co/PCdLFx9e8g
639,45 can't wait 2 congratulate himself on handling Harvey... no empathy or compassion 4 displaced ppl who lost everything even lives! #Harvey
640,"If anyone at #VMworld has backpacks or water bottles, I'll take them to Dallas for displaced students. #harvey"
641,#Praying for all those displaced by #Harvey and for those coming to their aid. #TexasStrong #unity #community #humanity
642,"Attn Iowans: @ARLIowa is holding a ""Clear the Shelter"" adoption event to make room for animals displaced by #Harvey… https://t.co/GB4gGKQOnH"
643,#SCOTX issues order authorizing out-of-state lawyers to pract in TX if displaced due to #Harvey or prov legal aid. https://t.co/T1nB6tJrwo
644,"@realDonaldTrump happy with size of crowd of displaced Texans at his ""rally."" #Houston #Harvey https://t.co/ojOZRiuuKh"
645,Imagery from Hurricane Hunters shows extent of damage in SE TX due to #Harvey. Incredible to see boats displaced we… https://t.co/MIkdGRrBSu
646,@ASPCA rescue teams are on ground to assist displaced animals affected by #Harvey. Help fund their life-saving work: https://t.co/RcECQbnn86
647,All our available beds are open free to anyone displaced by #Harvey. Email us at hello@hkaustin.com and we'll confirm ASAP. #HopeForHouston
648,The @ASPCA is on the ground with water rescue teams ready to assist displaced animals affected by #Harvey. Help! https://t.co/dZDUfIhJib
649,Searching for a missing pet? Confused about insurance claims? View our guide for those displaced by #Harvey. https://t.co/X3oIQZRFnS
650,Houston area shelters are open for those displaced by #Harvey: https://t.co/ZKWpLfuBC2 #txlege
651,Heartwarming. #Houston family takes in 16 #strangers and #pets displaced by #Harvey https://t.co/smKTUU4XWE
652,"I want to offer my deepest thanks to  all the volunteers helping with #Harvey, especially those helping the scared and displaced animals"
653,Lots of caring people helping those displaced by #Harvey. https://t.co/fi1ZoMJEQd
654,@ASPCA is on the ground with water rescue teams ready to assist animals displaced by #Harvey. Help fund their work: https://t.co/qXO1sctPLi
655,Salvation Army prepares to help people displaced by #Harvey.  @WPTV @abcactionnews @Fox4Now https://t.co/qpS8fbGBzw
656,Our friends at Houston Pregnancy Help Center need YOUR help to deliver resources to displaced mothers in flood shel… https://t.co/gSiLGkPyk7
657,The sit in #Texas &amp; #Louisiana continues to worsen as rain continues to fall. Tens of thousands displaced by #Harvey &amp; 16 dead. (1/3)
658,Help #hurricaneharvey #displacedpets by donating to @RedRoverOrg @WingsofRescue @HumaneSociety @spcaoftexas #HurricaneHarveyrelief #harvey
659,#Houston not only place people displaced due to extreme rain worsened by #climatechange - Time for real… https://t.co/zvuhU3aQ27
660,#Harvey #HarveyRelief Help LGBT community members displaced by the storm today by giving to the LGBTQ Disaster... https://t.co/82SJ2TEwGm
661,"@WPBF25News Trump told those displaced by #Harvey he would get them back up and going ""immediately."" How? What's hi… https://t.co/E2SpUYwwfF"
662,"Help pets displaced by #Harvey #donate now!
https://t.co/JHZTZptsSl"
663,Spider-Man is here to bring some cheer. The superhero was spotted in #Houston visiting with those displaced by the… https://t.co/SW7vfUqy8P
664,@MichaelPhelps @DannyFunaro523 @TheNotoriousMMA You guys should race to help raise $$$ for displaced victims of hurricane #Harvey
665,@ASPCA's rescue teams are ready to assist displaced animals affected by #Harvey. Help fund their life-saving work at https://t.co/AqKgAxfRBc
666,The @ASPCA is on the ground with water rescue teams ready to assist displaced animals affected by #Harvey.
667,"Even #Harvey was all about him, apparently. No mention of the dead, dying or displaced. Putz. #FakePresident https://t.co/Ro3CFpqrsa"
668,"But #Dickinson would begin looking for answers on longer-term housing for displaced as weather calms, mayor says… https://t.co/Osh2I97Vo8"
669,Quick note: @MarchForSciHou (#SciHelpTX) is collecting names of those willing to temporarily host displaced scientists from #Harvey.
670,With my 16 year old daughter volunteering to help some of my fellow Houstonians displaced by #Harvey #HoustonStrong
671,"Animals have been displaced by #Harvey, too. 
https://t.co/1d3zZ1qxMr"
672,"It's not about you or the ratings. It's about loss of a family, a police 👮 and the displaced human beings! #Harvey… https://t.co/dNdyQqvzY5"
673,"Help those impacted by #Harvey- #donate to @RedCross - providing shelter, meals &amp; comfort to those displaced. 1-800… https://t.co/eTlNCRPOTM"
674,"WH Pooler: Trump made no mention of the dead, dying or displaced Texans and no expression of sympathy for them.
#HurricaneHarvey #Harvey"
675,"🐶Shelters in Texas going way over capacity to accommodate displaced animals donate/send food to @austinpetsalive, o… https://t.co/HcFwOmw0fy"
676,Here's how you can help #pets that have been displaced by #Harvey: https://t.co/7E2W7eRC5A via @NOLANews #HappyPet https://t.co/cnKdAbKmem
677,"The City of Houston, Harris County and the Red Cross have partnered to provide shelter to those displaced by floodi… https://t.co/7S0BZkJBRx"
678,Drug safety information for #Harvey survivors + displaced. https://t.co/2VuzmQIgdU
679,"@CREWcrew @realDonaldTrump 45 is so goddamn oblivious to anything resembling tact. The ""crowd"" is largely displaced… https://t.co/MgluPFMiRC"
680,@SenSchumer I want every Sen to vote &amp; assist the people who've been displaced by #HARVEY but each Sen must remind… https://t.co/fmnCHqZqsd
681,"More ways to help people displaced by #Harvey. 
https://t.co/MZ0qPI7oKT"
682,#Homeless students have special rights that kids displaced by #Harvey should get https://t.co/xt0JRWb5Hi #edchat
683,Please #PrayForHouston all those who are being affected and displaced by this weather. #Harvey #Harvey2017 #HarveyFlood #harvey
684,"Hey Twitter fam: @OpBBQRelief is on the ground in Texas feeding families displaced by #Harvey. 
Donate here to help… https://t.co/LMAKCSE0YT"
685,"In Texas, @HumaneSociety is working to clear shelters, so displaced and abandoned animals, due to #Harvey, can have a place to stay. @rtv6"
686,.@DiazChron joins @JulieMason on SXM 124 at 4:15 ET to talk about workers displaced by #Harvey. https://t.co/yPr9mJ9gWl
687,@AynRandPaulRyan Shame on Melania..ppl are displaced w/just the clothes on their backs &amp; she has the nerve to arriv… https://t.co/WlVDFTzhGf
688,"It's not just people displaced by #Harvey but animals, too. I'll tell you about an animal rescue group ready to hel… https://t.co/oORGPMMSaj"
689,I live all the way VA but willing to open up my home to any displaced family.  #harvey #adoptafamily #helpanywayucan  please share
690,Volunteers are preparing meals and collecting supplies for those displaced by #Harvey @PaulNBlake reports from a Te… https://t.co/hx8f0bpNnv
691,Raise money &amp; consciousness to support undocumented &amp; LGBT Texans displaced by #Harvey. Come meditate &amp; move with m… https://t.co/LZ1OnWOW8Z
692,"""Searching for a missing pet? Confused about insurance claims? View our guide for those displaced by #Harvey. https://t.co/O2VZ4TUNRk"""
693,".@HomelessHOU is helping those displaced by Harvey, including veterans. Donate now: https://t.co/n2JLCFnaq7 #Harvey… https://t.co/1x0ooESKVY"
694,Searching for a missing pet? Confused about insurance claims? View our guide for those displaced by #Harvey. https://t.co/Wt7eN6Lbvt
695,Consider fostering animals to help with #Harvey rescue efforts. Lots of displaced pets.
696,Searching for a missing pet? Confused about insurance claims? View our guide for those displaced by #Harvey. https://t.co/Pu3r9FPNku
697,Searching for a missing pet? Confused about insurance claims? View our guide for those displaced by #Harvey. https://t.co/tRGmUY3iTN
698,Searching for a missing pet? Confused about insurance claims? View our guide for those displaced by #Harvey. https://t.co/C3pgEWDC5m
699,Searching for a missing pet? Confused about insurance claims? View our guide for those displaced by #Harvey. https://t.co/0IAOxmNXSA nytim…
700,Searching for a missing pet? Confused about insurance claims? View our guide for those displaced by #Harvey. https://t.co/cKfzg9yuZu
701,"Atlanta Humane Society helping out in their own way with #Harvey by taking on displaced dogs/cats. Every bit helps
https://t.co/nbkGmvBgMK"
702,Will @realDonaldTrump open #Trump #hotels &amp; properties to #families &amp; #pets displaced by #Harvey 4free? @WhiteHouse #HoustonStrong @FoxNews
703,"UPDATED: NJ shelters to help dogs displaced from #Harvey -
 Atlantic Co., Ocean City have not received requests https://t.co/51Korm8J7x"
704,Want to help in the wake of #Harvey? Join us to bring books to displaced children by texting RIFHARVEY to 41444 #readingisfundamental
705,"Were you displaced by #Harvey? This list of resources can help you stay safe, find missing people and pets, and more https://t.co/dr7ifFNvo6"
706,#PSA: The local @PetSmart in #SanMarcos is selling pet food donations for #Harvey (Buy a can for a displaced pup) 🐶
707,"17 yrs ago, #Katrina devastated SE La., Miss. Ala. May those hurt and displaced by #Harvey recover as fast as possi… https://t.co/PGdn8Tg1I9"
708,100 #shelter dogs moved to #northeast from #TX to make room for those displaced by #Harvey - #AdoptDontShop  https://t.co/opFUgUQryR
709,Contact local shelters to find out how to be a foster for pets displaced by #Harvey
710,Listen up #LIHTC owners! Here's what you need to know about temporarily housing displaced #Harvey clowders:… https://t.co/VgmwDE9oYl
711,Contact ur local rescue shelters to find out how you can help animals displaced by #Harvey https://t.co/3Pqs4f6H4h
712,Our thoughts are with the many thousands of people displaced in Houston due to Tropical Storm #Harvey. Please... https://t.co/LqqyQUddbr
713,Pamela drove 10 hours from Mexico to volunteer to help Houstonians displaced by #Harvey flooding. https://t.co/vIe4jnylfa
714,Texas dogs displaced by Harvey will be landing in N.J.  https://t.co/NDz2IOLHee Hope for pets displaced by #Harvey
715,"Floods in India, Nepal and Bangladesh has killed more than a thousand and displaced millions. Yet the #BBC cares more about #Harvey and USA."
716,"#Harvey victims... We are a residential framing company in Huntsville, AL and have openings for displaced workers. DM me if interested."
717,I love football but not more than the people being displaced. #Harvey
718,"No expression of sympathy from the president for  dead, dying and displaced Texans. Message was you'll be back up i… https://t.co/hnOiEfFCs8"
719,.@bestfriends  Who's on the ground in Texas right now rescuing the animals displaced &amp; injured because of #Harvey? I want to help!  🐾
720,"@ElizabethEThorp Shelters &amp; rescue groups are taking in displaced #Harvey pets here:
@spcaoftexas
@austinpetsalive
@DallasShelter
@sahumane"
721,Gallery Furniture &amp; local restaurants serving food and providing evacuees the things they may need while displaced.… https://t.co/ikGiOwxFGV
722,It's because Trump doesn't care about the dead and displaced. He didn't talk about them because he didn't think abo… https://t.co/3ayYvj4vBe
723,Nice move #Baylor. Free tickets to those displaced. #hoUSton #Harvey #FB https://t.co/xjfwkHeW7W
724,"#BREAKING - (@AP) - Houston mayor says city will open two, maybe three more big shelters for those displaced by #Harvey."
725,"#Breaking HOUSTON (AP) -- Houston mayor says city will open two, maybe three more big shelters for those displaced by #Harvey."
726,Help pets displaced by #Harvey https://t.co/mlZ7LwhI7N
727,Another Sister in Arms is helping #Harvey families displaced to Central Texas area. Jamaica Mitchell is also... https://t.co/QeYFSYD9c7
728,".. Did POTUS mention Houston by name? The devastation, displaced, the dead? I watched most of his briefing in TX #khou11 #harvey"
729,At the @realDonaldTrump briefing of #Harvey with Texas officials no mention of he dead/dying/displaced.
730,@joelOsteen's church couldn't be opened to displaced victims of #Harvey because it was flooded with money
731,Help displaced/relocated kids enrolling in @AustinISD https://t.co/AcuwtY7CWr #harvey #donate #austin #hurricaneharvey2017
732,"@ShernMinKHOU so many around this area, displaced at Pine Forest Country Club #Harvey https://t.co/HUKlTG2MB1"
733,"Everyone lining up to get into a local restaurant, pls don't forget those who can't. Suggestion, take a displaced family with you #harvey"
