,text
471,"We made it out safely. Grandmother, aunt, uncle, neighbor, and I are all safe thanks to selfless volunteers. #harvey https://t.co/DveMcIiVDu"
472,We're getting a lot of volunteers asking to help. We're directing them to https://t.co/VF6JtdBmep They'll connect y… https://t.co/ugPue8E6gX
473,https://t.co/5CJPTKv6YL Red Cross sends 11 local volunteers to Texas #Harvey
474,"This @Walmart store in Katy, TX helped the sheriff's dept by donating water, food &amp; supplies for volunteers #Harvey https://t.co/7LtB7DoSi8"""
475,Dozens of volunteers from Utah have already been sent to help #Harvey victims. 100-200 more expected. Story#kutv2ne… https://t.co/FqLp3inCs3
476,"Thankful for volunteers, authorities &amp; social media also looking out for these lost babies.
#Harvey https://t.co/NUA4vRIEZg"
477,Thank you to the #Soldiers &amp; volunteers deployed to assist communities affected by #Harvey @TexasGuard @TXMilitary… https://t.co/4xiQbGlBgl
478,".@RedCross volunteers deployed from #Westchester office today to help #Harvey victims w/shelter, food, counseling.… https://t.co/2tKFyjZWZP"
479,Greatful for first responders and volunteers braving hurricane #Harvey Stay strong Texas ♥️ https://t.co/DbLRcK8KhQ
480,Don’t self-deploy. Contact a local disaster response orgs to see if they are sending volunteers to impacted areas  #Harvey (3/5)
481,#Follow @BayouStreetMed to get in touch w/ street medics organizing #Harvey relief. Seeking trained medical volunteers &amp; donations! #BASH
482,"Local @RedCross volunteers like David Crockett went to Texas to help #Harvey's victims. 

Help them by donating  70… https://t.co/6xUeaLpoRl"
483,Americans working together can overcome anything. Grateful for first responders &amp; volunteers braving #Harvey to hel… https://t.co/PxNSgV8wp7
484,"Copperfield Church at 8350 Hwy 6 N is now a Red Cross Shelter. Taking evacuees, volunteers, supplies. 281-856-2273. #harvey #houston"
485,@VARedCross volunteers are in our studio helping with #Harvey relieve. Call 804-254-3601 RIGHT NOW. @CBS6
486,We are proud to show our support for @RedCross. Keep up the amazing work. Thank you volunteers and staff! #harvey… https://t.co/Cd8U9rTWTo
487,The @RedCross seeks mental health pros who are not already Red Cross registered volunteers to assist with #Harvey. https://t.co/keK9hat4lU
488,Amazing volunteers help to bring in donations at George R Brown. Food and hygiene products needed most. #houston… https://t.co/SsyD0EbZru
489,"I'd love to talk to someone who was aided by online volunteers for a #Harvey rescue, if they're safe / willing to.

Please DM if that's you."
490,"Is there any way for first responders, rescue teams &amp; volunteers to get more boats?! #Harvey @GanderOutdoors @REI @Academy"
491,"Sending thoughts to all who have lost so much in #Harvey, and thanks to all the first responders and volunteers who… https://t.co/UMwzwxbVkQ"
492,"As the rain continues to fall, volunteers are working tirelessly at George R. Brown Convention Center to help… https://t.co/pymaOoyXl4"
493,"First responders, medical personnel, volunteers &amp; those who jumped in to help during the crisis, we thank you.… https://t.co/kbdwHgljTW"
494,"First responders, medical personnel, volunteers &amp; those who jumped in to help during the crisis, we thank you.… https://t.co/dP0Guy3Jl8"
495,Thank you to all our #FirstResponders &amp; #volunteers helping here in South #Texas Y'all Rock! God bless! #Harvey can… https://t.co/1fWr9Bu6jd
496,#RedCross is looking for #psychologist volunteers to help with #Harvey aftermath https://t.co/1kSz1h3tlq
497,"STORY:@CrosbyISD set up Crosby Middle School as shelter,utilizing donations&amp;volunteers to operate… https://t.co/NYWsZQuf2w"
498,We have a phone bank of Red Cross volunteers in studio taking your questions and donations for #Harvey victims. 704-329-3703.
499,"STORY: @CrosbyISD set up Crosby Middle School as shelter, utilizing donations &amp; volunteers to operate ..… https://t.co/FhoSuV33rA"
500,Food truck feeding #harvey volunteers and #sd24 Distr. Rep. Martha Tyroch delivering water to First Baptist Church… https://t.co/yjLZwEEJSp
501,"WATCH: ""Richmond, a half-hour from Houston. So many boats. So many evacuees. So many volunteers. Non-stop all day.""… https://t.co/5ZjsaPW3hO"
502,This is what is great about this city. All local volunteers. #Harvey https://t.co/47xZt8TiY2
503,"Thank you for the valiant effort and hard work of @houstonpolice, volunteers, rescue personnel, &amp; citizens. #heroes #HoustonStrong #Harvey"
504,"All these calls for #Harvey assistance, donations, and volunteers here on Twitter is a reminder that social media CAN be used for good."
505,Sending our thanks to all #RedCross staff and volunteers helping those impacted by #Harvey. https://t.co/vPoMKpQbsD
506,"Many thanks to the first responders and volunteers in Houston for helping to evacuate families, including mine. 😘 #Harvey"
507,Update: @DHSgov asking #CajnunNavy volunteers to stop in Lake Charles to help with rescues there instead of continuing into Texas #Harvey
508,"We just returned from the #GRB. It was heartbreaking. Thx to @RedCrossHouston, the volunteers &amp; those that donated.… https://t.co/UxlfK14hPF"
509,@KHOU appreciate your coverage 'on the water' going door to door w/ volunteers. This is where we get the REAL news… https://t.co/B3GvTtuyVC
510,Two @RedCrossNorthFL volunteers left for Louisiana this morning for #Harvey relief @ActionNewsJax https://t.co/uO0H2uhGAC
511,#STX #SanAntonio #Harvey #donations #volunteers https://t.co/jfQLYq44Nl
512,Houston is holding up. Thanks to all the volunteers who are helping. Amazing to watch.  #Harvey @drmlb… https://t.co/ux5aYtWSoe
513,"Thank you @RedCross , @HumaneSociety and all the countless volunteers helping out in the aftermath of #Harvey 🙏🏼💟 Please donate. 🐶 🐱 👨‍👩‍👧‍👦"
514,"Give volunteers coolers, tarps, chainsaws, and more. Donate here: https://t.co/7LMSmNQtot

#BlueTools #Harvey https://t.co/lZ2G3PYlai"
515,Shoutout to @ALANaid's #supplychain #volunteers for providing #transit #warehouse &amp; #coldstorage aid in #TX!… https://t.co/a7LHOOmvEe
516,"The #volunteers #CajunNavy from #Louisiana are there for #Texas. They use the Zello App or call 281-238-3430 #Harvey
https://t.co/7MDPDVcDjC"
517,"Republicans simply ADORE praising unpaid ""volunteers.""
The ""Poverty Porn"" of disasters give conservatives a thrill unlike any other.
#Harvey"
518,Update: 53 @RedCrossSC volunteers/staff have been deployed to help those impacted by #Harvey. #CHSNews #SCNews
519,"If you would like to be added to our list of volunteers, please contact Jessie at jessie.chambers@bridgingfortomorr… https://t.co/xoThnS9riJ"
520,Send me links to places that need volunteers!  I want to help ppl in my city! #Houston #Harvey
521,Watch @WDBJ7 for an update of #Harvey and @VARedCross #volunteers.
522,"Coast Guard applauds volunteers
#Harvey #Hurricane #HurricaneHarvey #HarveyStorm #FEMA #Houston #CorpusChristi… https://t.co/9FiRnHr8rP"
523,"#CajunNavy volunteers are asked to stage at @Academy, 4627 E. Sam Houston Pkwy in Pasadena, #Texas for #Harvey resc… https://t.co/5txrItqfdq"
524,"Former Pres George W Bush &amp; Laura Bush statement on #Harvey encourages donations, praises 1st responders/volunteers… https://t.co/rug6xb6BYn"
525,#Harvey is a reminder of how wonderful people can be. Profound respect for the many first responders &amp; volunteers helping those in need.
526,Mahalo to the #Hawaii Red Cross volunteers on their way to assist residents after #Harvey https://t.co/PSqeYZTIyC #HoustonStrong
527,@FEMA seeks #volunteers to help in #Harvey #recovery https://t.co/Euv2d3cZoc
528,Watch @wsls tonight about the amazing #volunteers for victims of #Harvey
529,.@fema is asking for volunteers to help Texas recover from Harvey. Here's how you can help: https://t.co/kva6SEOGME… https://t.co/JUa3gmBJF0
530,Red Cross sending volunteers from KS. Dieker Trailer Sales collecting items for victims of #Harvey.… https://t.co/PCGGkSZcS0
531,"Dozens of volunteers are here cooking food, helping with medicine, &amp; organizing games. It's beautiful to see.… https://t.co/PU9c1dVlNd"
532,"Spirits lifted watching @lonestarcollege officers, volunteers and evacuees working together at the @LSCNorthHarris… https://t.co/mPIbuk3M5v"
533,Tammi is one of 5 volunteers from the East Alabama Chapter of the Red Cross headed to help #Harvey victims. https://t.co/bL6GxDHHXu
534,"@ArtAcevedo thoughts, prayers 2 all in thepath of #Harvey Thnx 2 volunteers &amp; 1st responders Plz be safe Ur Austin neighbors welcome u!"
535,"Wow #RedCross on stage @VMworld talking about #Harvey and overall size of support - 20,000 employees and 300,000 volunteers.Thank you to all"
536,Small piece of good news--Harris County first responders no longer seeking volunteers with boats for rescues #Harvey https://t.co/hveF5XWEOG
537,Off they go Red Cross volunteers leaving Farmington to help the people affected by hurricane #Harvey. @WTNH https://t.co/XmioJO4aou
538,Iowa Red Cross volunteers traveled south this weekend to provide aid to those affected by Hurricane #Harvey. https://t.co/rcaOPjKPi1
539,Due to the outstanding support from citizen volunteers we no longer need any additional boats or assets! THANK YOU!… https://t.co/akENs9e2Eg
540,To countless first responders &amp; volunteers assisting #flood victims in #Houston area – THANK YOU! #Harvey https://t.co/kC75yenrMF
541,"Had more one warn me to be vigilant when boat rescuing, to screams of help luring volunteers into robberies. #Harvey"
542,Red Cross volunteers are packing up supplies and heading to Baton Rouge. @WTNH #harvey #RedCross https://t.co/D6WWSp9MGQ
543,Our thoughts go out to those affected by #Harvey. Thank you to the men &amp; woman of service &amp; volunteers for your cou… https://t.co/sO72bSe9iv
544,Our thoughts are w/the citizens of Texas. We salute the volunteers &amp; emergency personnel providing #Harvey support https://t.co/iWOS70A3AP
545,"Thank you, @RedCross staff &amp; volunteers, for the good work you do. #Harvey https://t.co/3rt9MMKQJA"
546,Our team is awesome and so are these volunteers. Serving in the rain in Victoria. #Harvey @ConvoyofHope https://t.co/eOhPps2fM6
547,Red Cross volunteers are getting ready to hit the road #Harvey @WTNH https://t.co/ZWxVzQ95yY
548,The American Red Cross of Northeast Florida is packed up and heading west. 🚐 Hold on Texas. Trained volunteers are… https://t.co/4OedVmJOXT
549,"#pets #help #Harvey Needs include donations, volunteers, leashes, flea/tick prevention, cat beds...  https://t.co/qEzL6K9nxe"
550,Anyone in DFW: they need volunteers at the Convention Center to help set it up as a shelter. Park in Lot E. See you… https://t.co/L4TPJTnLWD
551,Want to help #Harvey victims? .@SamaritansPurse's disaster relief unit is taking donations &amp; volunteers here: https://t.co/e9NJjk6NDp
552,Praying for my family &amp; Houstonians affected by #Harvey. Grateful to responders and volunteers for their bravery and compassion. Stay safe!
553,Kudos to volunteers &amp; all help in #Houston. Massive effort. #Harvey
554,"We're proud of volunteers from Florida with @SalvationArmyUS, @RedCross &amp; @FloridaBaptists responding to #Harvey and helping families (1/3)"
555,"Thank you to the @USNationalGuard, first responders, and volunteers who are saving lives as we speak. Praying for a… https://t.co/Y31dJX4EGJ"
556,"Reports that there are *too many* volunteers at the GRB. Try another shelter. List: https://t.co/jDVFEFX64Q 
#harvey #HoustonStrong"
557,Watching the volunteers who are the ones rescuing people is truly incredible. What selfless and loving people. Thank you !❤️#harvey
558,"48 hrs in - you can see stark differences in #harvey response compared to Katrina. 1,000's of volunteers, 100's of boats, barely any looting"
559,"I am looking for 1) boats, and 2) volunteers for search and rescue. If you are in Louisiana or Texas (1/5)  #harvey cajunnavy volunteer"
560,Looking for shelters in the Clear Lake area who need volunteers! #Harvey
561,.@RedCrossEastTN is sending volunteers to help victims of #Harvey. Here's how you can help: https://t.co/xXee9Sw9Rg
562,"WAPO calls volunteers racing to Houston with boats, saving thousands of lives an ""Invasion of White Supremacists""?… https://t.co/VLpX5gTs78"
563,Answer the call. We need volunteers. Grab your boats. Get down here. Coordinate with 1st responders. Save lives. Thank you. #Harvey
564,"It's still pouring here, so stay safe! HUGE thanks to 1st responders/volunteers. #Houston loves you!!! #TexasStrong… https://t.co/wgcZjmeE40"
565,"The Red Cross of Massachusetts continues to assist with #Harvey, we have sent 22 volunteers and 2 Emergency Respons… https://t.co/Ao0Ch2EZYn"
566,"ABCPolitics: Houston Mayor: Food, clothing, diapers, medical supplies and volunteers needed for #Harvey victims; w… https://t.co/dylh1gyZPJ"
567,"Houston Mayor: Food, clothing, diapers, medical supplies and volunteers needed for #Harvey victims; working w/Red C… https://t.co/7RFmls6bxB"
568,"Houston Mayor: Food, clothing, diapers, medical supplies and volunteers needed for #Harvey victims; working w/Red C… https://t.co/t1a2sPwljP"
569,"Houston Mayor: Food, clothing, diapers, medical supplies and volunteers needed for #Harvey victims; working w/Red C… https://t.co/im9qTxzzH6"
570,Long lines to get sandbags here in Lake Charles. Inmates and volunteers help to fill them up for people! #Harvey… https://t.co/omEKIpUCNA
571,Found this family of volunteers at Burton Coliseum. They're helping fill up sandbags for people in need. How cool i… https://t.co/dcrLVOLqbi
572,"Former President @GeorgeHWBush and former First Lady praying for their fellow Houstonians, saluting volunteers and… https://t.co/ezrYS1XK5V"
573,FEMA administrator Brock Long asks for volunteers to help in #Harvey recovery. Here's how you can help https://t.co/CFcKZ65L0Q
574,.@RedCross volunteers from the Triad getting ready to head toward the Gulf Coast to help out in wake of #Harvey aft… https://t.co/7egFqRksLN
575,"Former President George HW Bush praises ""points of light"" volunteers #Harvey #houstonflood #hounews https://t.co/51lvSp3I45"
576,"For people in the region who can help, @galvcountyoem also posted supplies and volunteers needed at shelters, by dr… https://t.co/GBfpdpDtNN"
577,"Thank you rescue workers, military, police and volunteers. Let's contribute to those in need. #Harvey #HarveyRelief https://t.co/w2kmmaO38h"
578,. @NJRedCross  volunteers deployed to #Harvey relief efforts https://t.co/3Nq6pRSYkN
579,. @NJRedCross  volunteers deployed to #Harvey relief efforts https://t.co/xS3yWd7zuj
580,"Kudos to the heroic first responders and many, many volunteers who have been rescuing people here in #Houston. #Harvey #HoustonFlood"
581,.@fema seeks volunteers to help in #Harvey recovery: https://t.co/UVOOXRu9GL https://t.co/GMjACjnFJK
582,.@fema seeks volunteers to help in #Harvey recovery: https://t.co/XSHpBn0PTU https://t.co/6Um2O53Xh2
583,@KPRCSofiaOjeda are there any contact #'s for volunteers to call wanting to shelter #Harvey pets?
584,"Continuing to keep Texas, Houston &amp; all its residents, volunteers and emergency personnel in my thoughts. #Harvey"
585,Proud to see #NYC sending emergency teams &amp; volunteers to Houston to respond to the devastation of #Harvey.  https://t.co/1PVMAlzGyb
586,Steven Hoyt from Charles City is one of the @VARedCross volunteers from our area flying to Texas to help those impa… https://t.co/uqvZmBlvxx
587,FEMA issues call for volunteers to help deal with massive Texas flooding from Harvey https://t.co/ZMtj5WKZQh #Harvey #PrayForHouston
588,For volunteers from other areas -- follow this good advice -- #Harvey https://t.co/GbaYwgumWy
589,.@fema seeks volunteers to help in #Harvey recovery https://t.co/bLHg1YqPT9
590,"Helping hand: Pair of volunteers hit #Harvey floodwaters with kayak, rescuing 22 https://t.co/WlXEwn1NqI https://t.co/UGctSQW17q"
591,"Red Cross volunteers head to Texas for #Harvey relief effort include Taylorville, Charleston residents →… https://t.co/HbGWZL3si2"
592,"The @RedCrossENY is sending two volunteers &amp; its emergency response vehicle to Louisiana, as #Harvey's impact sprea… https://t.co/yC0MBowvmu"
593,FEMA issues call for volunteers to help deal with massive Texas flooding from #Harvey https://t.co/UVtxhDRr0q https://t.co/iJHTDQAGlk
594,The number of volunteers coming in from other cities with their boats to help Houstonians is incredibly heart warming. TY!  #harvey #houston
595,"Thoughts &amp; prayers to all of our friends in Texas, especially in the Houston area. Saluting 1st responders &amp; community volunteers! #Harvey"
596,Rural Metro Fire Department volunteers drive to Texas to help flood victims https://t.co/D2cdIznGWx Heading to #Harvey Volunteers from #TN
597,#News @949WOLX: #RedCross volunteers from across S #Wisconsin on the way to help residents in #Houston area hit by #Harvey...
598,Any local Philly organizations sending volunteers to Texas for #Harvey relief? Let us know
599,Experts &amp; volunteers. I call them HEROES. They saved lives in catastrophes like this. God bless them. ❤️🙏🏾… https://t.co/dXgEBPdFGB
600,Thank you @GMA for emphasizing the amazing work of @RedCross volunteers and the need to donate blood right now! #Harvey #HurricaneHarvery
601,@TiffanyAlaniz @Chili_Texas So proud of my home state volunteers. Little less talk and a lot more action is what th… https://t.co/QccSdfTc2e
602,"2/ Our #Harvey response continues:

Over 100 @Waze_USA Community volunteers from 30 different states working 24/7 in our Virtual EOC #VEOC"
603,Earlier 3 volunteers were trying to cross Cypress Creek at North Freeway and Cypress Station and were swept by the current. #Harvey
604,Red Cross volunteers taking your donations #Harvey relief. (414)355-3160 @fox6wakeup https://t.co/sGmCKobuXT
605,"NOTHING about first responders, volunteers, or even victims. But says ""But hey, Texas can handle anything"". Appalli… https://t.co/ammuI56tce"
606,VIDEO: Dozens of volunteers leaving from Sapulpa this morning to help with #Harvey relief efforts. @NewsOn6 https://t.co/TOwILkkD7g
607,HELP NEEDED: @NRGParkFan needs volunteers at 10am. Must bring a valid photo ID. Enter thru North Stadium entrance o… https://t.co/gybwNZTggz
608,Find out how UT Red Cross volunteers are helping out on the ground in Texas. Coming up at around 6:45 on Good Morni… https://t.co/TwYfSBOJxF
609,"I applaud @TheRedCross, @AllHands,  @HoustonFoodBank,  @HoustonHumane &amp; all the organization's and volunteers saving lives. #Harvey"
610,@cspanwj @POTUS You'd think Cspanwj would devote this time to the volunteers and heroes who are helping instead of criticizing daily #Harvey
611,🇺🇸🇺🇸🇺🇸#Harvey God Bless all of you @USCGHeartland @USCG all LEOS Emergency responders &amp; citizen volunteers all over… https://t.co/KMW45GEsg9
612,.@RedCrossDenver getting ready for telethon for Texas! ~150 volunteers raising #Harvey relief $. Call 866-367-3001… https://t.co/3ma34GYOzv
613,Nearly 50 Baptist General Convention of Oklahoma Disaster Relief volunteers from Sapulpa will be heading to TX toda… https://t.co/zttGnGoDkF
614,"The large number of rescues a testimony to army of volunteers' love for their fellow Texans, who came out to help.… https://t.co/CShLSQBz2z"
615,Today I'll be joining thousands of @RedCross staffers &amp; volunteers in Tx for the next 2 weeks. Please pray for everyone impacted by #Harvey
616,Nearly 50 OK baptist volunteers will leave this morning from here at First Baptist Sapulpa and head to Houston for… https://t.co/UUT6vi8lEf
617,"Southeast Red Cross trains volunteers for #Harvey relief: https://t.co/xn4vjUwX7j

by @AlanaLaFlore"
618,#Harvey ... Morning!  Im really happy and grateful because I've seen a lot of people flying to Texas as volunteers ...
619,"13,000 rescued. 18 dead from #Harvey in #Texas On @wsoctv #Daybreak at 5am, how evacuees are jumping into to help as volunteers."
620,"When #Ivan hit, desperation and hopelessness reigned. Was so touched by the many volunteers that came to help. #Texasneedsusnow with #Harvey"
621,Pair of @RedCross disaster volunteers leave from Atl heading to #Harvey hit areas. At 4:30 hear why they do it on… https://t.co/2UO0JfbjYq
622,@GregAbbott_Tx  @potus @Ted Cruz Port Arthur flooding...someone said .they won't let @CajunNavyRelief or volunteers… https://t.co/8hniZhsHqg
623,Four volunteers missing during rescues #PortArthur #Houston #Harvey https://t.co/N2iaDqFlyi
624,We have now checked in 817 guests to NRG.  @BakerRipley #Harvey #Houston #Grateful for volunteers. Love.
625,#GRB volunteers say it's slightly disorganized but everyday is different. #Harvey #volunteer
626,It can't happen without volunteers - two of my friends who are here to help @NRGParkFan / thank you!! @hcphtx… https://t.co/S0luKl7EKl
627,Want to help pets displaced by #harvey? You can donate to @RedRoverOrg. RR volunteers to arrive in TX on THU #fox10phoenix
628,Want to help pets displaced by #harvey? You can donate to @RedRoverOrg. RR volunteers to arrive in TX on THU #fox10phoenix
629,Evacuees and volunteers at the GRB are watching @SteveABC13 for the latest info on #Harvey. #abc13 https://t.co/9haUfckQDW
630,"@realDonaldTrump Meet any victims of #harvey? Thank any first responders,police or volunteers?Or was it a photo op,… https://t.co/LkoBrciHXt"
631,This is gives me hope in humanity! #Harvey #help #volunteers with #boats #TX https://t.co/isMe6jVFzZ
632,Sending another round of thanks &amp; love to all of the emergency responders &amp; volunteers putting in the hours to help in Texas #Harvey
633,"Tonight on Nightline, the heroic stories of first responders and volunteers during Hurricane #Harvey. https://t.co/0NdwYAKSNT"
634,Entire right lane is all volunteers driving their boats into the Houston area to help with search and rescue.… https://t.co/5M4Pc15PJD
635,"Tonight on @Nightline, the heroic stories of first responders and volunteers during Hurricane #Harvey. https://t.co/LsQMyzVG8a"
636,Anybody know if they still need nurse volunteers down in Texas? #register nurse #Harvey #HurricaneHarvey
637,https://t.co/KQT6doDmqn  @HumanityFirstUSA is sending volunteers/supplies to Houston in the aftermath of #Harvey. See how you can help!
638,Cool to see #appreciation shown for #Harvey #volunteers https://t.co/6cldEvIJmb
639,.@BakerRipley opens shelter @NRGParkFan. No volunteers or donations accepted tonight.  https://t.co/LiDTpbLU8y #harvey
640,"Prayers for #Harvey victims, survivors and volunteers, via @ConstrCitizen  https://t.co/QhK53rIn5i"
641,"The volunteers in Texas and those from other states going to Texas, are so Inspiring! Saving Lives, Providing Food, Giving Clothes. #Harvey"
642,"This is pretty cool. These women saw the boat volunteers from Kentucky on #ABC13 , baked them cookies and waited fo… https://t.co/dmFLUZ1Ssa"
643,"I hope, given option, first responders, law enforcement &amp; volunteers will choose to protect &amp; cherish people over property. #houston #harvey"
644,LIVE: @EdEmmett thanks @BakerRipley volunteers at the @NRGParkFan shelter. Amazing people helping neighbors. #Harvey https://t.co/cfDxJ7iLh4
645,"There aren't enough ❤️❤️❤️'s to express how much I love this. Thank you, thank you, to all volunteers and rescue wo… https://t.co/almgEFdq9n"
646,"Prayers to everyone in #Houston STAY STRONG! 1st responders, volunteers or anyone who stopped to help you all are BEYOND AMAZING!! #Harvey"
647,"I continue to be amazed at the selflessness rescuers, first responders, volunteers, media, and donors have displayed during #Harvey."
648,"@BakerRipley Opens Shelter @NRGParkFan for #Harvey evacuees, it's fully staffed w/volunteers tonite, check back tmr. https://t.co/eajrmcCkVu"
649,"#Orlando volunteers packing 10,000 hygiene kits for #Harvey victims https://t.co/TzuLKB2X9x"
650,"Local Harris County volunteers gather items to help #Harvey victims

STORY + how you can help via @jzozayaWTVM &gt;&gt;&gt;… https://t.co/2QDFLVlk7c"
651,"Local Harris County volunteers gather items to help #Harvey victims

STORY + how you can help via @jzozayaWTVM &gt;&gt;&gt;… https://t.co/84PT3fS3OC"
652,NRG also has all of the volunteers they can take right now from various county organizations.#harvey #houstonstrong https://t.co/z3zGCVYElH
653,Register via https://t.co/bp0kFYPhcD to connect w/ local organizations as the situation becomes safe for volunteers. #Harvey @NationalVOAD
654,"In Houston, Texas shelters, volunteers and citizens come to the aid of #Harvey evacuees https://t.co/29LiGN667v"
655,"Flotilla of volunteers from #Louisiana he🤝lp #Texas residents.
#Harvey Chapeau 🎩"
656,#HarveyHelp #HarveyHelpers #Harvey #Houston #HopeForHouston #HarveyRelief volunteers need @NRGParkFan https://t.co/VOwTNtzbW9
657,"Thread on #Harvey organizing: plugging into community orgs, linking volunteers with people who needed help most. https://t.co/6Q6ZYfh7l7"
658,"While some @RIRedCross members are deployed to #Harvey, they need more volunteers to cover here in Rhode Island. https://t.co/aSmRUiZhNE"
659,"Reminder: Rescue workers, services,  &amp; volunteers live there too #Texas #Flood #Harvey https://t.co/jAGX9VthM6"
660,@sallyjenx Won't take time to read yet totally agree. All volunteers helping are amazing &amp; compliment incredible1st… https://t.co/YpVoJdHJT9
661,Left Houston for DFW on to Cleveland. Awesome seeing volunteers from across the state and country bringing their boats to Houston #Harvey
662,RIP &amp; God speed to the victims of #Harvey. Thank you volunteers &amp; rescuers for your unselfish help. 🙏 https://t.co/aUVKkvDbNc
663,Many thoughts &amp; prayers for everyone(families~1st responders~volunteers~fur babies)in #Texas~May God Bless Each &amp; Every One Of You! #Harvey
664,May God Bless the #CajunNavy #Texas #Louisiana #volunteers #FirstResponders and everyone effected by #Harvey. We are stronger together! 🇺🇸
665,"@DICKS Your company could be of great help during #harvey 
Would you please help our first responders and volunteers in TX? #HoustonStrong"
666,Went to @sendrelief in Alpharetta. The org is accepting volunteers to go to the front lines of #Harvey. To sign up:… https://t.co/wAOf3pSLCz
667,"Is anyone flying from LAX to Hou? I'm looking to go if there's some volunteers team. Let me know! 
#HelpforHouston #Harvey #HopeForHouston"
668,At this time @BakerRipley is opening shelter at NRG Park but is NOT asking for volunteers. #Harvey
669,"God Bless America! Bless all the survivors, emergency responders, and volunteers. #TexasStrong  #PrayingForTexas… https://t.co/aLhM4ECXnE"
670,The Cajun Navy and other volunteers play a crucial role in @Harvey  God bless them!  https://t.co/RxaFEMTpIv #Heroes #Harvey
671,Played lightsaber battles with flood-displaced kids at the GRB. If anyone volunteers in cosplay the kids would LOVE you. #Harvey @starwars
672,Houston area. Does anyone know where volunteers with boats are gathering to dispatch if needed? #Harvey #HurricaneHarvey
673,"Houston Rescue volunteers have a midnight curfew. After that contact PD, FEMA or the Coast guard and stay on the line. #Harvey #HarveySOS"
674,"@carelessriver We always looking for volunteers here at home, &amp; financial donations support #Harvey relief. You can… https://t.co/cg8rwMfF0X"
675,Over 50 police/sheriff's and volunteers waiting to rescue and respond. #comfortfood  #cometogether #houston #harvey… https://t.co/UD0oQ2nVNz
676,#Utah sent special-ops medical volunteers #Harvey https://t.co/Uq3iWNrFcQ
677,@JoelOsteen opened the doors at Lakewood to victims of #Harvey and he is looking for volunteers. How many internet trolls will step up?
678,"While the media tries to politicize #Harvey , America's true unity can be seen in the tireless work of volunteers in #Texas"
679,"#Harvey displacing wildlife #snakes #alligators #fireants #bats , biologists &amp; volunteers save the ones in trouble
https://t.co/1R6uolgl8f"
680,Another firsthand update from our own John Vale. So proud of him and all the local volunteers responding to #Harvey. https://t.co/4kqT4gMQS4
681,"And that's just official. Cajun navy, volunteers, neighbors helping neighbors, etc. #harvey https://t.co/EBrQ2yRPIr"
682,@RedCross fly out volunteers from each state to help out with #Harvey there are people wanting to help but can't. 🙋🏻‍♂️
683,Safe + dry now at friends’ house. Thanks again to the rescue boat people + the kind volunteers at Morton Ranch HS 💯 #Harvey #HoustonFlood
684,The GRB just turned away hundreds of volunteers - they are at capacity. They said come back at 5 am tomorrow. #harvey #HoustonStrong
685,As we await our furry friends -- volunteers write welcome messages on the crates #godblesstexas #harvey https://t.co/lC1GPxljQU
686,@FoundryChurch in Cypress is looking for donations &amp; volunteers #Harvey https://t.co/RMg70p1zax
687,Grateful for the dedication of these first responders &amp; volunteers to help those impacted by #Harvey. https://t.co/9h66B6yXkT
688,"“Many times, the volunteers get more out of it than even the people being served ...""#harvey https://t.co/x54MTtQvTh"
689,#BREAKING #Houtson needs volunteers for overnight shifts from 12am-5am #Harvey #HoustonStrong @GRBCC #harveyshelter… https://t.co/WajQJ0tXan
690,We're connecting volunteers with opportunities #AfterHarvey in #Houston! Join us at https://t.co/ctxx9eylT5 #Harvey #HopeForHouston
691,"Fellowship Church needs more volunteers to organize items donated. 
Come help! 

#katy #harvey… https://t.co/KxZBkv9B26"
692,The good folks with @SamaritansPurse are looking for volunteers to assist with #Harvey response //  https://t.co/Dd2yGL4h2E
693,Thank you volunteers #Harvey #Houston https://t.co/pKqlztpQsX
694,"Exempt from Houston curfew: flood relief volunteers, people seeking shelter, first responders. #Harvey #Houston https://t.co/hUqEwb7EwL"
695,NEED RESCUE? #Harvey See Link to send call 4 help to citizen rescue volunteers @SOS_DISPATCH #CajunNavy #TexasNavy  https://t.co/aChiwhPQm5
696,#Housto #Harvey victims call 884511954 or 8449651386 volunteers are standing by to help with clean up and other needs
697,Monitoring: downloaded the free walkie talkie app Zello. Listening to Southeast Texas Navy volunteers working boat… https://t.co/k1bRAh6V4n
698,"HOW CAN I HELP? Red Cross volunteers &amp; donations are needed to help with #Harvey
&gt;&gt; https://t.co/jAn6LkJZGl… https://t.co/aDqj6UTR2c"
699,First responders and volunteers fighting #Harvey in Houston have been heroic and inspiring. The @SSUSC is deeply grateful for your service.
700,#Houston #Harvey #flooding @lakewoodch needs #volunteers I know I know. But #Houstonians #StepUp
701,@KTLA @MicahKTLA @courtneyfriel I'm with Y'All at KTLA! Such awful news #Harvey  &amp; devastation! But wonderful volunteers helping! 💖
702,#BBQ #Harvey #HurricaneHarvey #1stResponders #volunteers #downtownhouston #ThankYou #HelpforHouston https://t.co/Pfd5D0uxGA
703,Behold! The 1st #BelieveSelfie of 2017 2018 starring #HurricaneHarvey @GRHSNews student volunteers. #GRHS &gt; #Harvey… https://t.co/jl60ZqY29j
704,"290Fairfield-SUNSHINE! Thanks city/county leaders, media, volunteers, first responders for continued help as we rec… https://t.co/8kYHzuAaGf"
