,text
719,"Anchor advised ppl in the path of #HurricaneHarvey to write their name, blood type etc on their body with permanent… https://t.co/P0VZ2c4la0"
720,"Don't forget that you can donate blood, if nothing else. #HurricaneHarvey"
721,"#HurricaneHarvey

fattening up like a bloated tick on the blood of tax payers https://t.co/cG6gI57WkB"
722,Heard on news ref #HurricaneHarvey emerg services say write social security # on one arm &amp; blood type on other! #staysafeTX
723,"One of the best things Americans can do for the victims of the #Category4 #Harvey2017 hurricane is donate blood.
Ke… https://t.co/AgeGWR7n1p"
724,#HurricaneHarvey is a bitch ass nigga come to my hood and see what's brakkin blood
725,"Yikes. @MSNBC reporting people staying in Texas near #HurricaneHarvey site told to write name, DOB, SSN, blood type on arm in permanent ink"
726,"Red Cross has critical need for blood and platelets. 
https://t.co/KVCaDAS25Z
#HurricaneHarvey Gorka Arpaio"
727,"Reports: Texans who refused to evacuate told to mark vitals on arms - name, DOB, SS#, blood type, medical condition… https://t.co/MIfrWDrFuO"
728,"@realDonaldTrump engages in tribal warfare while ppl in #TX are told to write vital 411 on their arms (blood type,… https://t.co/w3SXB8qGip"
729,"Adding to instruction to write name on arm in permanent marker--add DOB, blood type, Person to Contact--if you stayed. #Harvey2017 #TXWX"
730,"Other ways you can help with #Harvey2017, donate blood.

https://t.co/97SptVJ6d1"
731,"I've got 3 cases of water, 2 bottles of Lone Star Vodka, and 3 bottles of bloody mary mix for nutrients...#BringItOnHarvey #HurricaneHarvey"
732,Support and if you can donate blood please do so. Our fellow Americans will be in need after the storm. #Harvey2017 https://t.co/tY9jxJ3si9
733,The good thing about a Cat 4 hurricane bearing down on my state is 45's fuckery doesn't raise my blood pressure. #HurricaneHarvey
734,Ways to help those dealing w/ #HurricaneHarvey rn? Donate to your local food bank and donate blood. They often route things where needed.
735,"Here's how to help victims of Hurricane Harvey Please donate blood, time and/or money. Please 🙏🏻. #HurricaneHarvey  https://t.co/HKK1cEjAx1"
736,"If you're interested in donating blood, here's where you can find the closest drive: https://t.co/JuddIKbwUV #HurricaneHarvey #Harvey2017"
737,Waiting to draw blood like ... #phlebotomist #hurricaneharvey @ Houston Fannin Medical Center https://t.co/gupNVjZHZd
738,better than bloody #HurricaneHarvey news https://t.co/UafXlZqpEn
739,(5) A lot of #trans #LGBT kids will be degraded with words dipped in blood like Trump's bogus Pershing story. #HurricaineHarvey #Harvey2017
740,"It's my prayer that #ClimateChange transcends politics, but that it doesn't cost more black and brown blood than it already has. #Harvey2017"
741,"Shut up about Trump for 5 bloody seconds, there's no reason Right NOW to have him in your tweets about #HurricaneHarvey! This is serious!!!!"
742,"All jokes aside, #HurricaneHarvey is going to be catastrophic for our coast. Donate shelter for ppl or pets, donate blood, or donate money!"
743,In addition 2 donating blood does @RedCross anticipate needing #volunteers 2 travel to help those affected by #HurricanHarvey #Harvey2017
744,"#HurricaneHarvey If you have high blood pressure DO NOT eat the Meals Ready to Eat, they are loaded with sodium."
745,"Even with an appointment, 30 minute wait to give blood at #SanClemente #RedCross #blooddrive #HurricaneHarvey"
746,"With #HurricaneHarvey approaching land tonight, @WeAreBlood bank is still in critical need of Type O blood… https://t.co/TKDm90Z3xg"
747,"With #HurricaneHarvey approaching land tonight, @WeAreBlood bank is still in critical need of Type O blood… https://t.co/OY0fNYgbSZ"
748,"With #HurricaneHarvey approaching land tonight, @WeAreBlood bank is still in critical need of Type O blood… https://t.co/iyCkXhkA3J"
749,"With #HurricaneHarvey approaching land tonight, @WeAreBlood bank is still in critical need of Type O blood… https://t.co/Rop7Bj9FXk"
750,"With #HurricaneHarvey approaching land tonight, @WeAreBlood bank is still in critical need of Type O blood… https://t.co/3J3HIMcl2H"
751,"With #HurricaneHarvey approaching land tonight, @WeAreBlood bank is still in critical need of Type O blood… https://t.co/kEdnyCN8l8"
752,"With #HurricaneHarvey approaching land tonight, @WeAreBlood bank is still in critical need of Type O blood… https://t.co/KU4QfzhtO5"
753,"With #HurricaneHarvey approaching land tonight, @WeAreBlood bank is still in critical need of Type O blood… https://t.co/eMy0O1Z9Nl"
754,"I can smell the bloodlust of the #Media hoping that a disaster is a DISASTER! 
#HurricaneHarvey https://t.co/Ddka2FmKGc"
755,hmm... #Harvey2017 is going to call for an unusual survival kit. Giving blood to @RedCross is still a good idea! https://t.co/Vb218EdknN
756,"@richc580 @realDonaldTrump @frank_oldaker I bet the people of TX wish they were standing with him right now, bloody… https://t.co/jjZWZeCFhu"
757,"Wondering how you can help hurricane victims now?

Give blood - I just booked my platelets donation for tomorrow morning! #HurricaneHarvey"
758,"Looking to help those impacted by #Harvey2017? Please donate blood! Supply is at a critical level, find locations at https://t.co/wJCBAdq8I2"
759,#SanAntonio #TX Urgent Need for blood donations all types #HurricaneHarvey. 210-731-5590 or visit https://t.co/kryBE3rzyn  #DAFN #hmrd
760,#SanAntonio #TX Urgent Need for blood donations all types #HurricaneHarvey. 210-731-5590 or visit… https://t.co/W6P7drVu6l
761,"Me to producer: ""Is our scene tomorrow outside and is there blood #splatter?"" Answer- YES to both. #TexasActress… https://t.co/2h7OLQSA4W"
762,"With #HurricaneHarvey set to hit Texas, let's all not forget to #donateblood if we're able. Giving life is sometimes more valuable than $$$"
763,Its is raining sideways 😱 that must be a real bloody hurricane. #HurricaneHarvey #damn https://t.co/Pag750vnum
764,And everybody else watching #HurricaneHarvey we should donate blood *before* drinking wine - visit your local office of @RedCross
765,Corpus Christi Mayor McComb will have blood on his hands. #Harvey2017 is now cat 3 and he didn't take care of his city.
766,@RedCross How are you folks on your blood supply? Need anything for the upcoming #HurricaneHarvey
767,Will George W's bloodlust never be satisfied?!? #HurricaneHarvey
768,"@WeAreBlood in Austin needs O+ &amp; O- for #HurricaneHarvey 

Even if you aren't these blood types donate! You could save a life."
769,@McconnellEuan bloody hell big man the locals have given you a nickname already #hurricaneharvey https://t.co/rDmaamBZco
770,Hey @realDonaldTrump we know u don't give a shit abt us here on the Gulf Coast. Our blood is on YOUR hands.… https://t.co/9DPl9EXGe6
771,Call for blood donors at @TXMedCenter @bcmhouston @CHI_StLukes ahead of #HurricaneHarvey. Consider donating on your way home! #GiveBlood
772,"@realDonaldTrump So, your brilliant plan was to cut FEMA funding right before #HurricaneHarvey? Brilliant. Simply bloodyfucking brilliant."
773,Fucking bloody hell mate ... see now I'm typing indifferent accents @todrick #LookWahtYouMadeMeDo #harvey2017 has nothing on you
774,August bloody August #Harvey2017
775,@tigerblood83 be careful in this storm! I'm more concerned with the Houston area than I am with me being in the bullseye of #Harvey2017
776,#HurricaneHarvey is making the @Academy happy cause they sell mo stuff while their employees suffer.  #bloodonhands
777,"DONORS NEEDED! Due to the imminent landfall of #HurricaneHarvey, blood centers in that area will be unable to... https://t.co/annF8Ht7aK"
778,"DONORS NEEDED! Due to the imminent landfall of #HurricaneHarvey, blood centers in that area will be unable to... https://t.co/aDDnAXd70M"
779,"DONORS NEEDED! Due to the imminent landfall of #HurricaneHarvey, blood centers in that area will be unable to... https://t.co/1d1EPa5yTv"
780,"DONORS NEEDED! Due to the imminent landfall of #HurricaneHarvey, blood centers in that area will be unable to... https://t.co/MCNkKFi4iQ"
781,"DONORS NEEDED! Due to the imminent landfall of #HurricaneHarvey, blood centers in that area will be unable to... https://t.co/CHUrwR0uES"
782,"DONORS NEEDED! Due to the imminent landfall of #HurricaneHarvey, blood centers in that area will be unable to... https://t.co/VNANvgxlmB"
783,"DONORS NEEDED! Due to the imminent landfall of #HurricaneHarvey, blood centers in that area will be unable to... https://t.co/cjdUXnojbE"
784,Aye prayers up for Texas. Y'all be safe. Praying God mercy and blood. #HurricaneHarvey
785,Looks like Zeus and Poseidon got into a fight again 👀 smh #PercyJackson #HurricaneHarvey @camphalfblood
786,"@LiveNationHOU @NRGParkFan That's too F*cking late and U know it. You bloodsucking corporate pig. F @coldplay 
BOYCOTT #HurricaneHarvey"
787,I pray God's grace and favor on Texas. Right now I plead the blood of Jesus. Please be safe!! #HurricaneHarvey
788,@coldplay After blatant disregard 4 fans safety I will never buy another song from you bloodsucking greedy bast*rds… https://t.co/UqOKAVHNCn
789,"If you're interested in donating blood, here's where you can find the closest drive: https://t.co/JuddIKbwUV #HurricaneHarvey"
790,"I cover myself, my family &amp; my possessions in the blood of Jesus. Let the angel of the Lord encamp around me &amp; protect me. #HurricaneHarvey"
791,"#hurricaneharvey doesn't scare me , I got the blood of Jesus all around me ."
792,We're supporting areas affected by #HurricaneHarvey &amp; need help to boost the blood supply for community patients.… https://t.co/NGQFZqndqs
793,Tomorrow is a good day for everyone to donate blood. #HurricaneHarvey
794,2/2 + &amp; don't expect any big problems in my area. I do urge ppl to donate $/blood to the Red Cross/other disaster services. #HurricaneHarvey
795,Giving blood ahead of #HurricaneHarvey
796,Wanted to help all those in the path of #HurricaneHarvey so we donated #blood. Felt good to give! #americanredcross… https://t.co/T7nb2CfbYe
797,"REALLY WANT TO HELP? I heard they need blood. Go donate blood. I can't, but anyone who can should! #HurricaneHarvey"
798,@cleartechit helped a Houston-based blood bank recover today. If your company needs tech help call 972-906-7500 #HurricaneHarvey #ibmi
799,"If you can't give money, supplies, or time, please consider giving blood. #hurricaneharvey… https://t.co/wzUvJx5GE6"
800,"No $$ to give but gathering up clothes &amp; canned food &amp; giving  blood as well.

#TexasStrong 
#HoustonFloods 

You gave me 3 great years.
TY"
801,Would love to donate blood for #HurricaneHarvey but as a sexually active (within the last 365 days) gay man I'm legally not allowed to
802,Donating blood to send to victims of #HurricaneHarvey #godonate
803,Another way for Las #Vegas residents to help victims of #Harvey2017. @SNVredcross to host emergency #blooddrive Fri… https://t.co/SjhI5S7gHr
804,@ombbloodbath 🔥🔥🔥🤘🤘🤘🤘 nice shit alamo #PrayForHouston #HurricaneHarvey https://t.co/8ORm6KNqYI
805,"Plz consider donating blood (esp. type O neg) &amp;/or 💲2 Houston Food Bank 4 thousands displaced by #HurricaneHarvey,… https://t.co/9KrCHlyLVK"
806,Makes me happy to hear and see how busy the blood center has been tho.. the people hit by #HurricaneHarvey brought us here 🙏
807,Texas need our help. Urgent need for all blood donors. #Texas #HurricaneHarvey #HelpHouston #HelpTexas #blood #help… https://t.co/tt48SIAzRy
808,"If you're unable to donate monetarily, consider donating blood, demand will be high for #HurricaneHarvey victims. #HoustonStrong #RedCross"
809,Our thoughts and prayers are with all those affected by #HurricaneHarvey.  There’s an emergency need for blood to... https://t.co/YzuAxVfHMF
810,#Memphis: any #blooddrives for #Harvey2017? @RedCross @GiveBloodNHS  @MemphisFlyer @memphisnews @FOX13Memphis @bloodbank @MayorMemphis
811,The @RedCross needs blood donations to help with #HurricaneHarvey relief efforts https://t.co/J8RATVsJxk
812,".@WeAreBlood has set up mobile blood drives throughout the 10-county region
 #HurricaneHarvey https://t.co/KdcFSWcRPS"
813,"In addition to money, there is an emergency need for blood. @RedCross donation centers here: https://t.co/hwhVIj0fuE #HurricaneHarvey"
814,"@WeAreBlood has set up mobile blood drives throughout the 10-county region
 #HurricaneHarvey https://t.co/3EjRgvkNWm"
815,"@WeAreBlood has set up mobile blood drives throughout the 10-county region
 #HurricaneHarvey https://t.co/iUmMDZ4UIl"
816,"@WeAreBlood has set up mobile blood drives throughout the 10-county region
 #HurricaneHarvey https://t.co/iXnCb8ta1J"
817,"@WeAreBlood has set up mobile blood drives throughout the 10-county region
 #HurricaneHarvey https://t.co/M1OsRx3JQT"
818,"@WeAreBlood has set up mobile blood drives throughout the 10-county region
 #HurricaneHarvey https://t.co/RjCOBn7C85"
819,"@WeAreBlood has set up mobile blood drives throughout the 10-county region
 #HurricaneHarvey https://t.co/Mn8gpE39mi"
820,"@WeAreBlood has set up mobile blood drives throughout the 10-county region
 #HurricaneHarvey https://t.co/SGQsYcpO4B"
821,Donate blood and money to the red cross! Those are more useful to relief efforts than material donations!! #HurricaneHarvey
822,"Learn how you can support communities impacted by #HurricaneHarvey with the @RedCross, @SalvationArmyUS &amp; @my1blood… https://t.co/qidXXXnKQw"
823,Here's how you can help #HurricaneHarvey #donations #blood #shelter #food https://t.co/5FrwZvbnX6
824,"#HurricaneHarvey Help needed: cash, blood, diapers and volunteers.
https://t.co/4zeRhCPzbG"
825,When your iron is high enough to donate blood #bestfeeling #HurricaneHarvey
826,"Make sure to donate via @my1blood for #Harvey2017 relief, if you can! Blood Donations can make a huge difference."
827,"#SierraLeone vs #Texas. I can be forgiven for thinking the mudslides happened months ago, &amp; bloody #HurricaneHarvey today. #InformationBias"
828,@LibyaLiberty Donnie. Heard you showed up. But there is more blood on your hands. Now what? 😢 @realDonaldTrump #HoustonFlood #ResignTrump
829,OneBlood ships over 300 units of blood to #Texas for #HurricaneHarvey relief. Ongoing need for blood. Please donate… https://t.co/hfzvwGCEMu
830,"If you can't donate money, donate blood. If possible do both! Just finished donating blood. #HurricaneHarvey #TexasStrong"
831,If you're straight &amp; can give some blood today give some on behalf of us gays who can't donate. @RedCross… https://t.co/Uf7NNh1S89
832,Giving #blood to help #HarveyFlood victims in #HoustonFloods @RedCross @AHA_Dallas @AHAAustin @amerheartheroes @GiveBloodNHS @KYBloodCenter
833,"Learn how you can support communities impacted by #HurricaneHarvey with the @RedCross, @SalvationArmyUS &amp; @my1blood… https://t.co/5cU57etNmQ"
834,Our thoughts remain with those affected by #HurricaneHarvey. We’re sending more blood and need your donations.… https://t.co/dRNYea789V
835,"#UTSAvHouston game opener postponed #houstonflood 
Also, UTSA is hosting a blood drive today till the 31st of August"
836,"Here's an easy way to help #HurricaneHarvey recovery: donate blood...@connectforlife has less than one day's supply.
https://t.co/EoTEMoxlyR"
837,Find out how where you can go to donate blood @LifeSouth to help Texas after #HurricaneHarvey. https://t.co/m7ZwZirMiH
838,I encourage all to donate blood at @RedCross &amp; $ @HoustonSPCA for relief efforts. #HoustonFloods #HoustonStrong. Your blood may save 3 lives
839,"It goes into effect THIS FRIDAY. Law enforcement connects disaster victims to shelters, food banks, blood banks, etc #HurricaneHarvey"
840,"#Houston why didn't people evacuate before the storm hit... It's bloody retarded mentality, seriously. #HoustonFloods"
841,"Know they're writing they're name, SSN, blood type, and next of kin on their arms... just in case. Thank you. 💜
#HurricaneHarvey #Heroes"
842,I don't have a lot of $ but I'd be happy to donate my type o-negative blood if I weren't banned from doing so @US_FDA #Harvey2017
843,#CorpusChristi blood bank donations needed in the recovery for #HurricaneHarvey Please visit and share the informat… https://t.co/yCbx5tfw24
844,The #SanAntonio #bloodbank is still looking for donors to help #HurricaneHarvey efforts. All residents are urged to… https://t.co/DLQaYxVhkj
845,CustomsBorder: #AMO crews in a UH-1N complete a high priority blood movement for RedCross during #HurricaneHarvey … https://t.co/3lkLcCOYgW
846,#AMO crews in a UH-1N complete a high priority blood movement for @RedCross during #HurricaneHarvey relief efforts.… https://t.co/tGMOnJzSKO
847,@GreyhoundBus are coldblooded. This was their response to my brother on #HurricaneHarvey https://t.co/H8xJu85QF6
848,PLEASE SHARE: The texasbloodinstitute is hosting a blood drive for #HurricaneHarvey at… https://t.co/eKdi2HlJ7E
849,❗️❕Guys don't forget that another way to help Texas is by donating blood❗️❕ #HurricaneHarvey #HopeForHouston #Houston #TexasStrong #Texas
850,@daonlyonetofu stay out of the water. you know sharks can smell blood. #HurricaneHarvey https://t.co/u3XO5JbzKS
851,Supplies are running low for those affected by the hurricane!!! Donate blood or platelets!!!❤️#hurricaneharvey
852,"If you can do anything, #donateblood! Call @RedCross at 1-800-RED-CROSS. #Harvey2017 https://t.co/4qYVdE6Bxt"
853,"Donate money, blood, your home, your time- whatever you can
So many ways we can all help victims of #HurricaneHarvey
https://t.co/B8WAj44YW8"
854,Did you know that 1 pint of blood can save up to 3 lives? Let saving a life be your #tuesdaymotivation.… https://t.co/HDkAKOLUbL
855,If you want to help #HurricaneHarvey victims -- please give blood! @MedCNorthHills 11am-5pm today! https://t.co/zJw352P3sN
856,One way to help those dealing with the devastation of #HurricaneHarvey is to give blood. Type O-positive and... https://t.co/t39wpbCP98
857,Looking for a way to help Texas from afar? Donate blood! 💉#Harvey2017 #givelovegiveblood https://t.co/hQtZnt9mW7
858,Please come in and donate blood this week so we can help those affected by #HurricaneHarvey. Find a bloodmobile:… https://t.co/Xk5dTjqZZ3
859,"Donate your time, money or blood #HurricaneHarvey https://t.co/pY9krGyv1b"
860,"#PSA there is an emergency need for blood donations due to #HurricaneHarvey. So if you're eligible, please spare a little. I will be!"
861,"Not sure why I donated to the #HurricaneHarvey relief through the #RedCross. They still don't want my gay blood, but my gay $ may be fine."
862,If you can't send money to help with #HurricaneHarvey then please consider a blood donation to @RedCross
863,And the South Texas Blood and Tissue Center is seeking blood donations. #hurricaneharvey #houstonflood
864,"If you want to help with #HurricaneHarvey but can't donate money or live too far to help, go donate blood!"
865,If ur reading this YOU can afford 2 take 10 minutes out of your day + #donateblood + or $$ to the @RedCross… https://t.co/Ljr1yPllCo
866,"@my1blood Not allowed to give yet, I'll be eligible Sep 11th. Looking forward to giving then  #HurricaneHarvey"
867,Did you know your pet can be a blood donor for injured animals? Here are a few ways you can help displaced pets aft… https://t.co/dF9k51ReMa
868,"You can give blood, donate money and food to these multiple organizations #HurricaneHarvey https://t.co/CmpkoNFjQV"
869,We have sent over 100 units of blood for #HurricaneHarvey relief efforts. Donations are still needed. See locations… https://t.co/cdZmLfnxsA
870,"If you don't have money or objects to donate to #HurricaneHarvey victims, donate blood!!!! They need it."
871,Last chance to donate blood at the #PWX2017 Blood Drive on the Exhibit Floor! All collections go to #HurricaneHarvey storm victims.
872,Please share. Urgent need for blood to help #HurricaneHarvey relief efforts. We’re asking eligible donors to donate… https://t.co/pzaA0CMYlm
873,Looking for ways to help those impacted by #HurricaneHarvey? One way is to give blood @WillYouGive. Info &amp; sign-up:… https://t.co/luau1K6CeI
874,I donated blood today with #TheRedCross for #HoustonFloods... And I donated $$ to @HoustonSPCA ... #SaveLives #SaveAnimals.. #HoustonStrong
875,"Our friends @my1blood are preparing to send blood donations to #HurricaneHarvey relief efforts.

How you can help 👉… https://t.co/pkzyZUMFew"
876,There's also an emergency need for blood.Visit  link to find a location to #giveblood #liveunited #hurricaneharvey  https://t.co/CqSeuell0C
877,Hey @cityoftopeka! Join me in giving blood. Victims of #HurricaneHarvey need your help. Ill be in Lawrence at noon!… https://t.co/2XZz0qzAKS
878,Looking for a way to help those affected by #HurricaneHarvey locally? Donate blood today with @RedCross https://t.co/dUpDF7YyZb.
879,"Y’all are awesome. Because of you, we collected 22 donations during our #blooddrive. RSVP for 9/1 👉 https://t.co/6mjHnX8WAM #HurricaneHarvey"
880,@DrJAshton how do you know that you are qualified to give blood #giveBlood #RedCross #Harvey2017
881,"Gave blood yesterday. It's the one free thing we can do, and it's important. @RedCross @CarterBloodCare #HoustonFloods #HelpforHouston"
882,Natural disaster = extra need for donated blood. Great time to help organize a #blooddrive or #giveblood.… https://t.co/5gms1r74QD
883,If you are able to donate blood please do so this week and through the weekend! https://t.co/2PZcYTd10P #stl… https://t.co/E9zwiFm7fj
884,Come donate blood at Cox South tomorrow (Wed.) from 7-5. @OzarksBlood is sending units to Texas to help replenish s… https://t.co/KkGkcYUzvC
885,Go to your local American @RedCross  and give blood to help those affected by #HurricaneHarvey.  Any help is GREAT help!
886,We Are Blood is holding a blood drive in SM tomorrow from 9a-3p at the San Marcos Activity Center. Donate if you can! #HurricaneHarvey
887,"Damn LinkedIn, that's cold-blooded. #HurricaneHarvey #houstonflood @… https://t.co/g2mOjtiu1i"
888,"There's a need for everything post-#HurricaneHarvey -- diapers, rooms, blood. Here's how to help: https://t.co/VvxYgSwwJo"
889,Join us &amp; @CarterBloodCare here (2001 W Plano PKWY) this AM to donate blood &amp; save lives impacted by… https://t.co/7AkChF6D8e
890,@RedCross #DonateLife #Harvey2017 #HarveyFlood #HarveyRelief #Giveblood #HoustonStrong #HoustonFloods #volunteer… https://t.co/UnfrYFvZdC
891,Donate blood locally to help victims of #hurricaneharvey https://t.co/rfvbpfpzjG
892,Thanks to @lbonis1 for helping us spread the word for the need for blood in the wake of #HurricaneHarvey &amp; upcoming… https://t.co/dGmbk3M9af
893,About bloody time you greedy a*hole.  Don't EVER call yourself a Christian ever again.  Christ would spit on you.… https://t.co/Da26nVY3Fw
894,Blood drive today at @lorainccc from 11 AM - 4 PM. #HurricaneHarvey has disrupted national blood supply; donate today. #HoustonStrong
895,CHA urges you to help those affected by #HurricaneHarvey. Donate at @bloodassurance to ensure that patients get blo… https://t.co/W0CDIrKsB5
896,I will have to donate more. Wish I could do more but $$$ and blood are all I got that will help. #HoustonFloods
897,If you want to help #HurricaneHarvey victims -- please give blood! @MedCNorthHills 11am-5pm today! https://t.co/XhDFuqVdKF
898,Interested in helping those affected by #HurricaneHarvey? Donate at @bloodassurance to ensure patients get the bloo… https://t.co/0g23gk3yUj
899,"Please, donate blood. 

#HurricaneHarvey @RedCross"
900,"I'm scheduled for a platelet donation on Wednesday night for #Harvey2017
Our local blood bank is offering late hours. Give if you can."
901,TJC is hosting an emergency #blooddrive on campus as the need is so great due to #HurricaneHarvey Harvey.… https://t.co/oo8pnCKRgq
902,"#RedCross needs $$ and blood donations.
#houstonflooding 
use link to find your local dracula center   https://t.co/ishrz1dIOl"
903,"blood from the abortion clinic is leaking into the water in #Texas 
#HurricaneHarvey https://t.co/QBYF7vNDsB"
904,Gave Sunday morning. Critical time right now! Join @DavidBazzel @RogerScottBUZZ at @ABIblood #HurricaneHarvey… https://t.co/sDxKTq9NI6
905,please everyone think about if it was you or your family/loved ones! donate $1 or even blood to Texas 🇺🇸 #HurricaneHarvey
906,#HurricaneHarvey: don't donate things! Donate money and blood.
907,"Don't wait for a beauracrate to tell you how to help. Donate blood, food or clothing. People are in need.  #TuesdayMotivation #Harvey2017"
908,Help save three lives by donating blood at the #IRSC McAlpin Fine Arts Center today and tomorrow from 9-3.… https://t.co/BEEiSmB7Ye
909,Don't get in the water!! It's not just ants and snakes anymore it's gators and blood!! ☠️ #Harvey2017 https://t.co/1h0G8wPXQO
910,"#HurricaneHarvey has disrupted the blood supply nationwide. Donate today at our fixed sites: Canton,Elyria,Middleburg Hts, Lorain,Massillon."
911,Many local blood centers are shipping blood to Texas. Donate today in your community if you can. #HurricaneHarvey
912,"@JensenAckles Aside from money, PLEASE consider donating blood. @RedCross  is going to NEED it to help those injured by #HurricaneHarvey"
913,"Please share. Urgent need for blood to help #HurricaneHarvey relief efforts. #Harvey2017 #HoustonStrong
 https://t.co/xq77rPws4A"
914,@blues_is_blood Please try to post phone number of person to contact at house #houstonhelpneeded #HurricaneHarvey… https://t.co/HzwldngB5Z
915,Please share. Urgent need for blood to help #HurricaneHarvey relief efforts. We’re asking eligible donors to donate… https://t.co/yF4Wqg4CfN
916,"I plead the blood over the cities that will be affected. In the name of Jesus. #HurricaneHarvey will not win.
Amen. https://t.co/1rqS75Ls16"
917,Folks: I'm helping with #HurricaneHarvey efforts by donating blood. U can 2! Contact @BloodSource  or local blood donation centers!
918,@JoelOsteen You missed your bloody chance to pretend to be Noah in your ark! @antonnewcombe #houstonflooding #HoustonStrong #HoustonFloods
919,"Americans thought they'll get away with the blood of millions of Muslims they've shed around world.
Allah has plans for you.

#houstonflood"
920,"Feeling helpless how we can start helping those devastated by #hurricaneharvey? $, blood donors, 🐾 fostering, etc:
https://t.co/8n4F1BYeD7"
921,Our so called #leaders are showing their true colors like a blood 🔴 &amp; crip🔵 #HurricaneHarvey #HelpHouston
922,"Oil, tainted blood, floating fire ants, and now 350 loose gators 
Could it get worse?
#HurricaneHarvey https://t.co/q0z8dJQOau"
923,Anyone in #Wenatchee who wants to help the people of Texas- These are the list of upcoming blood drives in Wenatche… https://t.co/8zLCYklzAP
924,"Not enough food, too much insulin despite checking blood sugar often and adjusting sliding scale #diabetes #HurricaneHarvey #stress"
925,Need to drive your A$$ to the red Cross and donate some blood or give food and water or do something!! #psa… https://t.co/p0IAhct6Ik
926,#HurricaneHarvey Fellow Texans!  Help Houston and find a local center to donate blood at: https://t.co/hMetsxbVlu #HoustonStrong
927,"#houstonflood if you can donate blood, that's one way to help in Houston"
928,"if you can't give money, give supplies/shelter, if not give blood, if not give time to help organizations. #HurricaneHarvey"
929,Want to help #HurricaneHarvey victims but you're short on cash?  Donate blood.  It's free and it's always needed
930,Tried to find a place to donate blood to @RedCross for #HurricaneHarvey but said site there's no areas. Do you need donations? I heard u did
931,@realDonaldTrump #potus #maga #fakenews #HurricaneHarvey #RecallHustonMayor This Leftist has blood on his hands
932,"How to help those affected by #HoustonFlood:
• Donate to Red Cross or Salvation Army
• Give blood
• Volunteer 
https://t.co/2yHKqUQ6zj"
933,"✔️Live in the US?
✔️Want to help victims of #HarveyStorm?
💉Donate blood: https://t.co/EF3IBL9iMF"
934,"Just got back from @RedCross donated my O- blood! O- goes to all people of all colors &amp; political views.

#HurricaneHarvey"
935,"Pray for Houston! #MondayMotivation donate! Find a way to help sweat, blood or money #TexasStrong #HarveyStorm https://t.co/E8PJQVLkjB"
936,"If you can...donate $, time, or blood. #prayforhouston #HurricaneHarvey List from:… https://t.co/Sl1mX0SFly"
937,"Just a reminder re: #Harvey2017 [but also in general], if you are able to PLEASE donate blood. Find more info here: https://t.co/kDhbHqtDNN"
938,"#HurricaneHarvey #HarveyFlood Just remember folks, blood is good, but it goes bad. Remember to donate again in the next two weeks!!"
939,"Come on, Jacks. Let's try to help!! Go donate blood on Thursday! #sfasu #HurricaneHarvey #hurricanerelief https://t.co/He7XaZcVV8"
940,Thx to our friends at @sacbee_news for spreading the word to #giveblood now. #TropicalStormHarvey #HurricaneHarvey https://t.co/hmiLUUXLHh
941,#houstonflood #wudybernard #nolapoet #katrinaanniversary #weaerbloodbrothers ❤️ https://t.co/wmMcR0cfKN
942,#HurricaneHarvey may affect main water! Hospitals have leaked multiple compounds which include blood and who knows what! Don't drink it!
943,How do I get them to understand now is not the time for this? They need money and blood donated not crap!!!#HurricaneHarvey
944,.@RedCross is accepting #blood donations to help #HurricaneHarvey victims. Read more on how to help here: https://t.co/VovbnkO4MP
945,We have sent over 100 units of blood to #Texas for #HurricaneHarvey relief efforts. See info on how to donate.… https://t.co/0t5qQVoiM1
946,Heat wave + eclipse + wildfires + #HurricaneHarvey = @laneblood shortage. How you can help even if you can't donate… https://t.co/NZQO0j8WJF
947,.@RedCross is accepting #blood donations to help #HurricaneHarvey victims. Read more on how to help here: https://t.co/EQRg2LzGwQ
948,Learn how local blood donors can help those affected by #HurricaneHarvey: https://t.co/09JXRH0XFO https://t.co/cryUhw06Mk
949,Please share. Urgent need for blood to help #HurricaneHarvey relief efforts. We’re asking eligible donors to donate… https://t.co/PSd77pWTT4
950,Want to help victims of #HurricaneHarvey? You still have 1 hour to get to #Lambeau and donate blood! https://t.co/aELqk7xAZU
951,@TXDIAPERBANK &amp; @dchstx accepting 💰💵💳 #Donations now! If u live in the area &amp; want 2 #HelpHouston u can also #donateblood. ❤️ #houstonflood
952,@Okiemom50 @bloodwise_uk @MPCFitlanders @sarahjaswim @ClanHeughan @GHJNancy @ladybay8 @MauiJANderson @barbaramills1… https://t.co/tipFZyd891
953,Please donate or give blood to help those being affected by #HurricaneHarvey. #HoustonStrong #RedCross
954,Give a helping arm to patients in need of blood locally and those impacted by #HurricaneHarvey. Use code DSVF.… https://t.co/3t5BSDsehF
955,@my1blood Just got done donating and enjoying my cookies! Thinking of all those in Texas #HurricaneHarvey
956,We have sent over 100 units of blood to #Texas for #HurricaneHarvey relief efforts. See info on how to donate.… https://t.co/UxMdk0Wozr
957,Want to help #HurricaneHarvey victims? Consider donating blood or requested items:  https://t.co/4f9Sdvq1kr
958,"R.I Blood Center (RIBC) asking people 2 make appt. 2 donate ova next 2 wks 2 prevent blood shortages #HarveyStorm 
https://t.co/86ptfHAwiR"
