,text
735,"All these calls for #Harvey assistance, donations, and volunteers here on Twitter is a reminder that social media CAN be used for good."
736,RETWEET: @my1blood urgently seeking blood donations of all types for #Harvey victims. Urgent call for O- and O+… https://t.co/MCqpwRVmaB
737,"Guys, I know the Red Cross is the go-to for donations bc of convenience but TRUST me. They were a nightmare to deal… https://t.co/CsdvVmSaFh"
738,Are there any LEGITIMATE organizations/groups/charities in #WakeCounty #Raleigh taking donations for #Houston #Harvey? Pls respond w info
739,"If you give $ for #Harvey relief, remember: your company may offer matching donations! Make your gift go as far as possible. #HoustonStrong"
740,Dallas donations for #Harvey evacuees click here 👇🏼 for more information https://t.co/kW07Sj10rw
741,@LesterHoltNBC Lester fyi donations accepted online at SPCA to feed pets sheltered from flood. Also local food bank… https://t.co/FkTvIAcTb3
742,@TXDIAPERBANK is in need of donations to provide emergency diaper kits to families being displaced by #Harvey:… https://t.co/IuLJmOwbuw
743,Props to #Kevin Hart for donations to Texas n #Harvey Relief.   N calling other celebs out
744,"Be careful when making donations as there are scam donation websites, text numbers or links! #Harvey #Texas… https://t.co/McxzkyKKUP"
745,"The @7eleven corporation will match donations, for #Harvey relief, to https://t.co/wM0CmHWXMY up to $150,000 if made today."
746,"@twnutt Right now we are gathering donations for the @RedCross #texascares #harvey 
https://t.co/upbvbo7rYV"
747,"@AnnCoulter This is BS. Why not use your 1,6 followers to organize some donations for americans affected by #Harvey  ?"
748,Want to help #Hurricane #Harvey victims? Make sure that your donations get to the people that need it most:… https://t.co/Hpqy2up7Hk
749,#STX #SanAntonio #Harvey #donations #volunteers https://t.co/jfQLYq44Nl
750,"Most donations to big organizations go to exec. salaries and overhead costs. To make your money matter, give to local organizations #Harvey"
751,Local friend w/ deep community knowledge recommended the Greater Houston Community Foundation for #harvey donations https://t.co/YsFu9R8GdM
752,Want to help in Houston? @TXDIAPERBANK in need of donations for families displaced by Hurricane #Harvey: https://t.co/W4RzfHR69H
753,So great to see power players set the example. #Harvey donations from#NFL #RobertKraft #JJWatt
754,"Thank you to @MFF_Matters for providing a $50K match for all #Harvey donations made by Friday, 9/1! Donate now: https://t.co/fCUYFDNsQw"
755,"Share numbers, share posts, tag people with a larger following, make donations, if you don't have a boat or truck do what you can! #Harvey"
756,Redcross donations help! Such a devastating impact on the community members of houston. #prayforhouston #harvey  https://t.co/5ONDMrzWOL
757,If you live in or near Dallas you can drop off the following types of donations at this address. See pic for detail… https://t.co/M5eLNVBFxP
758,"Waiting for new evacuees to unload, then drop off some dry clothing donations, then go inside to offer support. You… https://t.co/7ThXQIixsN"
759,How North TX can help: To make blood donations Call 800-366-2834 or text “DONATE4LIFE” to 444999. #Harvey Read more: https://t.co/Y3eu0CzOt8
760,#Harvey Donation Info: @CenTexRedCross currently accepting monetary donations only at this time. Visit https://t.co/1ScPOKFcgg  #TCAlert
761,The most effective way to help #Harvey victims is to give cash donations.  #Houstonstrong #SanAntonioStrong… https://t.co/ktC7MSmrSf
762,@amazon is matching donations made to @RedCross through their website. #Harvey #HurricaneHarvey #Houston #HoustonFloods
763,(4) Last suggestion for #Harvey donations...Texas Food Banks:  https://t.co/IGhiqGFcOa
764,We will be collecting cash donations for the @RedCross during Wednesday's Activity Fair for #Harvey disaster relief. Bring any spare change!
765,"Click the link to help victims of Hurricane #Harvey by volunteering/making donations to the.@RedCross #txlege 
https://t.co/ehrIfUQVMF"
766,"Appreciate @DownHouseHTX OPEN today, and accepting donations of bottled water, canned goods, clothing, etc.… https://t.co/C7SFg2wEjz"
767,(1) To those looking to help with #Harvey consider donations to Coalition for the Homeless:  https://t.co/CoouK0IJsz
768,#Harvey Donation Info: @CenTexRedCross  is currently accepting monetary donations only at this time. Visit https://t.co/418Als3WmN for more.
769,#Harvey Donation Info: @CenTexRedCross  is currently accepting monetary donations only at this time. Visit https://t.co/T9Z7CGcXul for more.
770,Apple now accepting donations via iTunes for #HurricaneHarvey relief efforts https://t.co/frWLLGKGew #Hurricane… https://t.co/zOQWnvIsSg
771,Online donations make it possible to help #Harvey disaster relief from Pittsburgh (or anywhere): https://t.co/NjIgA08qiN via @TribLIVE
772,Power Stroke Enginuities collecting donations of canned goods &amp; first aid kits @ College Station #Walmart to send t… https://t.co/CgH7yAhTE3
773,.@Amazon/@WholeFoods will match cash donations via Amazon–up to $1MM total–for @RedCross Hurricane #Harvey Relief… https://t.co/4XRGgcddu0
774,TCEC members may send donations to help Texas cooperatives and communities impacted by Harvey.… https://t.co/OSrKoHxvff
775,#Harvey donations from @Shell etc. chump change compared to enviro health costs they're imposing https://t.co/ACxoWSGNxo via @houstonnews_
776,"Shelters in League City need donations. Address: 1001 E League City Pkwy, League City, TX 77573 #Harvey #Houston https://t.co/KSyidrqZ8U"
777,"#Hurricane #Harvey: Shelters, supplies needed, donations, volunteering... How you can help: https://t.co/orathbhrvL via @dallasnews #Texas"
778,The Salvation Army is partnering with CBS Radio to accept donations for #Harvey victim till 6p today. Call: 214.525… https://t.co/IrZMYDggfH
779,The Salvation Army is partnering with CBS Radio to accept donations for #Harvey victim till 6p today. Call: 214.525… https://t.co/eCTaHdWAja
780,"All donations help, this is a quick easy way to be a part of the @ConvoyofHope relief efforts in TX. #Harvey https://t.co/NB8mTe7DR5"
781,"NEW: @GeorgeWBush announces donations following #Harvey: ""We hope our fellow citizens will join us in giving to the… https://t.co/Wj8A3zAiRy"
782,GO JJ (@KHOU says you've raised $457K for #Houston #Harvey #flooding #relief #donations)!!! Wow! https://t.co/oupCeKbsYt
783,"""@HoustonFoodBank, @FoodBankofCC and Galveston County Food Bank are asking for cash or donations. #Harvey"" https://t.co/yvGkjGpqct"
784,"So many ways to help, w/ &amp; w/o monetary donations: see @Airbnb and South Texas B&amp;T Center @connectforlife #Harvey https://t.co/Rnk72hpuAZ"
785,"For #Harvey donations, I personally recommend the Salvation Army. Some info on where your donation money goes:… https://t.co/gciXJjuPWB"
786,"Former Pres George W Bush &amp; Laura Bush statement on #Harvey encourages donations, praises 1st responders/volunteers… https://t.co/rug6xb6BYn"
787,#Harvey | How Northeast Ohio residents can help #Texas flood victims through donations: https://t.co/apvY2Q19SC
788,"2/ what the needs will be in the coming days. #Harvey Said food bank gets 3 meals out of every $1, so cash donations best at this time."
789,"NEW: George W. Bush announces donations following #Harvey: ""We hope our fellow citizens will join us in giving to t… https://t.co/PWVukYSJwD"
790,"'It gives me goosebumps,' nonprofit workers say of #Harvey donations that came by the carload https://t.co/3Al3hdpTh9 via @dallasnews"
791,"ABCPolitics: NEW: George W. Bush announces donations following #Harvey: ""We hope our fellow citizens will join us … https://t.co/Ry4yL18FLF"
792,Help #Harvey relief efforts. We’re matching eBay users' donations up to $250K &amp; donating $100K.… https://t.co/YVTA34T0FU
793,"NEW: George W. Bush announces donations following #Harvey: ""We hope our fellow citizens will join us in giving to t… https://t.co/Qz3cmwoZXR"
794,"NEW: George W. Bush announces donations following #Harvey: ""We hope our fellow citizens will join us in giving to t… https://t.co/F1PRXv1nBg"
795,"NEW: George W. Bush announces donations following #Harvey: ""We hope our fellow citizens will join us in giving to t… https://t.co/5s9k795D0R"
796,"NEW: George W. Bush announces donations following #Harvey: ""We hope our fellow citizens will join us in giving to t… https://t.co/FOIhl8geLC"
797,#SHSU Fade to Black is taking donations for #Harvey victims! you can dm our page or any FTB member. anything will be greatly appreciated🙏🏾
798,I just donated to the @RedCross for #harveyhouston #Harvey is anyone matching donations?? #HarveyFlood
799,#Harvey Apple and Amazon are collecting donations for Harvey storm relief @Apple #amazon #HarveyRelief
800,A few words and links in service of #Harvey donations https://t.co/eXm0FWvFSB https://t.co/Vb00IiKKlX
801,Looking to help communities affected by #Harvey? Cash donations give organizations flexibility to respond quickly: https://t.co/y1iD5yFram
802,"Want to help? https://t.co/exkUBhqy46, https://t.co/gvYbJp0ZnZ &amp; https://t.co/Ud9Ha3fX4p. They take online donations. #HoustonStrong #Harvey"
803,#Harvey Amazon announced it would match donations made through its website up to $1 million @amazon #Texas
804,BLOOD DONATIONS NEEDED: Mississippi Valley Blood Center is seeking donations to send to #Texas following #Harvey https://t.co/H4mHMucDXm
805,ETX food bank is asking for monetary donations to help #Harvey victims. Extended volunteer hours start tomorrow (8a-8p). @kytxcbs19
806,Bravo!! Everyone. Help will be needed for a very long time.#Dallas #harvey donations are critical and loving.… https://t.co/DXXEYVTSGL
807,"We are collecting donations for Houston flood victims of Hurricane #Harvey.
https://t.co/tG1crgQr2o"
808,Blood donations needed in St. Louis in wake of Hurricane #Harvey https://t.co/kuQcnWmdqF #HoustonStrong
809,"@carlnelsonshow Bet next time you see him, he will be asking for donations to rebuild the church! #harvey"
810,"So much water here! 😞
In addition to your prayers, know that TX will need your volunteering, donations, &amp; expertise on recovery. #Harvey"
811,Try to donate directly to families in need. Red Cross does not take your donations directly to the cause that you're donating. #Harvey
812,@RedCross Please provide phone number or website for making donations. I'll retweet to share. #Harvey
813,@redcross ERV en route to #Harvey. Your donations make an impact! Text HARVEY to 90999 to make a $10 donation. https://t.co/Jk2G2W2w57
814,"🇺🇸  Do it.
Hey, @amazon - how about offering discount staples for #Harvey victim donations? https://t.co/bBX7IRAcRS"
815,.@DonorsChoose is accepting donations for schools affected by #Harvey to help rebuild/restock classrooms #txed  https://t.co/oQtwxQDx9P
816,The South Texas Blood and Tissue Center (@connectforlife) is seeking blood donations. #Harvey https://t.co/xX49isvhC0
817,The South Texas Blood and Tissue Center (connectforlife) is seeking blood donations. #Harvey https://t.co/SJhOF1gbWA
818,Our ATMs are now accepting donations for @RedCross disaster relief #Harvey https://t.co/1nQW3nceDh https://t.co/dSN37T9E5K
819,-@AmericanExpress @BankofAmerica @Citibank @Chase @CapitalOne who will be first to match #Harvey donations made via your cards?! #Houston
820,Amazon is matching @RedCross donations for #Harvey victims dollar for dollar! PLEASE make your donation now at… https://t.co/hXFOZGK0xW
821,The South Texas Blood and Tissue Center (@connectforlife) is seeking blood donations. #Harvey https://t.co/vnuXQoXpiC
822,".HoustonFoodBank, FoodBankofCC and Galveston County Food Bank also are asking for cash or donations. https://t.co/SJhOF1gbWA #Harvey"
823,'All donations will exclusively support #Harvey relief &amp; recovery efforts.' @globalgiving doing good work: https://t.co/Yr3c8Qg6HP
824,".@HoustonFoodBank, @FoodBankofCC and Galveston County Food Bank also are asking for cash or donations. https://t.co/vnuXQoXpiC #Harvey"
825,#Houston #Harvey #flooding #Katy #Texas #donations #needed https://t.co/2aUGvZlEpT
826,.@RedCross of Southern Missouri said the best way to help #Harvey victims is through financial donations. https://t.co/9k6G0ccISe
827,Next door to my office is a drop point for #Harvey donations. All morning people have been dropping off items. ❤️… https://t.co/RfGzrbPMMt
828,Local #Harvey Response: Blood Center needs donations; fire and police personnel helping in Houston area. https://t.co/58cu2wmKZl #Abilene
829,Help out victims of #Harvey. Call 210-401-5001 for the kens5 disaster relief line. Taking your generous donations.… https://t.co/UNv9oj9aS3
830,Matthew 25 Ministries is collecting donations to send to those devastated by #Harvey https://t.co/to0Reybg4q
831,how to help victims of #harvey. 100% of donations go to relief. https://t.co/SYdDc4nR4g
832,"@SPCAofTexas. The Donate"" button on your website is wonky. Might want to make sure that's working if you want #Harvey donations. #SPCA #TX 🐾"
833,#Apple joins in effort to raise donations for those impacted by #Harvey. https://t.co/PqckY0D3ef
834,Looking for a way to help libraries following #Harvey? Consider donations to the @TXLA... https://t.co/4Z7fUmqwvl by #yalsa via @c0nvey
835,We're accepting donations for #Harvey relief. Donate online at https://t.co/Hz0lQNXsKI; product donations can be dr… https://t.co/yQgrbMdsqy
836,#Harvey doesn't care if ur a Trump Supporter or if u #Resist .Everybody NEEDS everybody.Stop the hate&amp;let's show ❤ thru donations&amp;prayers.
837,#Houston #Harvey #flooding #donations https://t.co/k9SvUfJZr2
838,"#pets #help #Harvey Needs include donations, volunteers, leashes, flea/tick prevention, cat beds...  https://t.co/qEzL6K9nxe"
839,Support #Harvey Disaster Relief • https://t.co/SEsrOhchLB • 100% of donations will go directly to members &amp; their staff for various needs
840,The Salvation Army is partnering with CBS Radio to accept donations for #Harvey victims from 12-6p today. Call: 214.525.7200 to help.
841,The Salvation Army is partnering with CBS Radio to accept donations for #Harvey victims from 12-6p today. Call: 214.525.7200 to help.
842,Send #Harvey donations to @SalvationArmyUS or @SamaritansPurse NOT the Red Cross who don't give out all funds. Please look at their record.
843,Thread re: #Harvey donations (besides the Red Cross) https://t.co/EF6Mx91UpG
844,FYI- BFF works for an east coast UW. Per UW for inquiries re: donations or volunteering see relief fund page https://t.co/mszjRbNOfE #Harvey
845,-@Chase Please consider waiving all credit card fees so our #Harvey donations go further (you could match a % too!)… https://t.co/FNdH9hH2Go
846,Here's another charity that is accepting donations that will specifically benefit those affected by #Harvey. https://t.co/XxUxWYqImE
847,Want to help #Harvey victims? .@SamaritansPurse's disaster relief unit is taking donations &amp; volunteers here: https://t.co/e9NJjk6NDp
848,Island shelters closing; donations still needed #GalvNews #Harvey https://t.co/lnLNHMwhi6
849,"I can hardly bear the rescue photos of small children and elderly. Keep sending prayers and donations, friends. #Harvey"
850,"ATTENTION: A list of donations needed for those sheltered at @GRBCC 
Volunteers needed as well. 
Please share.… https://t.co/hRbRUdLca8"
851,Financial donations are best way to help #Harvey. You can also register to volunteer and/or donate blood! #redcross https://t.co/UElaTU05Cn
852,Want to help with recovery efforts after hurricane #Harvey? @GFTW will be at @SamsClub on Wards Rd. from now til Wed. collecting donations.
853,Exec Producer of Big Bang Theory matching REDCROSS donations to Texas #Harvey https://t.co/MpNtQLegyl
854,"TY Houston DSA! I trust them as a local, accountable org to do the right thing w donations so if you're looking for… https://t.co/QUxALCKJn9"
855,@pohl_jason @USATODAY @callerdotcom Sounds like no donations b/c need/want to bus ppl out to area shelters so can b… https://t.co/xpbZ9xtUFy
856,We're currently soliciting monetary donations to help us purchase disaster boxes for families impacted by #Harvey… https://t.co/IElUR4Msx2
857,Please challenge your company or organization to match employee/member donations to hurricane Harvey recovery efforts. #Harvey
858,"Bring donations for #Harvey Victims to 
Camping World
Address: 4700 Florida 520, Cocoa, FL 32926
Phone: (877) 738-2… https://t.co/9dJFdwkeXw"
859,"Theres a vegan animal rescue near Houston that needs donations to help move their animals and feed them #harvey

https://t.co/usZeh1J0Cw"
860,Thnx #ApplePay 4 enabling the donations for #Harvey. @tim_cook appreciate da human aspect of ur leadership Our Prayers r with #Texas people
861,"#Harvey #Relief. Work has begun: https://t.co/gU1FN2Uklh 
Please Donate!! +20-year group @_SomebodyCares uses donations direct to victims"
862,Rescue efforts continue in League City; shelter donations needed  #Harvey https://t.co/2yZPaiOJwG
863,Bless you Kevin! #Houston #Harvey #flooding #donations https://t.co/Zypxl9TDkq
864,I noticed during my morning exercise that some of the bike shops downtown are posting info re: making cash donations for #Harvey.
865,Update: @marcuslemonis &amp; @CampingWorld are accepting donations at all their stores for #Harvey disaster relief. https://t.co/XncTFel6PP
866,Looking for a way to help #libraries following #Harvey? Consider donations to the @TXLA Library Disaster Relief Fund https://t.co/dYxOKwxhff
867,What's next @HillaryClinton ?  Is the #ClintonCrimeCartel gonna take donations for #Harvey victims? Haiti first.  I… https://t.co/GGAoYZdTWP
868,"Does anyone know of a charity or Group that is taking clothing donations for #Harvey
#Texas
*Where is a drop off?"
869,"Have we seen any #Harvey donations from the #Mercers #Kochs, #Adelson #Trumps or any other oligarchic billionaire?? Hellooooo?"
870,@faithbridge is turning into a temporary shelter for #harvey and we need your help with donations! Go to… https://t.co/HNRC46Wi8i
871,Here's some insight into the way some (many?) people on the Right think about donations. Didn't feel like cramming… https://t.co/4LQDqn9Oum
872,"Monday's reminder...PLEASE support #Harvey relief, and please dig deep. 100% of donations to @UMC_UMCOR go to aid. https://t.co/9wFYr1qdm0"
873,100% of your donations to UMCOR go to where you specify! No need to worry that victims will not receive the money y… https://t.co/BWXskinfsQ
874,Monetary donations are the best way to help now with #Harvey recovery efforts.  Visit https://t.co/giGnNj99dC for m… https://t.co/PY85jQpJsk
875,Our thoughts are with those effected by #Harvey .The American Red Cross is accepting donations to aid those in need. https://t.co/DXxiGvav8V
876,"What is best donation to help #Harvey affected area?
Serious question b/c I have a reader board I can use to
direct donations.
#TXnotWall"
877,Thank you Hills #Houston #Harvey #flooding #donations #dogs #cats #rescue https://t.co/2rY0UU758Q
878,Anybody know how I can get clothing donations to @RedCross for #Harvey victims?
879,Wondering if #Harvey displaced people are in BCS? Can we make local donations? @jaysocol @theeagle
880,@prisonculture Do you have @CovenantHouse on your list for #Houston #harvey donations? https://t.co/0DpVHvMokW
881,.@DownHouseHTX open with limited service and taking donations for #harvey victims #houstonflooding @HoustonPubMedia https://t.co/yb05xeaLVa
882,A reminder to everyone wanting to help with #Harvey recovery that $$$ better than item donations so orgs can purchase what needed wholesale
883,@HillaryClinton A reminder to everyone wanting to help with #Harvey recovery that $$$ better than item donations so… https://t.co/L578TgA6qf
884,Great list for donations. #Harvey #HoustonFloods  👇 https://t.co/G9eKUEhEPE
885,"Waiting to hear how many #ASCE Texas Section members are doing in the aftermath of #Harvey
#RedCross says donations are the best way to help"
886,"Please donate to #SalvationArmy instead of red cross. Rc donations go mostly to overhead and salaries #Harvey
https://t.co/u5AYdjs3kE"
887,"@MFBIndy, 6450 S. Belmont Ave, Indpls, needs donations of non-perishables and cash for #Harvey relief https://t.co/u2WcNsQPfq"
888,"Red Cross accepting money, blood donations for #Harvey victims. Here's how you can help https://t.co/YmFsOSZJsU"
889,The Salvation Army is asking for help and donations. https://t.co/2meyT2Zvko or text STORM to 51555. #Harvey #HarveyTx
890,WANT TO HELP? $$ Great list of local charities that are taking online donations #Houston #Harvey #HoustonFlooding https://t.co/86zzuO7xbo
891,Blood donations needed for #Harvey victims! https://t.co/Xounc9UcPx https://t.co/8Oo8VC19TA
892,"So amazon, any chance you'd make it possible to turn a #givebackbox with donations for #Harvey a… https://t.co/JWuvXjZBmG"
893,Google makes $250k https://t.co/Mi1ouDtuyg grant to @RedCross &amp; matching employee donations up to $250k for #Harvey. https://t.co/9xr0IqFbBF
894,#Apple and #Amazon are collecting donations for #Harvey storm relief - @AndrewLiptak https://t.co/seTOGjV9A7 https://t.co/lOeWPM5ciU
895,Blood donations needed for #Harvey victims! https://t.co/YGdkHMJtEb https://t.co/lEsvTC1nh7
896,Who in #Austin will be bringing clothing and household donations to #Houston after #harvey
897,More ways to help #Texas | #HurricaneHarvey #Harvey #donations #inkinddonations #CEO #leadership #givingback #give https://t.co/Z9JI2ptLEj
898,"Please donate to #salvationarmy rather than red cross. RC donations go mostly to overhead and salaries #harvey
https://t.co/u5AYdjs3kE"
899,Good group for your donations.#Harvey https://t.co/3TYOXxDtBi
900,Here is a thread of places in Texas that need donations after #Harvey Do what you can. https://t.co/fHONvxLTSQ
901,"Just spoke to @DownHouseHTX. They're open w/ limited service, &amp; accepting donations for #Harvey victims #houstonflooding @HoustonPubMedia"
902,"#Harvey relief fund set up at @greaterhoucf. Remember, monetary donations are typically most useful. Fund info: https://t.co/bb1eYGgahe"
903,"Some donations are NOT helpful in the short-term, too much to sort. Money is far more helpful/immediate. https://t.co/Yq2AWncp1n #harvey"
904,This week: Donate to @safoodbank to assist #Harvey evacuees. Next week: @HoustonFoodBank will need massive donations when they reopen.
905,@TODAYshow folks over there r extremely helpful &amp; will assist u in making direct ship donations in addition 2 their… https://t.co/67NRjIoSpd
906,#HelpForHouston drive going on today w/ @WFSBnews. We're at @JordansFurn #NewHaven collecting cash donations for th… https://t.co/bfuqR4ruoc
907,@chippergaines purging my stuff to find donations for #Harvey gives me a a new appreciation for #DEMODAY just no wa… https://t.co/7Qrns5eqPh
908,Here's a tangible way to help families affected by the flood waters of #Harvey! We are now accepting donations of... https://t.co/bEy6zDraHG
909,Red Cross volunteers taking your donations #Harvey relief. (414)355-3160 @fox6wakeup https://t.co/sGmCKobuXT
910,"We're up to $26,000 in donations but we need more! Call right now to help the people in Texas! #harvey https://t.co/e0dBvxE0ju"
911,"#harvey US has billions 4 military spending &amp; ""the wall"" but flood victims are asking for donations..don't donate $ that's why we pay taxes!"
912,"the clouds are parting as we continue taking donations from our @WFSBnews studios in rocky hill, for those impacted… https://t.co/RzkR2WIUGd"
913,Why am I not seeing @GoodwillIntl tweeting where to drop off clothing donations in #Texas? People are requesting plus size clothing. #Harvey
914,"More of your life-saving blood donations have been delivered to Texas to help areas hit hard by #Harvey.
To give:… https://t.co/mpEmdrLtId"
915,.@WakefieldPD Is the police department or the City collecting items for #Harvey victims? Looking for a place to bring donations. @RichSlate
916,"Beware of #Hurricane #Harvey Relief Scams, be sure to verify first before making any donations. #DAFN #hmrd… https://t.co/F71CEIoPZo"
917,"Beware of #Hurricane #Harvey Relief Scams, be sure to verify first before making any donations. #DAFN #hmrd… https://t.co/0TEtRc33Wk"
918,"Beware of #Hurricane #Harvey Relief Scams, be sure to verify first before making any donations. #DAFN #hmrd… https://t.co/4pkSlfaf4F"
919,"Beware of #Hurricane #Harvey Relief Scams, be sure to verify first before making any donations. #DAFN #hmrd… https://t.co/E6tgZn9Hjh"
920,"Twitter: where can I take clothes/shoes donations to for #harvey victims?
Cc @choose901 @ilovememphis"
921,"Red Cross and other charities need donations to help #Harvey relief, reports say Trump and his billionaire cabinet is not donating anything."
922,"West Side! You can make donations to pets affected by #Harvey. Head to Cupcake Cravings, Avon. ---&gt; https://t.co/7pPE8mK5xf @cleveland19news"
923,"@WPBF25News a group of friends are going to Texas to help victims of Harvey, all donations are welcomed! Please spread the word!! #Harvey"
924,"#Harvey donations:
J.J. Watt $1.5M
Sandra Bullock $1M
Kim Kardashian $$500K
Chris Brown $100K
Donald Trump: $0… https://t.co/kIFsICTlbq"
925,".@JoelOsteen's church in #Houston opens doors for donations to #Harvey victims

https://t.co/2UFvcBNS4s https://t.co/lmAv5dkmbk"
926,"Contrast that with who's providing the bulk of VOLUNTARY help/donations to #Harvey. 
It shows the difference that… https://t.co/osUfojtcCA"
927,"I love my company.  Please give, the need is great and 100% of your donations goes to #Harvey victims... https://t.co/h5PImHCJqJ"
928,@UnitedWay_GCR hopefully sharing our donations with houston. #harvey
929,"@LStreny Morning☉Linda! My day is already rolling along too.🌈Thoughts, prayers&amp;donations🌈for those affected by🌀… https://t.co/mpEuRqBKwc"
930,@MattAdamsFoL thanks for getting the word out there for American Red Cross donations. Every dollar counts #Harvey
931,"Bexar Co Tax Office accepting donations for #Harvey victims:
233 N. Pecos la Trinidad
3370 Nacogdoches
8407 Bandera
3505 Pleasanton"
932,@HoustonFoodBank unsure how to help. Could you use monetary donations? #harvey
933,Important information to ensure your donations go to the right places and used to directly asssit those impacted by… https://t.co/38DB8XFusi
934,"You can also drop off #Harvey donations in Lake County. Some essential items: diapers, baby formula, toiletries, et… https://t.co/4jfDDNm6M5"
935,#Apple added a place in the #iTunes store to send #donations to #Harvey victims. Tap the link and you have the opti… https://t.co/kqSXnbXKRs
936,Please only donate through a trusted organization and only what is asked for. Don't let donations become a disaster within #Harvey
937,@Montrose_Center has a fund for #Harvey victims from the LGBT community! Your donations ensure that they will get t… https://t.co/6gIXvvpEif
938,The @RedCross is accepting donations to help those impacted by #Harvey #n4tm https://t.co/0FfHqIbQJD
939,"Texas is stuck between a rock and a #Harvey place, and @realDonaldTrump is currently begging for campaign donations."
940,"donny makes #Harvey all abt donny, amazing crowd sizes,no visit to victims

Reglr Americans hve stepped up &amp; help w maj donations! #RedCross"
941,At 630 on @WEWS: Dance studio collecting donations for #Harvey victims. Drop off/ volunteer today at 9am at 34869 L… https://t.co/GHIFwkOdYt
942,Trump rally and donation request. Not for #Harvey donations. Begs for money for himself. Beyond contempt. https://t.co/sUZtyiQSJq
943,Blood donations needed to help victims of Hurricane Harvey #Harvey #tampabay #donate #DonateLife  https://t.co/U3gOY23ZHu
944,"Dear @RedCross: 

Please use the #Harvey  donations to help Texas residents--instead of padding your coffers."
945,"#WellDone @Google 
https://t.co/wa3EclGJEu
Thanks for matching #Harvey donations 🙏"
946,Meg says they'll be loading trucks w/ #Harvey donations today. Dance studio is located at 34869 Lorain Rd. North Ri… https://t.co/RmMgvuKVoV
947,"There is a lot to cover this morning as #Harvey moves into ArkLaTex. Updates on school closures, donations, shelter… https://t.co/Cb5wLgQNsR"
948,"The ""Hoppy Endings"" bar &amp; bottle shop in Raleigh is accepting donations to take to #Harvey victims. Other ways you… https://t.co/SGCo1Ii1Bj"
949,Packing the big rig! The city of Belle Isle &amp; Americorp collecting donations today through Sunday for #Harvey victi… https://t.co/MRk46EZIqR
950,We are accepting donations to get our truck and boat in to help harvey want to donate? https://t.co/ie584nrNIa or 910-274-2523 #harvey
951,.@AboutMagazineTX on #Periscope: LIVE: Houston Outside #LakewoodchurchOpen for donations#hurricaneharvey #Harvey (o… https://t.co/dxBCnB0smp
952,#Facebook will match #Harvey relief #donations up to $1 million https://t.co/B2gwHIF6xN
953,That's nice. Google has a call for #Harvey donations on its home page and pledges to match contributions.pic.twitt… https://t.co/6y0MpcL6Qg
954,@TXDIAPERBANK could use donations to help #Harvey victims &amp; their children as well
955,@RedCross Any suggestions on where to send donations of kids' clothes and toys for those who lost everything? #HelpforHouston #Harvey
956,Where is #JoelOsteen and his family? I bet they flew away on a private jet paid for by donations to the church before the storm hit #Harvey
957,Save some #harvey donations for Asia. https://t.co/dTSopeia8X
958,#harveyrelief #HarveyRescue #Harvey #harveydonations #Healthcare #diabetes #harvey https://t.co/pbvSCNNb1x
959,Check out @djmrrogers Instagram story to see his truly amazing work. He's taking donations straight to the people $DJMrRogers #Harvey
960,That's nice. Google has a call for #Harvey donations on its home page and pledges to match contributions. https://t.co/7qW9sY4PIz
961,#RedCross isn't the only way you can help #Houston.Plenty local options in this thread who could use your donations… https://t.co/EhqZgneNIj
962,Now more than ever we need businesses to unite. Proud of @Google   @amazon &amp;  @facebook for matching donations ://o… https://t.co/pTbuM1g4Hf
963,I'll say it...the cause celebre donations for #Harvey relief are probably skewing too much to the Red Cross.
964,"Disney is matching our employee donations to support relief efforts for #Harvey 
https://t.co/nCHBlkb5db"
965,"Everything is bigger in #Texas. Let's make donations bigger there too! 
Donate to @TeamRubicon #Harvey response via… https://t.co/CBlzLXo5aq"
966,"@BandsForArms Saw the report with Kacey Montoya, want to find out what items you're looking for donations #Harvey 🤟"
967,"on 1 hand, like many i'm horrified by #tragedyporn. on the other, no denying personal interviews w/survivors helps donations.
#harvey"
968,"A lot of places are taking donations for #Harvey victims, monetary and supplies. Help if you can. Same goes for #schoolsupplies"
969,For anyone with friends and family displaced in Baytown... this church is offering shelter and collecting donations… https://t.co/tImiPCaDPP
970,@Google will match #Harvey donations dollar for dollar  https://t.co/IUYuU7dogg
971,I just donated to the #RealtorReliefFund at https://t.co/x50aY5Bdrd ... 100% of donations go to victims. Who's w/ me? #Harvey cc: @TAR_GA
972,"Volunteer on good condition of #Harvey donations: ""It's their best that they're giving to the community.   ❤️😘 https://t.co/jiGbr5a0Xx"
973,We're up to $500 in donations! ❤ https://t.co/tBOrARwkkW #Harvey #HarveyFlood #HurricaneHarvey #Harvey2017 https://t.co/BmYK7H38vs
974,"You may also take donations to Graham Center @FIU S. Campus on Thursday 8/31 between 5pm &amp; 7pm. 
#Harvey #SoFla… https://t.co/93OMaupbHu"
975,@MadPeckerBrew is now accepting donations of bottled water cases thru Friday. #Harvey
976,"@lanebryant Houston needs you the donations don't contain enough larger size clothing please help
#Harvey 
#Harvey2017 
#HelpforHouston"
977,Two Teachers that grew up in Tomahawk but teach near Houston are collecting donations for #Harvey victims STORY: https://t.co/5EMisriFBg
978,Great to learn about someone through a real act of kindness.Check out how much @JJWatt is raising via donations for #Harvey relief..
979,.@BakerRipley opens shelter @NRGParkFan. No volunteers or donations accepted tonight.  https://t.co/LiDTpbLU8y #harvey
