,text
511,Here's relief w/o belief! No worries about a little side of proselytizing with that clean water. #giveifyoucan… https://t.co/owqzmPhcJh
512,The water in the Brazos River is about 5 ft higher than usual thanks to #Harvey. Tornado warning is still in effect
513,"Please be extra cautious (and patient) on roadways, folks. Roads are slick with risk of high-water. #harvey #houwx https://t.co/XaNhJgbohw"
514,"“...they sat, water to their shoulders, in the cab of a truck, now buoyant, bobbing with boats on the street.”… https://t.co/8e0QZbxwHK"
515,College Station brewery filling-up water for those waiting out Harvey #12NewsNowHarvey #Harvey #SETXStorms… https://t.co/PTwfwuh99U
516,College Station brewery filling-up water for those waiting out Harvey #12NewsNowHarvey #Harvey #SETXStorms… https://t.co/AJIpasBh8A
517,College Station brewery filling-up water for those waiting out Harvey #12NewsNowHarvey #Harvey #SETXStorms… https://t.co/2ozUi3G1Qc
518,@fiskcg Must not have received memo about gaters and snakes and who knows what else in the water! #txwx #harvey
519,"PWATS or Precipitable water of around 2.5-3"" continues to push into Texas with #Harvey. Flood threat goes on for da… https://t.co/kiMzgsW7ir"
520,MORE: #Harvey keeps spawning tornadoes; thousands fleeing rising waters https://t.co/KDs9WJi2By
521,TxDOT Crews are closing FM 1322 at Plum Creek and FM 1854 at Highland Ranch Way due to water over road #Harvey… https://t.co/jZRIyFMIgF
522,"EXACTLY!!
Betting this is just the beginning. Testing the waters during #Harvey. So NOT #Heroic #Presidential… https://t.co/XtQZFwRmAq"
523,"It just keeps raining off and on, which is great for letting the water dissipate before the next round. #Harvey"
524,Really hoping and praying I don't get slot of water in my room #harvey at @OfficialLivePD is helping with some good tv and @CoChiver5280
525,A watercraft ban has been issued for all waterways including all creeks within the City of Austin. https://t.co/MaJ3iVwe4p #harvey #atxwx
526,A watercraft ban has been issued for all waterways including all creeks within the City of Austin. https://t.co/OYKUn3238e #harvey #atxwx
527,My room is already staring to get water in it. Noooo #harvey time to start taking everything out of the closet 😐
528,"Hey guys! If u come across some high water locations in ur area, PLEASE lmk so I can spread the word! U may include pics/video. #Harvey Thx!"
529,"Cars underwater on Hwy 90, torrential rains in this area due to #Harvey. #txwx #HurricaneHarvey https://t.co/uiHlhUrAwx"
530,"A cyclist rides beside high water levels in @buffalobayou, taken on 26 August 2017 ⛈ #HurricaneHarvey #Harvey… https://t.co/CXaMUFjoG3"
531,"Going to sound like a jerk, but I really have no sympathy for people that drive into high water. Let them win their Darwin Award. #Harvey"
532,"Beware ""gators and snakes"" in #Harvey floodwaters. Sounds like Washington DC. 
#wattersworld"
533,#Metro buses bumper to bumper &amp; out of #Harvey floodwaters https://t.co/p505WqlGy9
534,Remember that Austin roads can flood in a flash. Check @ATXfloods &amp; https://t.co/HW9kBHpVjY for low water crossing info. #ATXfloods #Harvey
535,Brutal in the Houston area. All about water now. #Harvey https://t.co/foVTo9Sxkc
536,"No power in Victoria, Tx. My in-laws are collecting rainwater for the toilet. #harvey"
537,I 69 @ FM 762 is experiencing high water causing a back up on the freeway. Avoid the roadway. #Harvey #txwx
538,Several residential roadways are flooded. Slow down when driving to avoid pushing water into homes. #Harvey #txwx
539,"The bayou at highway six near Willowbrook is definitely swelling. It's got some room still, but definitely carrying a lot of water. #Harvey"
540,"Pls donate to animal rescues and shelters 
#Harvey 

Poor dog abandoned in Texas as flood waters rise  https://t.co/iorhm4zt4q"
541,"After a #hurricane, avoid flood water as it may be electrically charged from underground or downed power lines. #Harvey #FarmersCAT"
542,"@austinfiredept STORY: Boating, recreational uses of Austin city waterways banned until Thursday… https://t.co/yJiEE1ROqm"
543,Poor dog abandoned in Texas as flood waters rise. Police say person responsible will be jailed https://t.co/0m8YBSrQO3 #Harvey #AnimalAbuse
544,"BREAKING: Due to rainfall in the area, @Austinfiredept Chief Rhoda Mae Kerr has closed all Austin waterways. Story to come. #Harvey"
545,Shot of the high water mark in League City near Kemah from #Harvey - has come down quite a bit but still high https://t.co/o6AGAoUhTb
546,Found this guy on my walk along White Oak Bayou checking out the water levels #Harvey https://t.co/857abRbHmo
547,@TxStormChasers another reason to stay away from flooded areas and swift water #Harvey https://t.co/GY6CRdTEQe
548,Any pics from water or South Austin street? #Rockport #harvey #HurricaneHarvery
549,"🚗As we approach sunset, use caution as it will be difficult to see water over the road or the road may be washed ou… https://t.co/PVSDHs9Xlj"
550,"ALL GFS ensemble members have the same idea, brings #Harvey BACK over water, allows for strengthening, then another… https://t.co/lpYE63RZD0"
551,"Texas watching closely. 
The EURO brings #Harvey BACK over water, allows for strengthening, then another landfall… https://t.co/nzyVBgFtVZ"
552,"@Rosie1618 It wasn't, what a crappy thing for @HomeDepot to do - price gauging water during #Harvey"
553,"REMEMBER if water is coming up from storm drains, HOP YOUR CAR UP ON THE CURB OR ANOTHER HIGH AREA! #txst #smtx #sanmarcos #harvey"
554,"With all due respect, don't send prayers, send food, water, shelter, supplies and volunteers to those who need it. #Houston #home #Harvey"
555,"Hoping this isn't the case, but watching closely. The EURO brings #Harvey BACK over water, allows for strengthening… https://t.co/XktRidC1Oz"
556,"#SharingIsCaring. Huge thanks to @FBCSO deputy who offered food, water to #KHOU11 crew. @MikeWCNC is happy camper!… https://t.co/AmSrmfNwle"
557,"Imagine if #Harvey would have stalled ~120 miles to the SW over water, then made landfall. Not saying it isn't bad, but lucky wasn't worse."
558,Wish I was able to get to @Whataburger but all this flood water #Harvey is dumping isn't being nice. #Hungry 😕#Sealy
559,statesman: From jayjanner earlier: a vehicle stuck in high water in South Austin during #Harvey. Weekend #atxweath… https://t.co/5vkaX4MsEX
560,"#Harvey Safety Tip. Once you lose power, wrap a plastic blag on all water spigots so that you remember to not use them. Water contaminated"
561,From @jayjanner earlier: a vehicle stuck in high water in South Austin during #Harvey. Weekend #atxweather forecast… https://t.co/u26mDkS7Hs
562,My school is literally on the water on a man made island and it gets out of #Harvey essentially unscathed.… https://t.co/vJrY0Rf6Qq
563,My exhusband just told me he paid $12 for a 24pk of water yesterday #PriceGouging #Harvey
564,"@FLKeysDude46 @philklotzbach #Harvey has rapidly intensified in the Gulf of Mexico, where waters are 2.7 - 7.2°F (1.5 - 4°C) above averages!"
565,"It's all about the water now. Huge chunk of real estate (60,000 sq mi) under high or moderate risk for excessive ra… https://t.co/xGGCZRzGLs"
566,I guess I'll just pack a suitcase and find out on Friday where I'll be going at this point in case Houston is under water... #harvey
567,My internet was out &amp; hell breaks loose during #Harvey. I'm ready to march against Trump in the flooded waters of Houston. #ImpeachTrump
568,DISGUSTING!! WHO DOES THAT!?! Poor dog abandoned in Texas as flood waters rise around him https://t.co/7Q6RtyKGKr via @MailOnline #Harvey
569,#AnimalInstincts strikes again!  We are surviving #Harvey &amp; I'm out to get more water #InStyle #CabiClothing... https://t.co/NjKH3KgrYD
570,#AnimalInstincts strikes again!  We are surviving #Harvey &amp; I'm out to get more water #InStyle #CabiClothing… https://t.co/7G4sfvlBSY
571,"#VICTORIA CURFEW now-6AM Sun. @OEM_Victoria_TX: ""Hurricane #Harvey has devestated Victoria."" Power out, water stopp… https://t.co/wm089vp0wX"
572,"#Harvey continues to dump rain on Austin. Most low water crossings are still open, but check before you head out: https://t.co/Zr3tvzbJ7G"
573,Halls Bayou near Sweetwater and West Mt. Houston at capacity. Area has history of flooding. #txlege #harvey https://t.co/48Kyfz76xG
574,"Good Samaritans rescue woman, dogs stranded in flood waters stemming from #Harvey.  https://t.co/InLwX3tkp8"
575,#Harvey Unbelievable amounts of rain over the next few days.It's like the giant bucket at the waterpark that won't… https://t.co/SFqGkJgmGX
576,#ATX peeps - Costco has lots of water! #harvey #hurricaneharvey #austin https://t.co/NJi8fecGPM
577,"If #harvey comes to Nola, we're set on food/alcohol for 3-4 months. May have to barter #jambalaya for water #nola… https://t.co/5525D72weQ"
578,"With @HoustonFireDept, @FireChiefofHFD &amp; @JacksonLeeTX18 at Greens Bayou (high water) @ West Rd. More rain to come… https://t.co/zODNOG8Gof"
579,🌀@Micsterator #Harvey is special. He'll keep being fed as long as he hugs coast sucking up warm Gulf water &amp; bayou. He's moving North..
580,Too much bottled water #Harvey https://t.co/n1rdcNaEZL
581,"Going to rest, read, binge watch tv shows and drink hella water this weekend. #Harvey https://t.co/E1p0yGrDbS"
582,🌀@Micsterator #Harvey 's feeder bans are going to stay over Gulf picking up water. They'll have brown rain soon from the feeder over bayous.
583,"Stay in unless necessary, but If you must get out, check low-water crossing status. #Harvey #TurnAroundDontDrown  https://t.co/IIyePyH22r"
584,@CBSNews that water is NASTY! #water 4 #Harvey
585,Enough concern here about #Harvey to cause water shelves to be wiped clean at the Albertson's on Government via Lea… https://t.co/ZOwYqxnJ3p
586,"@andre_detommaso @RyanMaue #Harvey had rapidly intensified in the Gulf of Mexico, where waters are 2.7 - 7.2°F (1.5… https://t.co/l30sgVNzze"
587,"Bank of America
watering grass for
#HARVEY2017
oops, another
Half-inch of #Harvey
starting another flood https://t.co/DbJJVEOW6S"
588,"FEMA hard at work in regional office coordinating sending supplies like food, water, generators, cots &amp; more down t… https://t.co/pg6Nz3rx7m"
589,Check https://t.co/8wtkN3GTIZ for low water crossing updates as #Harvey continues to dump water on #CenTx. https://t.co/Hg6w3ZBDDJ
590,We're def waterlogged but it's orders of magnitude less awful than at the coast. #Harvey
591,The latest The Darian Murray Daily! https://t.co/VeAEO3c7P4 Thanks to @jameskwaters #harvey #hurricaneharvey
592,"21,000 books and water don't mix. Tarps are a must! #HurricaneHarvery #Harvey #MyTexasTake #litkids https://t.co/stG64xkDvu"
593,So much water in Taft that the pipes are overflowing up into the streets. #harvey #fox23 https://t.co/3k6ezjT64W
594,Restaurant in clear lake shores taking on a lot of water right now. Folks around here tell me this happened frequen… https://t.co/4zzTz5NfUg
595,danni Tropical Storm #Harvey's first fatality recorded; thousands fleeing rising waters https://t.co/AnaWHeZbKI via @HoustonChron
596,"People in Victoria TX must boil their water after #harvey. Boil it for 2 minutes before drinking, brushing teeth, washing face."
597,"@crit Keep an idea on Onion Creek and other local waterways with this tool, too: https://t.co/cIW1G2yr9R #Harvey… https://t.co/vgay1ZzUvm"
598,#Harvey turns into a stationary waterfall.  Live in Port Lavaca TX on @weatherchannel https://t.co/nQI9eAiESu
599,"Hearing we won't have water, power, or gas for approx 2 weeks in Refugio co. Major flooding on its way. Everybody stay safe #Harvey"
600,Poor dog abandoned in #Harvey - #Texas as flood waters rise around him https://t.co/JDPOTMcwbT via @MailOnline
601,"Global Precipitable water (WV) loop.
Gulf of Mexico puking on Texas.
#HurricaneHarvery #TropicalstormHarvey #Harvey… https://t.co/WI6erhqopd"
602,UPDATE Reached William. He's relieved. He was on the phone with them as water was overtaking their car &amp; then cell… https://t.co/mdyTIfrPyn
603,Avoid low-water crossings. Check https://t.co/dZpkoah8Dv for current road closures. Be safe! #Harvey #TravCo https://t.co/0c60BNXjuZ
604,High water in Clear Lake Shores. #Fox26 #Harvey https://t.co/ZZqw0NPqqQ
605,"Attn! @portlavacapd now enforcing MANDATORY CURFEW in #PortLavaca. No water, no power, no sewer. Not safe to be out… https://t.co/TIVScCeKD4"
606,Anyone in #austin know a store that isn't sold out of bottled water? #atx #harvey #hurricaneharvey
607,"Growing crisis at Rockport shelter: lacking cots, bedding, food, power. Only have enough water to last the day.… https://t.co/FiWarwdUtW"
608,#Harvey Lot of water looking for a place to go here in Houston https://t.co/OgcoMekNcL
609,"Houston to receive 2-3 feet of more rain the the coming days, ""major water event"" expected - Mayor S Turner. #Harvey"
610,"High water in Clear Lake Shores. If it stops, they dodge bullet, if it rains a bunch more. Flood Damage. #Fox26… https://t.co/mmAes78cyg"
611,High water! US 87 from Victoria to Port Lavaca. Northbound side impasssble! Land beside it  looks like ocean!… https://t.co/TcTS96wFH3
612,.@TravisCountyTX Sheriff: Don't put your life or the lives of 1st responders in danger by going through a closed low water crossing #Harvey
613,"As waters rise in #Harvey's wake, many Texans lack flood coverage https://t.co/UR9HE3NOx3 via @dallasnews by @katieleslienews"
614,Central Houston has thankfully been mostly spared up to this point. Light rain and wind but little accumulation of water. #Harvey
615,"🚧 You are putting your rescuers life at risk when you drive into floodwaters. Turn Around, Don’t Drown! #Harvey https://t.co/sEW8mOrIBd"
616,"Here's the latest updates from @WTAW1620. Don't drive through high water! Stay safe y'all! #Harvey #HurricaneHarvey
https://t.co/1uaTJRLnMt"
617,"As waters rise in #Harvey's wake, many Texans lack flood coverage, @katieleslienews reports. #txlege #texas   https://t.co/tCrcc9n1yo"
618,"#Harvey paid me a visit this morning in #Humble. Scared me to death when the water started rising.
https://t.co/94ny0x9Ofb"
619,We lost power overnight. Now we've lost water. #Harvey
620,@NBCSports @UniversalORL Need a trip after this water experience #Harvey #Houston #Texas
621,Cypress Creek and other rivers will have water spill out of their banks late SUN into MON.  Major flooding expected… https://t.co/g3LCkUDfOd
622,"Muldoon, TX Dispatch:  Flowers blooming in standing water from Harvey rains.
#Harvey #Hope https://t.co/sB1GrMJipr"
623,Meandering Hurricane #Harvey will continue to siphon vast amounts of water from the Gulf and dump it straight onto… https://t.co/4rHdAl4mJB
624,"USGS gage on Coleto Creek near Victoria, TX at 17,500 cfs. Median flow is 4 cfs. #txwx #txwater #Harvey https://t.co/SrDZcoo8Kv"
625,"Record flooding forecast for San Bernard River Mon/Tue in SE Texas. Rapid water rise to record territory, too.… https://t.co/U8crq0yu9Q"
626,Might as well wear my waterproof mascara today #harvey
627,"In effect, meandering Hurricane #Harvey is siphoning vast amounts of water from the Gulf and dumping it straight on… https://t.co/Jpnt0EYz6n"
628,"Reports of price gouging $40-$99 water, gas, hotel rooms... It's not legal, please report it: @TXAG (800)621-0508… https://t.co/LM3SKqeeqE"
629,"For context, water can get as high as the underside of the bringe...and battle-hardened Houston folks just shrug.… https://t.co/pUAAQMZU1C"
630,"""Platypi can swim in water. Cars Cannot""-@Platypusbrewing 
Turn around, don't drown. #Harvey #Houston https://t.co/oK2qtnSWBl"
631,"One confirmed dead in Rockport, Texas, as #HARVEY leaves water several feet deep/ @news3lv
https://t.co/QmzGv9cH5T https://t.co/dx5khBgIAe"
632,All jokes aside u guys be fucking greatful #Harvey didn't hit us as bad as it did say Rockport. Like did u want to be 5+ft under water or?
633,That pisses me off.... retailers #pricegouging selling bottled water  for $99 each case... there's a special place in hell for you!! #Harvey
634,"There is going to be plenty of standing water with Hurricane #Harvey rolling through, reminder to residents not to play in flood waters"
635,Streets fill up with water as #Harvey dumps rain on Shoreacres in southeast Harris County. Photo by Michael Stravat… https://t.co/z42ZePZxft
636,#CorpusChristi evacuees are allowed to return after #Harvey. The water boil advisory from last night is still in pl… https://t.co/1159m9FX8W
637,Houston is a good looking city. I can understand water's unwavering desire to engulf it completely. #Harvey https://t.co/M1wUktJORz
638,#Harvey is now a tropical storm and evacuees from Corpus Christi are allowed to return but little power or water utilities
639,Wyatt found enough water to float around on #Galveston #Harvey #khou11 https://t.co/YFQ2oJp2wF
640,Seabrook residents whose homes were damaged due to water or wind from #Harvey have been asked to fill out this form: https://t.co/Af5MJuKuel
641,City of Corpus Christi allows evacuees to return. Must boil water and limit wastewater use. #Harvey @KPRC2
642,"Turn around, don't drown! Never drive through flood waters. #Harvey #TXWX https://t.co/XvynQUgWMR https://t.co/kyMy8ReRca"
643,City of #Portland restricted  water use. U can only cook &amp; use in medical emergencies. No showers no cleaning… https://t.co/lz7Pyg5hyf
644,Apparently beer n water in San Antonio is all you need to prepare for hurricane #harvey
645,"Remember. If you are short on water bottles, conserve them. Do not drink them all even if it is tempting. Water keeps you alive. #Harvey"
646,"Cleaned, dressed, watered, fed &amp; overly caffeinated. Back to the word mill as the wind whistles outside. #amwriting #Pitprom #Harvey's edge"
647,"Building damage, down trees, high water everywhere around Victoria, TX. #Harvey @NBCDFW #NBCDFWNow https://t.co/glrotIEbBt"
648,"Stairway to floodwater in Rosharon, TX., south of Houston. #khou #HouNews #Harvey https://t.co/KWD0LQ6umE https://t.co/d85JkgcWkD"
649,"#Harvey continues to spin over Texas unleashing water over the state. In a few days, the storm will still be there… https://t.co/Grb8H0JYBx"
650,#Harvey #HarveyAnimals #rockport woman and her #furBabies were rescued after being stuck in flood waters. https://t.co/G54RB9XQxv
651,HEB sets limits on fast sellers including water vows to keep supplies stocked #Harvey #SETXNews https://t.co/UYTKchAKkV
652,"High water everywhere! Very few drivers. Victoria, TX. #Harvey @NBCDFW #NBCDFWNow https://t.co/JwcD4d0f4z"
653,A worker pumps water out of a ditch into the bay as #Harvey to dumps water on Houston. Photo by Michael Stravato.… https://t.co/6sCSvJ96M1
654,"Even if abnormally warm sea water didn't make #Harvey worse (it did), climate change added 44 cm water to storm surge through sea level rise"
655,Day 3 Update 6: all my family has water. Only I have soda. I am using my stock to barter for wood. #Harvey
656,"Yesterday and today, man made lake comparison from my sister in Katy, TX. Noticeable rise in water level. Will cont… https://t.co/lzKlC9ISQr"
657,@byutvsports Tuning in from #TX come #Harvey or high water! #btyutvsports
658,"As flood waters rise, there are over 300,000 without power due to #Harvey"
659,High water! US 59 at Victoria v@NBCDFW #NBCDFWNow #Harvey https://t.co/CyICPpTuvN
660,High water! US 59 at Victoria v@NBCDFW #NBCDFWNow #Harvey https://t.co/XqtJCR0r2l
661,All pedestrian water crossings in Pfluger Park are being closed due to high water. #PfHarvey #Harvey #ATXfloods #atxwx
662,"Kudos to @HEB ... Wimberley store restocked with a huge amount of water. Thanks for being there for us,… https://t.co/WBfSp1c5CA"
663,"@abc13houston @KatherineABC13 More, from Walter Hall Park. The water is usually MUCH lower below those decks.… https://t.co/1n9e46GvV1"
664,"Storm surge remains somewhat of a threat from #Harvey, which could be greatly enhanced by freshwater runoff. https://t.co/JSId0Bqi0V"
665,"I feel good, thank-you Harvey, go deep water now, disperse and, thank-you Sun &amp; Moonie. #motnat #respect #natur… https://t.co/U3LVWdrR9n"
666,NEW: Wharton County Water Control asks Louise residents to conserve water due to power outage. #KHOU11 #Harvey https://t.co/bS0CGmXHjb
667,Car stranded in water in Corpus Christi after Hurricane #Harvey hits Texas hard. https://t.co/puu8MDvhZP https://t.co/Q6gP7DqCVl
668,"Remember, turn around, don't drown. Unless the water is behind you, then don't. Unless you're a fish, then you should. Probably. #Harvey"
669,"Here's another helpful tip about craft breweries after you get water fills.

#hurricane #harvey… https://t.co/IAWYlbQzZL"
670,".@GovAbbott says people need to be vigilant for rising water.  Turn around, don't drown, he says. #Harvey"
671,".@GovAbbott on #Harvey: ""We want to do everything we possibly can to keep people out of rising water."" #KHOU11"
672,@junglecave Got any vials to collect rainwater for isotopes? Rayleigh distillation should be epic! Only when it's s… https://t.co/EmBsJNNX4c
673,Video shows rising water levels in Houston ahead of expected hit from Tropical Storm #Harvey later this week… https://t.co/5obsXRLnVX
674,"Getting calls that this neighborhood in northeast Houston is under about three feet of water
(headed there now.)… https://t.co/sgpWgUIBo4"
675,The water isle at @Costco in Houston. This is every store in the city right now. #harvey https://t.co/0AsDfT7qgC
676,"If out and about remember to look for low water crossing, street closures and down powerlines. #SafetyFirst #Harvey… https://t.co/XUgkEkguIg"
677,High waters in Emerald Forest.  #MyTexasTake #Harvey #HurricaneHarvery @KBTXShel https://t.co/jgnyR95V4N
678,"LATEST Hurricane #Harvey not to leave #Texas 4 next severaldays in b/w it to strengthen back in water&amp;do make landfall again @ #Texas 
@cnn"
679,"YES, and SNAKES! Especially water moccasins. 
STAY OUT OF FLOOD WATER, and CHECK ATTICS AND BASEMENTS!
#Harvey… https://t.co/J154CP9h66"
680,Unfortunately lives will likely be lost from their decision to drive into flooded waters. #harvey https://t.co/cLWox14urv
681,Are you dealing with flooding as a result of Hurricane #Harvey? Limit contact with flood water. More info here: … https://t.co/ZmV2Fyyvuq
682,Loafs of bread $1.50 and free half gallons of water #Harvey #Pearland #CentralTexasBBQ @ Central… https://t.co/6bfS2bfgv4
683,Nearly all 12z GEFS members take #Harvey back over the open waters of the Gulf... https://t.co/0FYHcfA9Aa
684,Are you dealing with flooding as a result of Hurricane #Harvey? Limit contact with flood water. More info here: https://t.co/QTMC9YIXUF
685,@GovAbbott Plse tell people to stay put #Harvey still could go anywhere PLUS NO water/power Media is complacent in… https://t.co/sDpQlayBTR
686,"If you leave your dog chained in flood waters, I will find you and chain you up myself. #Harvey"
687,"#HurricaneHarvey got me like:
#HaveYouEverSeenTheRain #CreedenceClearwaterRevival #CCR #Dowd #ElwoodP #Harvey https://t.co/Z4ppNkuVN8"
688,"8 percent of hurricane deaths caused by wind since '63, 90 percent caused by water - @ametsoc. Too soon for bullet dodging idioms. #Harvey"
689,Victoria Mall rising water from #Hurricane #Harvey video https://t.co/19a0Ow3LMp via @youtube
690,"Rainfall, flooding is still a huge concern with #Harvey. Nine out of ten people die in hurricanes from water. Visit… https://t.co/Dmhh1o7z4k"
691,That's why people need to stay where they are #Harvey won't be GONE until who knows when Even after&gt; NO water/power… https://t.co/PBTjhr9SQh
692,"My local Dollar General had plenty of bread, water, chef boreadees, chocolates, cool Halloween decor &amp; OJ that I need for my mimosa #HARVEY"
693,"Within the last 24 hours, @Walmart has shipped 265 truckloads of water and 38 truckloads of emergency supplies to Texas stores for #Harvey"
694,"99 dollars for a case of #water this is outrageous!! #Harvey brings hefty prize tag. #Texas 
https://t.co/51lcDfy2PY"
695,3 state prisons south of Houston started to evacuate Saturday morning as #Harvey caused water levels to rise. https://t.co/nittzwrrGr
696,Truck underwater going through Bridge on Laurent. #Hurricaneharvey #Harvey #Victoria https://t.co/PNZHTGGmvb
697,Hurricane #Harvey price gouging complaints include $99 for water | Fox News https://t.co/HK0QUodgXP
698,Breaks my ❤️to see these animals stranded out in these flood waters. #Harvey https://t.co/VupFAQwOvb
699,"Roads in Calhoun County are underwater, access to the Port Lavaca Causeway is flooded, the bridge is closed… https://t.co/GqM7TcZFfU"
700,Car stranded in water in Corpus Christi after Hurricane #Harvey hits Texas hard. https://t.co/puu8MDvhZP https://t.co/nPPl8jQOG6
701,Enjoyed the commentary today @DulcetDave #Harvey All good in our part of TX but others underwater #LOFC Overcomes adversity &amp; gets a result!
702,Seriously. I made the mistake of driving into 4 inches of water on the road. BUT IT LOOKED SO STILL! Almost swept o… https://t.co/xcL4I8oCk9
703,Avoided it like the water was lava. #harvey @kprc2 https://t.co/Tmqh2OjOO0
704,#Hurricane #Harvey: Storm Slams Southern #Texas as Residents Flee - Fueled by warm water from the #Gulf of... https://t.co/LWOzzHAQFs
705,"Cool... the water temps were, like, barely changed by #Harvey #ActuallyNotCoolAtAll https://t.co/N3GJuWMcb2"
706,Thank you @JaniceDean @FoxNews For telling people to NOT let guard down Rains will continue to pound Could reform #Harvey No water/power
707,Some water on roads in Sabine Pass but mostly clear for now #SETXnews #Harvey https://t.co/XteDzdX6bT
708,If you need bottled water in #Austin HEB E. Riverside at Pleasant Valley is on it. #harvey… https://t.co/j7wdZ9MK3Z
709,STORM SURGE: Here's how the rising water levels from #Harvey break down at the Texas coast. https://t.co/zRSuqkF03m
710,"#atx wind gusts substantial, ground saturated, still raining, flooding emminent #harvey #inland (we safe up on hilltop w/food/water/pwr)"
711,Relief! @chitakhou says #Harvey now Cat 1 and forecast no longer moving it back out to open water. Houston on dirty side of storm tho.
712,Predictably high water of White Oak Bayou at T C Jester #Harvey https://t.co/7BTnOth8vo
713,The #TexasRiverReport⛈available for 8/26/17 -- For more water info go to https://t.co/WIgvAaLSHD #BeWaterAware… https://t.co/hfXmFXPo1b
714,Please don't return too early No water/power Rain to continue for days #Harvey could reform in Gulf == WARN them… https://t.co/0rlPwkMCNt
715,#HurricaneHarvey water up to the banks of #WhiteOakBayou in #HTX. Good folks at @WeatherChannel monitoring #Harvey… https://t.co/rlX8e6B7NT
716,We're praying for everyone dealing with #Harvey and serious wind and water. Here are some ways to protect your hom… https://t.co/GDdED9y3YH
717,We're praying for everyone dealing with #Harvey and serious wind and water. Here are some ways to protect your home. https://t.co/zveX2yApHZ
718,@JimCantore #Harvey forecast image is like a dentist drill honing in on a cavity. The filling is rain waters. #prayfortexas
719,Transtar showing stalls (light blue) and highwater (red) on #houston highways #harvey https://t.co/NiFxwe4x8z
720,Another reason to stay out of flood waters. #Harvey #Fireants https://t.co/e4lrXcraj0
721,THANK YOU CLEAR CHANNEL | Helping us get the word out about high water locations throughout southeast Texas.… https://t.co/QGuDf23Wws
722,"#HurricaneHarvey price gouging complaints include $99 for water

#Harvey 
#saturdaymorning  https://t.co/HdYJWwUMjs"
723,5 things to know about drinking water after a hurricane. #Harvey https://t.co/Ebu958b9V8 https://t.co/Kmt1pIJ63Q
724,"Could see this one coming. #Harvey is stuck in the armpit of America, w/all that hot bathtub water. #GulfOfMexico… https://t.co/uZlpYPPTbo"
725,This total precipitable water (TPW) loop of #Harvey at landfall explains #flooding rains (up to 3 feet per @NWS) fr… https://t.co/vUfHrqvNmR
726,"I hope @realDonaldTrump really is prepared, it could be another Katrina #flood and food and water shortages like then. #harvey #HarveyStorm"
727,"You are going to fuckin hell for gouging up the water prices like this, fucking greedy ass stores. UGH #harvey https://t.co/3w1XXGmtAa"
728,#HurricaneHarvery #Harvey #HuracanHarvey If you are in contact with water from floods  you may be at risk of #Ecoli #watercontamination
729,#HurricaneHarvey #Harvey 20 miles north of Galveston. Storm picking back up and standing water approaching roadways. https://t.co/gYrodR7UWg
730,Terrible destruction from the water and strong winds. Now we worry about flooding. #Harvey @kai_usmc https://t.co/gh5PpU1IP5
731,"Houston, prepare for a flood today, for multiple tornadoes.

Do not underestimate #Harvey.

Respect the water. https://t.co/jU4fFEfvtH"
732,"Run from water, Hide from Wind

#StaySafeFolks #Harvey"
733,"Seriously, #Austin? We've wiped out the bottled water and most of the food at #HEB. I guess we were preparing for the #apocalypse. #harvey"
734,"Homes toppled with flood waters rising south of Rockport, TX #Harvey https://t.co/vqJ8xHZzmm"
735,Car stranded in water in Corpus Christi after Hurricane #Harvey hits Texas hard. https://t.co/puu8MDvhZP https://t.co/HKz5EFHIgu
736,"Water Boil Notice - City of Victoria #Harvey
Victoria is under a water boil notice. Please read the notice on our FB
https://t.co/NWfj8WiTY5"
737,A bush was uprooted outside. Hopefully the end of the wind damage. Just hoping the water stays low now. #Harvey
738,"Flooding from Hurricane Harvey, now Category 1, could leave communities underwater for #HurricaneHarvery #Harvey  https://t.co/x6QoXja30V"
739,Texas friends. Austin friends. Remember #turnarounddontdrown water is powerful &amp; the flooding can drag your car under. #staysafe #Harvey
740,"@Kevin_D_Sharp  last week: ""where is all the water? "" 
#harvey: ""here it is"" https://t.co/4pOe6G8tgP"
741,"Homes toppled with flood waters rising south of Rockport, TX #Harvey @breakingweather https://t.co/uWwSrpk8PB"
742,Some water pooling in ditches but roads and yards clear in Sabine pass #SETXNews #Harvey https://t.co/ocV3DFNcrw
743,"""High Oceanic Heat"" - The water of Gulf of Mexico has been at record high temps for several years. Gee, I wonder wh… https://t.co/xYxthstvFI"
744,Port Lavaca Public Works doing pressure testing on water. We will have to issue a boil water notice when its turned back on. #Harvey
745,"🚨🚨🚨 
#Harvey a marathon not a sprint | Severe threat remains | Houston's bodies of water expected to approach major… https://t.co/naFQQtASxa"
746,Some reports that the feeder at Interstate 45 and League City Parkway (96) is under water or impassable #Harvey #LeagueCity
747,I am told the Rockport Emergency Operations Center got 3 feet of water. Here now on Sat uplink #Harvey
748,Calhoun CO trying to get a hold of TXDOT to set out barriers for underwater. #Harvey Highway 87 at the county line underwater by 2 feet
749,"Business 35 in Palacios, TX now completely underwater. Police Lt. estimates 20-25% of homes on bay damaged by… https://t.co/Yl445sQ8Lb"
750,I also noticed Galveston water temps are around 88 in August. Could explain the rain/its intense storm attraction. #Harvey #HurricaneHarvey
751,I noticed an ocean buoy drop from Hurricane Hunters yesterday w/ 80°+F waters down over 500 ft ~80 mi south of… https://t.co/ZkODCFFxJt
752,Some stabbing water in Sabine pass but roads clear now #setxnews #Harvey https://t.co/STp9s2cZAq
